VELOCITY:     AVE_POFV:    PROG_AVE:        ERROR:
     4.66667  0.00374074 5.96187e-05 3.06352e-05
     4.93333           0 2.82905e-05 2.08002e-05
         5.2           0 7.33025e-06 7.25349e-06
     5.46667           0 2.95782e-06 2.92685e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00951852 0.000194787 5.00443e-05
         0.4   0.0118148  0.00117559 0.000187676
    0.666667   0.0643148  0.00259222  0.00020276
    0.933333   0.0806481  0.00448459 0.000470847
         1.2    0.111056  0.00654793 0.000748382
     1.46667    0.165833  0.00766884  0.00101397
     1.73333    0.107611  0.00878829  0.00128187
           2       0.071   0.0086504  0.00142509
     2.26667    0.171704   0.0201531   0.0117808
     2.53333   0.0840741   0.0162725  0.00858657
         2.8   0.0331111  0.00613375  0.00160122
     3.06667    0.023463  0.00363829 0.000996994
     3.33333   0.0164259  0.00255944 0.000703006
         3.6   0.0283148  0.00131986 0.000334496
     3.86667       0.008 0.000621695 0.000180261
     4.13333  0.00981481 0.000323588 0.000107864
         4.4   0.0032963 0.000191312 7.89097e-05
     4.66667           0  5.8402e-05 3.00342e-05
     4.93333           0 2.77132e-05 2.03838e-05
         5.2           0 7.18065e-06   7.107e-06
     5.46667           0 2.89746e-06 2.86774e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00357407 0.000192321 4.91042e-05
         0.4   0.0434815  0.00116947 0.000184022
    0.666667       0.057  0.00256318 0.000200774
    0.933333   0.0800185   0.0044269  0.00046495
         1.2    0.125833   0.0064673 0.000737744
     1.46667    0.124981  0.00756545 0.000998948
     1.73333    0.117444   0.0086595  0.00126269
           2   0.0842037  0.00851107  0.00140338
     2.26667    0.122463    0.019799   0.0115505
     2.53333    0.087537   0.0159821  0.00841975
         2.8   0.0594259  0.00603485  0.00157225
     3.06667   0.0339259  0.00357909  0.00097881
     3.33333   0.0281852  0.00251953 0.000690078
         3.6  0.00937037  0.00129721 0.000328572
     3.86667   0.0108704  0.00061361 0.000176837
     4.13333  0.00327778 0.000318427  0.00010583
         4.4  0.00840741 0.000190848 7.73328e-05
     4.66667           0 5.72339e-05 2.94562e-05
     4.93333           0 2.71589e-05 1.99836e-05
         5.2           0 7.03704e-06 6.96631e-06
     5.46667           0 2.83951e-06 2.81097e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00137037 0.000189077 4.82484e-05
         0.4   0.0250556  0.00115618 0.000180893
    0.666667   0.0728889  0.00254094 0.000198065
    0.933333   0.0833148  0.00437213 0.000459048
         1.2    0.137056  0.00639318 0.000726992
     1.46667    0.119074  0.00746289 0.000984612
     1.73333    0.108463  0.00853141  0.00124441
           2    0.102037  0.00838342  0.00138166
     2.26667   0.0986296   0.0194487   0.0113294
     2.53333   0.0891667    0.015703  0.00825928
         2.8   0.0681296  0.00594271  0.00154412
     3.06667    0.049963  0.00352813 0.000960944
     3.33333   0.0202222   0.0024779 0.000677802
         3.6  0.00527778   0.0012738 0.000322962
     3.86667 0.000759259  0.00060187 0.000173759
     4.13333   0.0128889 0.000317139 0.000103762
         4.4   0.0057037 0.000189299  7.5832e-05
     4.66667           0 5.61117e-05    2.89e-05
     4.93333           0 2.66264e-05 1.95989e-05
         5.2           0 6.89906e-06 6.83108e-06
     5.46667           0 2.78383e-06  2.7564e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0017037 0.000186071 4.74141e-05
         0.4   0.0193889  0.00114111 0.000178041
    0.666667   0.0596852  0.00251415 0.000196059
    0.933333    0.109704  0.00432862 0.000452277
         1.2    0.122481  0.00631554 0.000717146
     1.46667    0.136796  0.00736996 0.000970052
     1.73333    0.125593  0.00841379  0.00122603
           2   0.0806296  0.00825202  0.00136132
     2.26667    0.117444   0.0191181   0.0111163
     2.53333   0.0821296   0.0154314  0.00810491
         2.8   0.0579815  0.00584987  0.00151721
     3.06667    0.017537  0.00346676 0.000944421
     3.33333   0.0274444   0.0024404 0.000665804
         3.6   0.0116111   0.0012536 0.000317383
     3.86667   0.0168889 0.000596541 0.000170499
     4.13333   0.0101481 0.000314793 0.000101793
         4.4  0.00283333 0.000186707  7.4418e-05
     4.66667           0 5.50326e-05 2.83643e-05
     4.93333           0 2.61143e-05 1.92287e-05
         5.2           0 6.76638e-06   6.701e-06
     5.46667           0 2.73029e-06 2.70391e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0  0.00018256 4.66493e-05
         0.4      0.0255  0.00112866 0.000175116
    0.666667   0.0510556  0.00248489 0.000194531
    0.933333   0.0854815  0.00427738 0.000446637
         1.2    0.132407  0.00624351 0.000707223
     1.46667    0.163037  0.00728895 0.000955126
     1.73333    0.117648  0.00829692  0.00120845
           2   0.0859074   0.0081269  0.00134138
     2.26667     0.10113   0.0187934   0.0109113
     2.53333   0.0942963   0.0151738  0.00795608
         2.8   0.0614444  0.00576137  0.00149117
     3.06667   0.0247963  0.00341018 0.000928296
     3.33333   0.0180741  0.00240078 0.000654419
         3.6   0.0207593  0.00123734 0.000311811
     3.86667  0.00709259 0.000587811 0.000167506
     4.13333  0.00688889 0.000311306 9.99325e-05
         4.4  0.00448148 0.000184779 7.30388e-05
     4.66667           0 5.39943e-05 2.78482e-05
     4.93333           0 2.56216e-05 1.88722e-05
         5.2           0 6.63871e-06 6.57579e-06
     5.46667           0 2.67878e-06 2.65339e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00596296 0.000181224 4.58045e-05
         0.4   0.0215556  0.00111515 0.000172394
    0.666667   0.0323333  0.00244996 0.000194039
    0.933333    0.115204  0.00423768 0.000440127
         1.2    0.112722  0.00616655 0.000698301
     1.46667    0.163481  0.00721003 0.000940693
     1.73333    0.109852  0.00818094  0.00119162
           2    0.134648  0.00802258  0.00132059
     2.26667   0.0618519   0.0184666   0.0107141
     2.53333   0.0877778   0.0149229   0.0078127
         2.8   0.0597778  0.00567518  0.00146604
     3.06667   0.0286296  0.00335685 0.000912636
     3.33333   0.0284815  0.00236609 0.000643219
         3.6   0.0242407  0.00122274 0.000306378
     3.86667  0.00190741  0.00057758 0.000164716
     4.13333   0.0106852 0.000309205  9.8104e-05
         4.4 0.000888889 0.000181662 7.17527e-05
     4.66667           0 5.29944e-05 2.73504e-05
     4.93333           0 2.51471e-05 1.85286e-05
         5.2           0 6.51578e-06 6.45516e-06
     5.46667           0 2.62917e-06 2.60471e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00114815 0.000178309 4.50644e-05
         0.4   0.0233148  0.00110258 0.000169717
    0.666667   0.0498148  0.00242189 0.000192532
    0.933333    0.116259  0.00419906 0.000433815
         1.2    0.131259  0.00609782 0.000688979
     1.46667    0.146611  0.00712741 0.000927211
     1.73333   0.0948889  0.00806357  0.00117572
           2   0.0914444  0.00790695  0.00130163
     2.26667   0.0761852    0.018156   0.0105238
     2.53333    0.132685   0.0146954  0.00767396
         2.8   0.0418704  0.00558584   0.0014421
     3.06667   0.0338333    0.003307 0.000897403
     3.33333   0.0287778  0.00233259 0.000632396
         3.6   0.0153519  0.00120558 0.000301288
     3.86667  0.00466667 0.000568621 0.000161964
     4.13333    0.010037 0.000306902 9.63473e-05
         4.4  0.00185185 0.000178971 7.04986e-05
     4.66667           0 5.20309e-05 2.68701e-05
     4.93333           0 2.46899e-05 1.81974e-05
         5.2           0 6.39731e-06 6.33888e-06
     5.46667           0 2.58137e-06 2.55779e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00505556 0.000176737 4.42871e-05
         0.4   0.0138148   0.0010873 0.000167373
    0.666667   0.0535926  0.00239573 0.000190863
    0.933333    0.103704  0.00415715 0.000428089
         1.2    0.150333  0.00603687 0.000679366
     1.46667    0.132815  0.00704248 0.000914535
     1.73333    0.129741  0.00796095   0.0011592
           2   0.0850926  0.00779288  0.00128337
     2.26667   0.0673333   0.0178533   0.0103403
     2.53333     0.11787   0.0144706  0.00754022
         2.8   0.0451667  0.00550049  0.00141888
     3.06667    0.034037   0.0032588 0.000882671
     3.33333   0.0268889  0.00229951 0.000621968
         3.6   0.0153333  0.00118894 0.000296366
     3.86667  0.00557407 0.000560244 0.000159289
     4.13333  0.00509259 0.000303045  9.4704e-05
         4.4  0.00711111 0.000178043 6.92458e-05
     4.66667  0.00144444 5.15623e-05 2.63944e-05
     4.93333           0  2.4249e-05 1.78778e-05
         5.2           0 6.28307e-06 6.22672e-06
     5.46667           0 2.53527e-06 2.51254e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00194444 0.000174235 4.35808e-05
         0.4   0.0234074  0.00107543 0.000164857
    0.666667    0.069963  0.00237523 0.000188612
    0.933333    0.111426  0.00411851 0.000422318
         1.2    0.115148   0.0059664 0.000671092
     1.46667   0.0886667  0.00694622 0.000903542
     1.73333      0.1265  0.00786022  0.00114323
           2    0.111537   0.0076905  0.00126494
     2.26667    0.097537   0.0175701   0.0101627
     2.53333   0.0980556   0.0142469  0.00741125
         2.8   0.0523704  0.00542011  0.00139626
     3.06667   0.0293519  0.00321066 0.000868497
     3.33333   0.0343148  0.00226973 0.000611768
         3.6   0.0162222  0.00117308 0.000291591
     3.86667   0.0124444 0.000554246 0.000156607
     4.13333  0.00775926 0.000300117 9.30878e-05
         4.4  0.00335185 0.000175951 6.80625e-05
     4.66667           0 5.06577e-05 2.59468e-05
     4.93333           0 2.38236e-05 1.75692e-05
         5.2           0 6.17284e-06 6.11845e-06
     5.46667           0 2.49079e-06 2.46885e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0104074 0.000174324 4.28295e-05
         0.4   0.0227963  0.00106366 0.000162434
    0.666667   0.0665556  0.00235406 0.000186544
    0.933333    0.106278   0.0040791 0.000416872
         1.2    0.110481  0.00589637 0.000663165
     1.46667     0.12413  0.00686336 0.000891756
     1.73333       0.103  0.00775531  0.00112832
           2    0.121519  0.00759403   0.0012468
     2.26667   0.0620185   0.0172856  0.00999151
     2.53333    0.109648   0.0140339  0.00728653
         2.8   0.0539444   0.0053427  0.00137433
     3.06667   0.0217593  0.00316177 0.000854898
     3.33333   0.0375926  0.00224177 0.000601859
         3.6    0.018963  0.00115849 0.000286929
     3.86667  0.00883333 0.000547316  0.00015406
     4.13333   0.0172963 0.000300084 9.14828e-05
         4.4  0.00477778 0.000174338 6.69082e-05
     4.66667           0 4.97843e-05 2.55141e-05
     4.93333           0 2.34128e-05 1.72711e-05
         5.2           0 6.06641e-06 6.01389e-06
     5.46667           0 2.44785e-06 2.42666e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00772222 0.000173588 4.21099e-05
         0.4   0.0261481  0.00105315 0.000160021
    0.666667   0.0736852  0.00233533  0.00018432
    0.933333   0.0992963  0.00403848  0.00041178
         1.2    0.093037  0.00582316 0.000655954
     1.46667    0.136907  0.00678636 0.000879959
     1.73333    0.124111  0.00765952  0.00111326
           2    0.130222  0.00750272  0.00122901
     2.26667   0.0521481   0.0170076  0.00982602
     2.53333    0.080463   0.0138191   0.0071662
         2.8   0.0607037  0.00526958  0.00135298
     3.06667   0.0553889  0.00312409 0.000841238
     3.33333   0.0234815  0.00221052 0.000592469
         3.6   0.0161111  0.00114348 0.000282458
     3.86667   0.0104815  0.00054105 0.000151576
     4.13333   0.0100926 0.000297897 8.99584e-05
         4.4           0 0.000171383 6.58394e-05
     4.66667           0 4.89405e-05 2.50956e-05
     4.93333           0  2.3016e-05 1.69829e-05
         5.2           0 5.96359e-06 5.91284e-06
     5.46667           0 2.40636e-06 2.38588e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000222222 0.000170757 4.15031e-05
         0.4   0.0307963  0.00104415 0.000157607
    0.666667   0.0393148  0.00230733 0.000183363
    0.933333    0.114148  0.00400288 0.000406453
         1.2    0.122648  0.00576018 0.000648038
     1.46667    0.144204  0.00671331  0.00086832
     1.73333    0.142722  0.00757151  0.00109818
           2   0.0966852  0.00740453  0.00121244
     2.26667    0.049537   0.0167379  0.00966596
     2.53333   0.0693889   0.0136081  0.00704987
         2.8   0.0761111   0.0052029  0.00133207
     3.06667   0.0598519  0.00308865 0.000827964
     3.33333    0.030963  0.00218228 0.000583267
         3.6  0.00838889  0.00112675 0.000278245
     3.86667  0.00575926 0.000533632 0.000149231
     4.13333  0.00925926 0.000295504 8.84909e-05
         4.4           0 0.000168527  6.4804e-05
     4.66667           0 4.81248e-05 2.46906e-05
     4.93333           0 2.26324e-05 1.67042e-05
         5.2           0  5.8642e-06 5.81512e-06
     5.46667           0 2.36626e-06 2.34645e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00203704 0.000168505 4.08838e-05
         0.4   0.0277778   0.0010345 0.000155318
    0.666667   0.0457593   0.0022818 0.000182125
    0.933333    0.128778  0.00397187 0.000400971
         1.2   0.0986481  0.00569226 0.000640964
     1.46667    0.130222  0.00663825 0.000857323
     1.73333    0.155315  0.00748912  0.00108326
           2   0.0827222  0.00730538  0.00119661
     2.26667   0.0665926   0.0164814   0.0095109
     2.53333   0.0948333   0.0134105  0.00693706
         2.8   0.0592963  0.00513354  0.00131204
     3.06667   0.0454259  0.00305023 0.000815282
     3.33333   0.0342593  0.00215571  0.00057431
         3.6   0.0149444   0.0011123 0.000274059
     3.86667   0.0105185 0.000527711 0.000146902
     4.13333  0.00185185 0.000291157 8.71469e-05
         4.4  0.00101852 0.000166038 6.37894e-05
     4.66667           0 4.73359e-05 2.42985e-05
     4.93333           0 2.22614e-05 1.64345e-05
         5.2           0 5.76806e-06 5.72059e-06
     5.46667           0 2.32746e-06 2.30831e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00288889 0.000166538 4.02716e-05
         0.4   0.0274259  0.00102495 0.000153106
    0.666667   0.0698333  0.00226317 0.000180138
    0.933333   0.0943519  0.00393235 0.000396447
         1.2     0.11513   0.0056304 0.000633604
     1.46667    0.131259  0.00656533 0.000846591
     1.73333    0.156333    0.007409  0.00106875
           2   0.0929815  0.00721174  0.00118097
     2.26667   0.0824815    0.016237  0.00936064
     2.53333    0.066537   0.0132115  0.00682803
         2.8   0.0381852  0.00506067   0.0012929
     3.06667   0.0527407  0.00301475 0.000802904
     3.33333   0.0284259  0.00212833 0.000565699
         3.6   0.0239815   0.0011006 0.000269888
     3.86667   0.0156111 0.000523261   0.0001446
     4.13333  0.00183333 0.000286938 8.58434e-05
         4.4           0  0.00016336 6.28167e-05
     4.66667           0 4.65724e-05 2.39185e-05
     4.93333           0 2.19023e-05 1.61733e-05
         5.2           0 5.67503e-06 5.62908e-06
     5.46667           0 2.28992e-06 2.27138e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00977778 0.000166359 3.96328e-05
         0.4   0.0227407  0.00101441 0.000151039
    0.666667    0.057463  0.00224172 0.000178551
    0.933333    0.130944  0.00390293 0.000391244
         1.2    0.119667  0.00557118 0.000626308
     1.46667    0.112259   0.0064894 0.000836551
     1.73333    0.111185  0.00731941  0.00105553
           2   0.0974815  0.00712183  0.00116564
     2.26667   0.0981111    0.016004  0.00921496
     2.53333   0.0782037   0.0130215  0.00672229
         2.8    0.057963  0.00499495  0.00127405
     3.06667   0.0324815  0.00297508 0.000791139
     3.33333   0.0287778   0.0021018 0.000557342
         3.6   0.0216111  0.00108857 0.000265872
     3.86667   0.0187222 0.000519672  0.00014235
     4.13333  0.00261111 0.000283042 8.45692e-05
         4.4           0 0.000160767 6.18731e-05
     4.66667           0 4.58332e-05 2.35503e-05
     4.93333           0 2.15547e-05 1.59203e-05
         5.2           0 5.58495e-06 5.54045e-06
     5.46667           0 2.25358e-06 2.23562e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00459259  0.00016488 3.90411e-05
         0.4      0.0395   0.0010082 0.000148806
    0.666667   0.0531481  0.00221967 0.000177118
    0.933333    0.149519  0.00387845 0.000385896
         1.2   0.0601111   0.0054988 0.000620689
     1.46667    0.117648  0.00641673  0.00082663
     1.73333    0.101556  0.00722984  0.00104283
           2    0.125981  0.00704131   0.0011502
     2.26667   0.0861296    0.015775  0.00907382
     2.53333    0.110278   0.0128449  0.00661957
         2.8   0.0433519  0.00492749  0.00125592
     3.06667   0.0532037  0.00294158 0.000779486
     3.33333   0.0140741   0.0020724 0.000549408
         3.6   0.0206667  0.00107661 0.000261987
     3.86667  0.00316667 0.000512326 0.000140315
     4.13333  0.00724074 0.000280387 8.32895e-05
         4.4  0.00861111 0.000160357 6.09077e-05
     4.66667  0.00122222 4.54154e-05  2.3186e-05
     4.93333           0 2.12179e-05 1.56752e-05
         5.2           0 5.49769e-06 5.45457e-06
     5.46667           0 2.21836e-06 2.20096e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0122778  0.00016525 3.84422e-05
         0.4   0.0409259  0.00100238 0.000146631
    0.666667   0.0642778  0.00220073 0.000175402
    0.933333    0.116981  0.00384647 0.000381282
         1.2    0.080463  0.00543325 0.000614592
     1.46667    0.114407  0.00634509 0.000817011
     1.73333   0.0930556  0.00714064   0.0010306
           2   0.0886667  0.00695397  0.00113582
     2.26667    0.117722   0.0155602  0.00893676
     2.53333    0.121444   0.0126761  0.00651989
         2.8   0.0535556  0.00486435  0.00123819
     3.06667   0.0497963  0.00290811 0.000768212
     3.33333   0.0259815  0.00204666 0.000541558
         3.6   0.0103889   0.0010625 0.000258336
     3.86667  0.00375926 0.000505333  0.00013833
     4.13333  0.00477778 0.000277204 8.20689e-05
         4.4  0.00151852 0.000158249 6.00071e-05
     4.66667           0 4.47167e-05 2.28399e-05
     4.93333           0 2.08915e-05 1.54374e-05
         5.2           0 5.41311e-06  5.3713e-06
     5.46667           0 2.18424e-06 2.16737e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0182407 0.000166933 3.78966e-05
         0.4    0.018037 0.000991329 0.000144824
    0.666667   0.0675926  0.00218291 0.000173648
    0.933333   0.0943704  0.00380985 0.000377259
         1.2    0.101296  0.00537418 0.000608112
     1.46667    0.142981  0.00628177 0.000807082
     1.73333   0.0965741  0.00705462  0.00101856
           2      0.0865  0.00686846  0.00112183
     2.26667    0.127593   0.0153537  0.00880374
     2.53333   0.0989444   0.0125067   0.0064233
         2.8   0.0518148  0.00480255  0.00122097
     3.06667   0.0490185   0.0028753 0.000757273
     3.33333   0.0180926  0.00201981 0.000534018
         3.6   0.0242222  0.00105197 0.000254636
     3.86667  0.00472222 0.000498761 0.000136391
     4.13333           0 0.000273004 8.09328e-05
         4.4           0 0.000155852 5.91458e-05
     4.66667           0 4.40392e-05 2.25038e-05
     4.93333           0 2.05749e-05 1.52067e-05
         5.2           0 5.33109e-06 5.29055e-06
     5.46667           0 2.15114e-06 2.13478e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00340741 0.000165201 3.73705e-05
         0.4   0.0206852 0.000981141 0.000143021
    0.666667      0.0615  0.00216403  0.00017208
    0.933333   0.0763519     0.00377 0.000373728
         1.2   0.0875556  0.00531348 0.000602058
     1.46667    0.141074  0.00621944 0.000797439
     1.73333    0.134019  0.00697918  0.00100615
           2    0.162056  0.00680205  0.00110705
     2.26667   0.0788519   0.0151421  0.00867489
     2.53333   0.0673519   0.0123351  0.00632972
         2.8   0.0662593  0.00474563  0.00120407
     3.06667   0.0562222  0.00284491  0.00074658
     3.33333   0.0187593  0.00199384 0.000526679
         3.6   0.0166481  0.00103997 0.000251118
     3.86667  0.00925926 0.000493379 0.000134461
     4.13333           0 0.000268929 7.98274e-05
         4.4           0 0.000153525 5.83088e-05
     4.66667           0 4.33819e-05 2.21776e-05
     4.93333           0 2.02678e-05 1.49829e-05
         5.2           0 5.25152e-06 5.21218e-06
     5.46667           0 2.11903e-06 2.10316e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000162772 3.68999e-05
         0.4   0.0267778 0.000972504 0.000141178
    0.666667   0.0366481  0.00214013   0.0001712
    0.933333   0.0852778    0.003733 0.000370059
         1.2   0.0970556  0.00525633 0.000595911
     1.46667    0.167574  0.00616422 0.000787622
     1.73333    0.109778  0.00690028 0.000994444
           2    0.182593   0.0067415  0.00109242
     2.26667   0.0866111   0.0149381  0.00854971
     2.53333   0.0591481   0.0121665  0.00623888
         2.8   0.0598519  0.00468878  0.00118771
     3.06667   0.0323333  0.00281007 0.000736413
     3.33333   0.0250741  0.00196994 0.000519476
         3.6   0.0131481  0.00102752 0.000247733
     3.86667   0.0181296 0.000490045 0.000132525
     4.13333           0 0.000264974 7.87514e-05
         4.4           0 0.000151268  5.7495e-05
     4.66667           0 4.27439e-05 2.18606e-05
     4.93333           0 1.99698e-05 1.47655e-05
         5.2           0 5.17429e-06  5.1361e-06
     5.46667           0 2.08787e-06 2.07246e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000160413 3.64404e-05
         0.4   0.0180556 0.000962202 0.000139507
    0.666667   0.0323519  0.00211591 0.000170424
    0.933333    0.085537  0.00369686 0.000366455
         1.2    0.142537  0.00521009 0.000589066
     1.46667    0.129889  0.00610217 0.000778648
     1.73333   0.0789815  0.00681687 0.000983524
           2      0.1715  0.00667982  0.00107833
     2.26667    0.114796   0.0147458  0.00842797
     2.53333   0.0795185   0.0120068  0.00615051
         2.8   0.0764444  0.00463689  0.00117163
     3.06667   0.0140741   0.0027723 0.000726708
     3.33333   0.0301296  0.00194772 0.000512422
         3.6   0.0153333  0.00101585 0.000244418
     3.86667  0.00611111 0.000484226 0.000130732
     4.13333  0.00474074  0.00026213 7.76614e-05
         4.4           0 0.000149075 5.67035e-05
     4.66667           0 4.21245e-05 2.15525e-05
     4.93333           0 1.96804e-05 1.45543e-05
         5.2           0  5.0993e-06 5.06222e-06
     5.46667           0 2.05761e-06 2.04265e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000158121 3.59918e-05
         0.4   0.0331111 0.000955213 0.000137689
    0.666667   0.0442778  0.00209472 0.000169302
    0.933333   0.0684259  0.00365802 0.000363274
         1.2    0.116407  0.00515941 0.000582826
     1.46667    0.142796  0.00604413 0.000769684
     1.73333   0.0875556  0.00673735 0.000972683
           2    0.149185  0.00661484  0.00106488
     2.26667    0.107167    0.014557  0.00830968
     2.53333    0.090537   0.0118538  0.00606455
         2.8   0.0724444  0.00458543  0.00115602
     3.06667   0.0384444  0.00274054 0.000717021
     3.33333   0.0305556  0.00192613 0.000505556
         3.6   0.0141296  0.00100422 0.000241203
     3.86667  0.00496296 0.000478321 0.000128998
     4.13333           0 0.000258385 7.66422e-05
         4.4           0 0.000146946 5.59334e-05
     4.66667           0 4.15227e-05 2.12531e-05
     4.93333           0 1.93992e-05 1.43491e-05
         5.2           0 5.02646e-06 4.99042e-06
     5.46667           0 2.02822e-06 2.01368e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000155894 3.55537e-05
         0.4   0.0210741  0.00094594 0.000136062
    0.666667   0.0353148  0.00207222 0.000168405
    0.933333   0.0719444  0.00362077 0.000360062
         1.2    0.125074  0.00511156 0.000576578
     1.46667    0.162796   0.0059913 0.000760654
     1.73333   0.0920185  0.00666072 0.000961997
           2    0.140889  0.00654962  0.00105188
     2.26667    0.108907   0.0143736  0.00819467
     2.53333   0.0821481   0.0117031    0.005981
         2.8   0.0772407  0.00453617  0.00114078
     3.06667   0.0324815  0.00270839 0.000707642
     3.33333   0.0315926  0.00190527 0.000498866
         3.6   0.0185185 0.000993754 0.000238033
     3.86667           0 0.000471584 0.000127357
     4.13333           0 0.000254746 7.56491e-05
         4.4           0 0.000144876 5.51839e-05
     4.66667           0 4.09379e-05 2.09618e-05
     4.93333           0  1.9126e-05 1.41496e-05
         5.2           0 4.95566e-06 4.92064e-06
     5.46667           0 1.99965e-06 1.98552e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000388889 0.000153804 3.51213e-05
         0.4   0.0182407 0.000936321 0.000134512
    0.666667   0.0437593  0.00205188  0.00016729
    0.933333   0.0908333    0.003588 0.000356549
