VELOCITY:     AVE_POFV:    PROG_AVE:        ERROR:
           2     0.11438  0.00884074  0.00156428
     2.26667    0.108333   0.0196923    0.011966
     2.53333   0.0618704   0.0153757  0.00857874
         2.8   0.0645602  0.00513082  0.00126451
     3.06667   0.0461435  0.00314421 0.000719986
     3.33333   0.0420509    0.002097 0.000538696
         3.6  0.00368519  0.00119521 0.000290577
     3.86667  0.00509722 0.000517797 0.000132315
     4.13333  0.00212963 0.000279557 7.39478e-05
         4.4 0.000953704 0.000137198 6.62098e-05
     4.66667     0.00025 3.87151e-05 1.99289e-05
     4.93333 9.72222e-05 1.28146e-05 8.91902e-06
         5.2           0 3.73996e-06 2.87177e-06
     5.46667           0 1.10918e-06 1.09757e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000953704 0.000196489 3.90304e-05
         0.4   0.0185417  0.00131893 0.000213747
    0.666667   0.0460787  0.00328852 0.000419294
    0.933333    0.095287  0.00564786 0.000735849
         1.2    0.127671   0.0076942   0.0011353
     1.46667   0.0970648  0.00865585  0.00134259
     1.73333    0.126958  0.00909298   0.0015764
           2    0.150412  0.00872296  0.00153678
     2.26667    0.113977   0.0193379    0.011727
     2.53333   0.0921481   0.0151002  0.00840808
         2.8   0.0556759   0.0050493  0.00124133
     3.06667   0.0302639  0.00309265 0.000707137
     3.33333   0.0205324  0.00206275  0.00052879
         3.6   0.0121481  0.00117588 0.000285289
     3.86667  0.00215278 0.000508126 0.000129967
     4.13333    0.000875 0.000274217 7.26312e-05
         4.4  0.00663426 0.000137162 6.48586e-05
     4.66667    0.002625 3.90183e-05 1.95245e-05
     4.93333           0  1.2553e-05 8.74083e-06
         5.2           0 3.66363e-06 2.81417e-06
     5.46667           0 1.08655e-06  1.0754e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00105093  0.00019298 3.84073e-05
         0.4    0.030625  0.00130481 0.000209938
    0.666667   0.0651204   0.0032488 0.000412786
    0.933333    0.100944  0.00557528 0.000724702
         1.2    0.118921  0.00758789  0.00111756
     1.46667    0.105046  0.00852475  0.00132212
     1.73333    0.127745  0.00896222  0.00155029
           2    0.113968  0.00859409  0.00151144
     2.26667   0.0946991    0.018989   0.0114976
     2.53333    0.078625   0.0148297  0.00824427
         2.8   0.0765463  0.00497893   0.0012185
     3.06667   0.0331157  0.00304405 0.000694662
     3.33333   0.0294306  0.00203327 0.000519035
         3.6   0.0131435  0.00115761 0.000280167
     3.86667  0.00191204 0.000498728 0.000127707
     4.13333 5.09259e-05 0.000268753 7.13838e-05
         4.4  0.00201852 0.000135226 6.35903e-05
     4.66667  0.00576389 4.05435e-05 1.91934e-05
     4.93333  0.00127315 1.28112e-05 8.56983e-06
         5.2           0 3.59036e-06 2.75884e-06
     5.46667           0 1.06481e-06 1.05411e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
