N  Half_pop_ave        L
479 109.507 104.384
480 108.991 104.384
481 107.956 104.004
482 106.684 104.004
483 105.866 104.004
484 106.159 104.004
485 106.053 104.004
486 105.908 104.004
487 106.029 104.004
488 105.64 104.004
489 105.562 103.773
490 105.03 102.65
491 106.028 102.419
492 106.159 102.419
493 108.866 102.419
494 109.09 102.419
495 108.504 102.419
496 107.556 102.419
497 107.372 102.395
498 107.477 102.395
499 105.998 102.395
500 106.111 102.395
501 105.816 102.395
502 105.816 102.395
503 104.818 102.395
504 105.69 102.395
505 106.402 102.395
506 104.88 102.395
507 105.506 102.395
508 104.607 102.395
509 104.607 102.395
510 105.173 102.395
511 105.512 102.395
512 107.017 102.395
513 107.145 102.395
514 107.316 102.395
515 108.083 101.156
516 107.01 101.156
517 107.183 101.156
518 107.337 101.156
519 105.975 101.156
520 104.368 101.02
521 105.182 101.02
522 105.433 101.02
523 104.492 101.02
524 103.571 101.02
525 103.566 101.02
526 104.807 101.02
527 105.302 101.02
528 103.32 101.02
529 103.235 101.02
530 104.534 101.02
531 104.21 101.02
532 104.455 101.02
533 104.389 101.02
534 103.872 101.02
535 104.517 101.02
536 103.789 101.02
537 103.278 101.02
538 103.583 101.02
539 105.038 101.02
540 104.892 101.02
541 105.132 101.02
542 105.307 101.02
543 105.307 101.02
544 105.428 101.02
545 104.287 101.02
546 104.66 101.02
547 103.441 101.02
548 103.612 101.02
549 103.822 101.02
550 103.957 101.02
551 104.479 101.02
552 103.492 101.02
553 102.73 100.42
554 104.092 100.42
555 104.361 100.42
556 102.773 100.317
557 102.97 100.317
558 103.261 100.317
559 104.2 100.317
560 102.887 98.4878
561 104.179 98.4878
562 103.607 98.4878
563 104.118 98.4878
564 102.856 98.4878
565 101.414 98.4878
566 100.457 98.4878
567 99.6424 98.4878
568 100.777 98.3999
569 100.385 98.3999
570 100.258 98.3999
571 100.374 98.3999
572 102.384 98.3999
573 101.258 98.2431
574 101.451 98.2431
575 101.601 98.2431
576 102.883 98.2431
577 102.808 98.2431
578 103.354 98.2431
579 103.764 98.2431
580 103.439 98.2431
581 104.257 98.2431
582 101.929 98.2431
583 103.901 98.2431
584 103.901 98.2431
585 102.547 98.2431
586 103.203 98.2431
587 101.707 98.2431
588 102.347 98.2431
589 101.446 98.2431
590 101.13 98.2431
591 100.846 98.2431
592 101.222 97.3859
593 101.365 97.3859
594 100.683 97.3859
595 101.844 97.3859
596 99.9126 97.3859
597 101.615 97.3859
598 101.845 97.3859
599 103.081 97.3859
600 101.282 97.3859
601 101.513 97.3859
602 101.994 97.3859
603 100.998 97.3859
604 101.725 97.3859
605 101.462 97.3859
606 101.732 97.3859
607 101.927 97.3859
608 101.234 97.3859
609 100.515 97.3859
610 100.782 97.3859
611 100.379 97.3859
612 100.505 97.3859
613 101.991 97.3859
614 101.211 97.3859
615 101.226 97.3859
616 100.603 97.3859
617 99.9835 97.3859
618 99.4277 97.3859
619 98.8813 97.3859
620 99.234 97.3859
621 99.3987 97.3859
622 99.5207 97.3859
623 98.9821 97.3859
624 97.7681 97.3859
625 98.1688 97.3859
626 98.6127 97.3859
627 98.8847 97.3859
628 98.9811 97.3859
629 99.8979 97.3859
630 99.4206 97.3859
631 100.063 97.1716
632 100.164 97.1716
633 99.4196 97.1716
634 99.5267 97.1716
635 99.5906 97.1716
636 99.6232 97.1716
637 100.796 97.1716
638 100.404 97.1716
639 100.556 97.1716
640 100.222 97.1716
641 98.7884 96.186
642 99.2516 96.186
643 99.3704 96.186
644 98.8489 96.186
645 97.445 96.186
646 97.5968 96.186
647 97.6866 96.186
648 97.6866 96.186
649 98.9155 96.186
650 99.0593 96.186
651 99.2641 96.186
652 98.2936 96.186
653 98.2951 96.186
654 100.55 96.186
655 100.579 96.186
656 100.781 96.186
657 100.302 96.186
658 99.5017 96.186
659 99.4864 96.186
660 98.3299 96.186
661 99.5227 96.186
662 98.9284 96.186
663 100.401 96.186
664 100.56 96.186
665 97.419 96.186
666 98.3122 96.186
667 98.6797 96.186
668 97.8793 96.186
669 98.1801 96.186
670 99.8196 96.186
671 100.39 96.186
672 99.451 96.186
673 99.4778 96.186
674 98.5968 96.186
675 96.6611 96.186
676 96.7822 96.186
677 98.3253 96.186
678 98.5483 96.186
679 98.9862 96.186
680 98.091 96.186
681 98.243 96.186
682 98.2892 96.186
683 97.6413 96.186
684 98.1439 96.186
685 98.2608 96.186
686 98.4106 96.186
687 97.9225 96.186
688 99.5067 96.186
689 99.6825 96.186
690 100.05 96.186
691 100.161 96.186
692 100.26 96.186
693 98.8559 96.186
694 98.5138 95.7366
695 96.9947 95.6784
696 97.0862 95.6784
697 98.3841 95.6784
698 99.0636 95.6784
699 99.1712 95.6784
700 99.3664 95.6784
701 98.1891 95.6784
702 97.4395 95.6784
703 98.0423 95.6784
704 98.7205 95.6784
705 98.3479 95.6784
706 98.6163 95.6784
707 98.5307 95.6784
708 99.6499 95.6784
709 99.0065 95.6784
710 99.3505 95.6784
711 98.0775 95.6784
712 98.0775 95.6784
713 98.2602 95.6784
714 97.7338 95.6784
715 98.002 95.6784
716 96.6925 95.6784
717 96.457 95.6784
718 96.4319 95.6784
719 96.7109 95.6784
720 96.907 95.6784
721 97.1741 95.6784
722 97.2124 95.6784
723 97.368 95.6784
724 96.7177 95.6784
725 96.9825 95.6784
726 97.0158 95.6784
727 97.1119 95.6784
728 97.21 95.6784
729 98.6848 95.6784
730 98.7332 95.6784
731 98.9892 95.6784
732 99.1513 95.6784
733 98.1203 95.6784
734 98.1883 95.6784
735 98.416 95.6784
736 98.5498 95.6784
737 101.355 95.6784
738 99.2894 95.6784
739 101.272 95.6784
740 98.9302 95.6784
741 99.4487 95.6784
742 99.1414 95.6784
743 99.211 95.6784
744 99.5483 95.6784
745 99.6461 95.6784
746 98.4311 95.6029
747 98.585 95.6029
748 97.7062 95.6029
749 97.9266 95.6029
750 97.6044 95.0934
751 97.7885 95.0934
752 97.8924 95.0934
753 96.9328 95.0934
754 97.2587 94.8557
755 97.5892 94.8557
756 98.2449 94.8557
757 97.623 94.8557
758 98.5577 94.8557
759 98.739 94.8557
760 96.7543 94.8557
761 97.0873 94.8557
762 96.3476 94.6519
763 96.8137 94.6519
764 96.9335 94.6519
765 97.3374 94.6519
766 97.4432 94.2294
767 98.357 94.2294
768 97.976 94.2294
769 97.4284 94.2294
770 97.61 94.2294
771 96.6874 94.2294
772 96.808 94.2294
773 96.9739 94.2294
774 97.5074 94.2294
775 97.0492 94.2294
776 97.0492 94.2294
777 96.5474 94.2294
778 96.6678 94.2294
779 96.1247 94.2294
780 96.4714 94.2294
781 96.8961 94.2294
782 96.3442 94.2294
783 96.2274 94.2294
784 95.0379 94.2294
785 95.1176 94.2294
786 95.038 94.2294
787 95.6688 94.2294
788 95.7708 94.2294
789 96.1648 94.2294
790 96.3922 94.2294
791 96.887 93.8156
792 96.4797 93.8156
793 96.8483 93.8156
794 96.889 93.8156
795 97.0561 93.5388
796 96.4169 93.5388
797 96.6411 93.5388
798 96.0097 93.5388
799 96.2437 93.5388
800 96.3625 93.5388
801 96.462 93.5388
802 96.632 93.5388
803 96.6316 92.3697
804 97.2473 92.3697
805 95.787 92.3697
806 95.6688 92.3697
807 94.468 92.3697
808 94.3893 92.3697
809 94.4774 92.3697
810 94.6768 92.3697
811 94.725 92.3697
812 95.4734 92.3697
813 95.042 92.3697
814 96.846 92.3697
815 96.6268 92.1781
816 95.9283 92.1781
817 96.4343 92.1781
818 96.6565 92.1781
819 96.7928 92.1781
820 97.0167 92.1781
821 95.3154 92.1781
822 95.3779 92.1781
823 95.2072 92.0844
824 95.8341 92.0844
825 96.2083 92.0844
826 95.6605 91.9575
827 95.8023 91.9575
828 95.3528 91.8637
829 94.8883 91.8637
830 94.2881 91.8637
831 93.1085 91.8637
832 93.2872 91.8637
833 93.6017 91.8637
834 94.2713 91.8637
835 95.0922 91.8637
836 93.6363 91.8637
837 93.7411 91.8637
838 93.4518 91.8637
839 93.7226 91.8637
840 93.5297 91.8637
841 95.2493 91.8637
842 93.7689 91.8637
843 93.7482 91.8637
844 93.3406 91.8637
845 92.9189 91.8637
846 93.5018 91.8637
847 93.7872 91.8637
848 94.0063 91.8637
849 94.0557 91.8637
850 94.2699 91.8233
851 94.3269 91.8233
852 94.6718 91.8233
853 94.4556 91.8233
854 94.3109 91.8233
855 94.0197 91.8233
856 93.7451 91.8233
857 93.1369 91.8233
858 92.4782 91.8233
859 91.829 91.8233
860 91.8587 91.8233
861 92.4436 91.8233
862 92.703 91.8233
863 92.7981 91.8233
864 93.5888 91.8233
865 93.6104 91.8233
866 93.6226 91.8233
867 92.5943 90.4439
868 93.5817 90.4439
869 93.5273 90.4439
870 94.2659 90.4439
871 93.4446 90.4439
872 92.6998 90.4439
873 91.9783 90.4439
874 92.5889 90.4439
875 92.7045 90.4439
876 94.3882 90.4439
877 93.3395 90.4439
878 93.3579 90.4439
879 93.4048 90.4439
880 93.4901 90.4439
881 94.1878 90.4439
882 94.042 90.4439
883 94.1971 90.4439
884 93.2389 90.4439
885 93.8415 90.4439
886 93.9877 90.4439
887 93.1153 90.4439
888 93.3915 90.4439
889 93.3076 90.4439
890 93.3957 90.4439
891 92.5233 90.4439
892 91.3517 90.4439
893 91.5687 90.4439
894 91.3582 90.4439
895 93.1672 90.4439
896 93.367 90.4315
897 93.565 90.4315
898 93.8987 90.4315
899 93.6389 90.4315
900 93.2267 90.4315
901 93.2766 90.4315
902 93.4987 89.9256
903 93.628 89.9256
904 93.7541 89.9256
905 93.8413 89.9256
906 93.9868 89.9256
907 94.122 89.9256
908 92.8454 89.9256
909 92.5308 89.9256
910 93.2415 89.3929
911 93.1629 89.3929
912 92.3023 89.3929
913 91.1123 89.3929
914 90.8498 89.3929
915 93.4305 89.3929
916 94.3162 89.3929
917 94.3647 89.3929
918 94.2399 89.3929
919 94.4217 89.3929
920 93.3992 89.3929
921 92.5411 89.3929
922 92.6689 89.3929
923 92.837 89.3929
924 93.1234 89.3929
925 93.7545 89.3929
926 94.0968 89.3929
927 93.3767 89.3929
928 94.3785 89.3929
929 94.5668 89.3929
930 94.5871 89.3929
931 94.7456 89.3929
932 92.5959 89.3929
933 91.7825 89.3929
934 90.7065 89.3929
935 90.4814 89.3929
936 90.1756 89.3929
937 90.6931 89.2254
938 91.3923 89.2254
939 92.0663 88.9246
940 92.3204 88.9246
941 91.3418 88.9246
942 91.5037 88.9246
943 91.5957 88.9191
944 92.0091 88.9191
945 91.2495 88.8521
946 90.1965 88.8466
947 90.4196 88.8466
948 90.6771 88.8466
949 90.6847 88.8466
950 90.7971 88.8466
951 90.9935 88.8466
952 90.6847 88.8466
953 90.6936 88.8466
954 91.779 88.8466
955 91.7968 88.8466
956 91.9278 88.8466
957 92.1955 88.8466
958 91.6395 88.8466
959 92.0222 88.8466
960 89.9011 88.7897
961 90.0137 88.7897
962 89.7967 88.7897
963 89.0994 88.7897
964 89.1799 88.7897
965 90.2822 87.7371
966 90.9165 87.6802
967 90.7409 87.6802
968 90.4305 87.6802
969 90.5003 87.6802
970 89.9351 87.6802
971 89.616 87.6802
972 89.9302 87.6802
973 90.1908 87.6802
974 90.9103 87.6802
975 91.1713 87.6802
976 91.2497 87.6802
977 91.4184 87.6802
978 90.427 87.6802
979 89.0084 87.0058
980 89.0084 87.0058
981 91.2035 87.0058
982 91.2888 87.0058
983 91.3329 87.0058
984 91.5599 87.0058
985 90.0967 87.0058
986 90.1325 87.0058
987 89.8352 86.8039
988 90.4417 86.8039
989 89.8089 86.8039
990 88.7942 86.8039
991 88.849 86.8039
992 89.1662 86.8039
993 88.8054 86.8039
994 89.2459 86.8039
995 90.1388 86.8039
996 90.3391 86.8039
997 89.2011 86.8039
998 89.8563 86.8039
999 89.9253 86.8039
1000 87.7739 86.8039
1001 87.9705 86.8039
1002 88.5772 86.8039
1003 87.493 86.8039
1004 87.448 86.8039
1005 87.0189 86.8039
1006 87.1503 86.8039
1007 87.2763 86.8039
1008 86.8697 86.8039
1009 87.1127 86.8039
1010 87.2085 86.8039
1011 88.1527 86.8039
1012 88.0704 86.8039
1013 88.12 86.8039
1014 87.923 86.8039
1015 87.916 86.0566
1016 88.2039 86.0566
1017 89.0064 85.8911
1018 89.1951 85.8911
1019 88.7229 85.8911
1020 88.5775 85.8911
1021 88.7133 85.8911
1022 88.0009 85.8911
1023 88.4933 85.8911
1024 88.7816 85.8911
1025 88.2471 85.8911
1026 89.2042 85.8911
1027 89.4482 85.8911
1028 90.0834 85.8911
1029 89.3934 85.8911
1030 89.6926 85.8911
1031 89.5838 85.8911
1032 89.7208 85.8911
1033 89.7208 85.8911
1034 89.8477 85.8911
1035 90.6399 85.8911
1036 90.7802 85.8911
1037 89.3274 85.8911
1038 89.4759 85.8911
1039 88.7194 85.8911
1040 87.8862 85.8911
1041 88.316 85.7657
1042 89.7316 85.7657
1043 89.8475 85.7657
1044 89.9062 85.7657
1045 90.1432 85.7657
1046 88.6445 85.7657
1047 88.5314 85.7657
1048 88.5664 85.7657
1049 88.3842 85.7657
1050 88.5372 85.7657
1051 89.0899 85.7657
1052 88.3954 85.7657
1053 88.8731 85.7657
1054 87.9002 85.7657
1055 87.6979 85.7657
1056 87.3419 85.7657
1057 87.4467 85.7657
1058 87.1983 85.7657
1059 88.1392 85.7657
1060 88.3562 85.7657
1061 88.2815 85.7657
1062 87.8097 85.7657
1063 87.6402 85.4116
1064 88.1734 85.4116
1065 88.2334 85.4116
1066 88.0085 85.4116
1067 88.2754 85.4116
1068 87.9548 85.4116
1069 88.1639 85.4116
1070 89.7397 85.4116
1071 89.2874 85.4116
1072 89.5869 85.4116
1073 89.7719 85.4116
1074 90.1294 85.4116
1075 91.0327 85.4116
1076 91.7474 85.4116
1077 90.2323 85.4116
1078 89.6156 85.4116
1079 88.2541 84.4366
1080 89.6906 84.4366
1081 90.3464 84.4366
1082 90.4979 84.4366
1083 89.1753 84.4366
1084 87.5156 84.4366
1085 87.6135 84.4366
1086 88.5746 84.4366
1087 88.1453 84.4366
1088 88.1453 84.4366
1089 89.6748 84.4366
1090 90.025 84.4366
1091 88.4891 84.4366
1092 88.0647 84.4366
1093 88.1785 84.4366
1094 86.1682 84.4366
1095 87.2127 84.4366
1096 87.1118 84.4366
1097 87.2295 84.4366
1098 87.1766 84.4366
1099 87.5156 84.4366
1100 86.9886 84.4366
1101 87.0496 84.4366
1102 86.8622 84.4366
1103 87.1077 84.4366
1104 85.4666 84.4366
1105 85.2799 84.4366
1106 85.2184 84.4366
1107 86.0479 84.4366
1108 87.5789 84.4366
1109 86.796 84.4366
1110 86.8939 84.4366
1111 87.1986 84.4366
1112 86.9568 84.4366
1113 87.2126 84.4366
1114 87.3938 84.4366
1115 86.7876 84.4366
1116 86.9747 84.4366
1117 86.5121 84.4366
1118 86.5486 84.4366
1119 86.3179 84.4366
1120 86.5214 84.4366
1121 85.5148 84.4366
1122 86.5704 84.4366
1123 86.9577 84.4366
1124 86.0619 84.4366
1125 85.7449 84.4366
1126 87.2292 84.4366
1127 87.3493 84.4366
1128 87.0952 84.4366
1129 87.5216 84.4366
1130 87.7843 84.4366
1131 86.1913 84.4366
1132 86.814 84.4366
1133 85.3141 84.4366
1134 85.8075 84.4366
1135 86.4891 84.4366
1136 84.8895 84.4366
1137 85.0318 84.4366
1138 85.2407 84.4366
1139 85.1881 84.4366
1140 85.6914 84.4366
1141 86.6287 84.4366
1142 86.4145 84.4366
1143 86.4263 84.4366
1144 87.6045 84.4366
1145 87.7588 84.4366
1146 87.1524 84.4366
1147 88.2387 84.4366
1148 87.4788 84.4366
1149 87.6797 84.4366
1150 87.9333 84.4366
1151 88.0078 84.4366
1152 88.0667 84.4366
1153 89.6463 84.4366
1154 88.8676 84.4366
1155 87.978 84.4366
1156 87.6683 84.4366
1157 87.2403 84.4366
1158 89.0558 84.4366
1159 87.9028 84.4366
1160 87.9059 84.4366
1161 88.0689 84.4366
1162 88.3239 84.4366
1163 89.4967 84.4366
1164 89.5596 84.4366
1165 87.6576 84.4366
1166 86.5953 84.4366
1167 86.1572 84.4366
1168 86.2366 84.4366
1169 85.6405 84.4366
1170 85.1093 84.4366
1171 85.0127 84.4366
1172 85.9292 84.4366
1173 87.2361 84.4366
1174 87.3155 84.4366
1175 88.0647 84.4366
1176 88.2407 84.4366
1177 87.614 84.4366
1178 86.6991 84.4366
1179 86.9584 84.4366
1180 87.0943 84.4366
1181 87.3733 84.4366
1182 86.4612 84.0978
1183 86.5851 84.0978
1184 86.1262 84.0978
1185 85.2744 84.0978
1186 85.3151 84.0978
1187 85.3206 84.0978
1188 85.4886 84.0978
1189 87.1958 84.0978
1190 87.0598 84.0978
1191 87.8165 84.0978
1192 87.8165 84.0978
1193 88.0666 84.0978
1194 88.731 84.0978
1195 88.6753 84.0978
1196 88.7348 84.0978
1197 87.5709 84.0978
1198 87.0712 84.0978
1199 85.9546 84.0978
1200 86.2408 84.0978
1201 86.4509 83.8664
1202 86.5145 83.8664
1203 87.9439 83.8664
1204 86.7363 83.8664
1205 86.6266 83.8664
1206 86.8113 83.757
1207 86.9715 83.8664
1208 85.8629 83.8664
1209 85.9727 83.8664
1210 85.6858 83.8664
1211 86.3374 83.8664
1212 84.9118 83.8664
1213 85.0751 83.8664
1214 85.9127 83.8664
1215 86.0637 83.8664
1216 84.7921 83.8664
1217 86.5175 83.8664
1218 86.9887 83.8664
1219 87.1328 83.8664
1220 85.5841 83.8664
1221 86.9932 83.8664
1222 89.1408 83.8664
1223 88.9295 83.8664
1224 89.0431 83.8664
1225 89.1118 83.8664
1226 89.1763 83.8664
1227 87.6203 83.8664
1228 87.7658 83.8664
1229 88.0835 83.8664
1230 88.239 83.8664
1231 88.2469 83.4266
1232 88.2806 83.4266
1233 88.6964 83.4266
1234 87.4691 83.4266
1235 87.3989 83.4266
1236 87.3978 83.4266
1237 86.3263 83.4266
1238 86.565 83.4266
1239 86.5206 83.4266
1240 86.4598 83.4266
1241 85.4904 83.4266
1242 85.5747 83.4266
1243 86.5987 83.4266
1244 86.4056 83.4266
1245 86.4056 83.4266
1246 85.5433 83.4266
1247 85.5824 83.4266
1248 85.8376 83.4266
1249 85.8134 83.4266
1250 85.2793 83.4266
1251 85.2626 83.4266
