BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         941     1.06851     1.20965  0.00648526
         942      1.0649     1.20949  0.00648019
         943     1.06149     1.20934  0.00647522
         944      1.0583     1.20918  0.00647034
         945     1.05537     1.20901  0.00646554
         946      1.0527     1.20885  0.00646082
         947     1.05032     1.20868  0.00645616
         948     1.04825     1.20851  0.00645157
         949      1.0465     1.20834  0.00644703
         950     1.04509     1.20817  0.00644253
         951     1.04404       1.208  0.00643807
         952     1.04335     1.20782  0.00643363
         953     1.04305     1.20765   0.0064292
         954     1.04314     1.20748  0.00642477
         955     1.04362     1.20731  0.00642034
         956     1.04449     1.20714  0.00641588
         957     1.04575     1.20697  0.00641139
         958     1.04741      1.2068  0.00640686
         959     1.04944     1.20664  0.00640228
         960     1.05185     1.20648  0.00639764
         961     1.05461     1.20632  0.00639294
         962     1.05771     1.20616  0.00638816
         963     1.06112     1.20601   0.0063833
         964     1.06484     1.20587  0.00637836
         965     1.06882     1.20572  0.00637333
         966     1.07304     1.20559  0.00636821
         967     1.07748     1.20545    0.006363
         968      1.0821     1.20533  0.00635771
         969     1.08687     1.20521  0.00635232
         970     1.09176     1.20509  0.00634685
         971     1.09674     1.20498  0.00634129
         972     1.10177     1.20487  0.00633566
         973     1.10682     1.20477  0.00632995
         974     1.11186     1.20467  0.00632417
         975     1.11686     1.20458  0.00631832
         976     1.12179      1.2045  0.00631242
         977     1.12663     1.20442  0.00630646
         978     1.13134     1.20434  0.00630045
         979     1.13591     1.20428  0.00629441
         980     1.14032     1.20421  0.00628832
         981     1.14454     1.20415  0.00628221
         982     1.14857     1.20409  0.00627606
         983     1.15239     1.20404   0.0062699
         984     1.15598     1.20399  0.00626372
         985     1.15933     1.20395  0.00625752
         986     1.16244      1.2039  0.00625132
         987     1.16531     1.20386  0.00624511
         988     1.16792     1.20383  0.00623889
         989     1.17028     1.20379  0.00623267
         990     1.17239     1.20376  0.00622646
         991     1.17424     1.20373  0.00622025
         992     1.17583      1.2037  0.00621404
         993     1.17718     1.20368  0.00620784
         994     1.17828     1.20365  0.00620165
         995     1.17915     1.20363  0.00619546
         996     1.17978      1.2036  0.00618929
         997     1.18019     1.20358  0.00618313
         998     1.18039     1.20356  0.00617697
         999     1.18039     1.20353  0.00617084
        1000      1.1802     1.20351  0.00616471
        1001     1.17984     1.20349   0.0061586
        1002     1.17931     1.20346   0.0061525
        1003     1.17865     1.20344  0.00614641
        1004     1.17785     1.20341  0.00614034
        1005     1.17695     1.20339  0.00613429
        1006     1.17595     1.20336  0.00612825
        1007     1.17487     1.20333  0.00612223
        1008     1.17374      1.2033  0.00611623
        1009     1.17256     1.20327  0.00611024
        1010     1.17136     1.20324  0.00610427
        1011     1.17016     1.20321  0.00609832
        1012     1.16896     1.20317  0.00609239
        1013     1.16779     1.20314  0.00608648
        1014     1.16665      1.2031  0.00608058
        1015     1.16557     1.20306   0.0060747
        1016     1.16454     1.20303  0.00606884
        1017     1.16359     1.20299    0.006063
        1018      1.1627     1.20295  0.00605717
        1019      1.1619     1.20291  0.00605136
        1020     1.16118     1.20287  0.00604557
        1021     1.16054     1.20283  0.00603979
        1022     1.15998     1.20278  0.00603403
        1023      1.1595     1.20274  0.00602828
        1024      1.1591      1.2027  0.00602254
        1025     1.15876     1.20266  0.00601682
        1026     1.15849     1.20261  0.00601111
        1027     1.15826     1.20257  0.00600541
        1028     1.15809     1.20253  0.00599972
        1029     1.15795     1.20248  0.00599405
        1030     1.15784     1.20244  0.00598838
        1031     1.15776      1.2024  0.00598273
        1032     1.15768     1.20235  0.00597709
        1033     1.15762     1.20231  0.00597146
        1034     1.15756     1.20227  0.00596585
        1035     1.15749     1.20222  0.00596024
        1036     1.15742     1.20218  0.00595464
        1037     1.15734     1.20214  0.00594906
        1038     1.15726     1.20209  0.00594348
        1039     1.15716     1.20205  0.00593792
        1040     1.15705     1.20201  0.00593237
        1041     1.15694     1.20196  0.00592683
        1042     1.15682     1.20192   0.0059213
        1043      1.1567     1.20188  0.00591578
        1044     1.15658     1.20183  0.00591027
        1045     1.15648     1.20179  0.00590477
        1046     1.15638     1.20175  0.00589929
        1047     1.15631      1.2017  0.00589381
        1048     1.15626     1.20166  0.00588835
        1049     1.15623     1.20162   0.0058829
        1050     1.15623     1.20157  0.00587745
        1051     1.15627     1.20153  0.00587202
        1052     1.15635     1.20149  0.00586659
        1053     1.15646     1.20144  0.00586118
        1054     1.15662      1.2014  0.00585577
        1055     1.15681     1.20136  0.00585037
        1056     1.15705     1.20132  0.00584498
        1057     1.15733     1.20128   0.0058396
        1058     1.15764     1.20124  0.00583423
        1059     1.15798     1.20119  0.00582886
        1060     1.15834     1.20115   0.0058235
        1061     1.15872     1.20111  0.00581815
        1062     1.15911     1.20107  0.00581281
        1063      1.1595     1.20104  0.00580747
        1064     1.15989       1.201  0.00580214
        1065     1.16025     1.20096  0.00579682
        1066     1.16059     1.20092  0.00579151
        1067      1.1609     1.20088   0.0057862
        1068     1.16115     1.20085   0.0057809
        1069     1.16134     1.20081  0.00577561
        1070     1.16147     1.20077  0.00577033
        1071     1.16151     1.20074  0.00576506
        1072     1.16146      1.2007   0.0057598
        1073      1.1613     1.20066  0.00575455
        1074     1.16104     1.20063  0.00574931
        1075     1.16066     1.20059  0.00574408
        1076     1.16016     1.20055  0.00573886
        1077     1.15953     1.20051  0.00573366
        1078     1.15877     1.20047  0.00572847
        1079     1.15787     1.20043   0.0057233
        1080     1.15683     1.20039  0.00571814
        1081     1.15565     1.20035    0.005713
        1082     1.15434     1.20031  0.00570788
        1083     1.15289     1.20027  0.00570278
        1084     1.15131     1.20022   0.0056977
        1085     1.14961     1.20017  0.00569264
        1086     1.14779     1.20013   0.0056876
        1087     1.14586     1.20008  0.00568259
        1088     1.14383     1.20002   0.0056776
        1089     1.14171     1.19997  0.00567264
        1090     1.13951     1.19992   0.0056677
        1091     1.13725     1.19986   0.0056628
        1092     1.13493      1.1998  0.00565793
        1093     1.13258     1.19974  0.00565308
        1094     1.13021     1.19967  0.00564827
        1095     1.12783     1.19961   0.0056435
        1096     1.12547     1.19954  0.00563875
        1097     1.12312     1.19947  0.00563404
        1098     1.12082      1.1994  0.00562937
        1099     1.11856     1.19933  0.00562473
        1100     1.11638     1.19925  0.00562012
        1101     1.11428     1.19917  0.00561554
        1102     1.11227     1.19909    0.005611
        1103     1.11037     1.19901  0.00560649
        1104     1.10857     1.19893  0.00560201
        1105      1.1069     1.19885  0.00559756
        1106     1.10537     1.19876  0.00559314
        1107     1.10396     1.19868  0.00558874
        1108      1.1027     1.19859  0.00558437
        1109     1.10158      1.1985  0.00558002
        1110      1.1006     1.19842  0.00557569
        1111     1.09977     1.19833  0.00557138
        1112     1.09909     1.19824  0.00556708
        1113     1.09854     1.19815   0.0055628
        1114     1.09814     1.19806  0.00555853
        1115     1.09787     1.19797  0.00555427
        1116     1.09773     1.19788  0.00555002
        1117     1.09772     1.19779  0.00554578
        1118     1.09783      1.1977  0.00554154
        1119     1.09806     1.19761   0.0055373
        1120     1.09839     1.19752  0.00553306
        1121     1.09883     1.19743  0.00552883
        1122     1.09937     1.19735  0.00552459
        1123     1.09999     1.19726  0.00552035
        1124      1.1007     1.19717  0.00551611
        1125     1.10149     1.19709  0.00551186
        1126     1.10234       1.197  0.00550761
        1127     1.10326     1.19692  0.00550335
        1128     1.10423     1.19684  0.00549908
        1129     1.10524     1.19676  0.00549481
        1130      1.1063     1.19668  0.00549053
        1131     1.10739      1.1966  0.00548624
        1132      1.1085     1.19652  0.00548195
        1133     1.10963     1.19644  0.00547765
        1134     1.11077     1.19637  0.00547334
        1135     1.11192     1.19629  0.00546902
        1136     1.11305     1.19622   0.0054647
        1137     1.11417     1.19615  0.00546037
        1138     1.11527     1.19608  0.00545603
        1139     1.11633     1.19601  0.00545169
        1140     1.11737     1.19594  0.00544735
        1141     1.11836     1.19587    0.005443
        1142      1.1193      1.1958  0.00543864
        1143     1.12019     1.19574  0.00543429
        1144     1.12103     1.19567  0.00542993
        1145      1.1218     1.19561  0.00542557
        1146     1.12251     1.19554  0.00542121
        1147     1.12315     1.19548  0.00541685
        1148     1.12372     1.19542  0.00541249
        1149     1.12422     1.19536  0.00540814
        1150     1.12466      1.1953  0.00540379
        1151     1.12503     1.19523  0.00539943
        1152     1.12534     1.19517  0.00539509
        1153      1.1256     1.19511  0.00539075
        1154     1.12581     1.19505  0.00538641
        1155     1.12597     1.19499  0.00538208
        1156     1.12609     1.19493  0.00537775
        1157     1.12619     1.19487  0.00537343
        1158     1.12626     1.19482  0.00536912
        1159     1.12633     1.19476  0.00536481
        1160     1.12639      1.1947  0.00536051
        1161     1.12646     1.19464  0.00535622
        1162     1.12654     1.19458  0.00535193
        1163     1.12665     1.19452  0.00534764
        1164     1.12679     1.19446  0.00534337
        1165     1.12698     1.19441  0.00533909
        1166     1.12721     1.19435  0.00533483
        1167     1.12749     1.19429  0.00533056
        1168     1.12784     1.19423   0.0053263
        1169     1.12824     1.19418  0.00532204
        1170     1.12871     1.19412  0.00531779
        1171     1.12924     1.19407  0.00531354
        1172     1.12983     1.19401  0.00530929
        1173     1.13048     1.19396  0.00530504
        1174     1.13118      1.1939  0.00530079
        1175     1.13194     1.19385  0.00529654
        1176     1.13274      1.1938  0.00529229
        1177     1.13359     1.19375  0.00528804
        1178     1.13447      1.1937  0.00528379
        1179     1.13537     1.19365  0.00527954
        1180      1.1363      1.1936  0.00527529
        1181     1.13722     1.19355  0.00527104
        1182     1.13815      1.1935  0.00526679
        1183     1.13906     1.19346  0.00526254
        1184     1.13995     1.19341  0.00525829
        1185      1.1408     1.19337  0.00525404
        1186      1.1416     1.19333  0.00524979
        1187     1.14233     1.19328  0.00524554
        1188     1.14299     1.19324   0.0052413
        1189     1.14357      1.1932  0.00523705
        1190     1.14404     1.19316  0.00523282
        1191     1.14441     1.19312  0.00522858
        1192     1.14466     1.19308  0.00522435
        1193     1.14478     1.19303  0.00522013
        1194     1.14476     1.19299  0.00521592
        1195      1.1446     1.19295  0.00521171
        1196     1.14429     1.19291  0.00520751
        1197     1.14382     1.19287  0.00520332
        1198      1.1432     1.19283  0.00519914
        1199     1.14243     1.19279  0.00519498
        1200      1.1415     1.19275  0.00519082
        1201     1.14042      1.1927  0.00518668
        1202     1.13918     1.19266  0.00518256
        1203     1.13781     1.19261  0.00517845
        1204     1.13629     1.19257  0.00517436
        1205     1.13465     1.19252  0.00517029
        1206     1.13289     1.19247  0.00516624
        1207     1.13102     1.19242  0.00516221
        1208     1.12905     1.19236  0.00515821
        1209       1.127     1.19231  0.00515422
        1210     1.12487     1.19225  0.00515026
        1211     1.12268      1.1922  0.00514633
        1212     1.12045     1.19214  0.00514243
        1213     1.11818     1.19208  0.00513855
        1214      1.1159     1.19201   0.0051347
        1215     1.11361     1.19195  0.00513088
        1216     1.11133     1.19188  0.00512709
        1217     1.10907     1.19182  0.00512333
        1218     1.10685     1.19175  0.00511959
        1219     1.10467     1.19167  0.00511589
        1220     1.10256      1.1916  0.00511222
        1221     1.10052     1.19153  0.00510858
        1222     1.09856     1.19145  0.00510496
        1223     1.09669     1.19137  0.00510138
        1224     1.09492     1.19129  0.00509782
        1225     1.09326     1.19121  0.00509429
        1226     1.09172     1.19113  0.00509078
        1227      1.0903     1.19105  0.00508729
        1228     1.08901     1.19097  0.00508383
        1229     1.08786     1.19088  0.00508038
        1230     1.08685      1.1908  0.00507696
        1231     1.08598     1.19071  0.00507355
        1232     1.08527     1.19063  0.00507015
        1233      1.0847     1.19054  0.00506676
        1234     1.08428     1.19046  0.00506339
        1235     1.08402     1.19037  0.00506002
        1236     1.08391     1.19028  0.00505666
        1237     1.08394      1.1902  0.00505331
        1238     1.08413     1.19011  0.00504995
        1239     1.08445     1.19003  0.00504659
        1240     1.08492     1.18994  0.00504324
        1241     1.08552     1.18986  0.00503987
        1242     1.08624     1.18977  0.00503651
        1243     1.08708     1.18969  0.00503313
        1244     1.08803     1.18961  0.00502975
        1245     1.08907     1.18953  0.00502636
        1246     1.09021     1.18945  0.00502296
        1247     1.09142     1.18937  0.00501954
        1248      1.0927     1.18929  0.00501612
        1249     1.09402     1.18922  0.00501268
        1250     1.09538     1.18914  0.00500924
        1251     1.09677     1.18907  0.00500578
        1252     1.09817       1.189   0.0050023
        1253     1.09955     1.18892  0.00499882
        1254     1.10092     1.18885  0.00499533
        1255     1.10224     1.18879  0.00499182
        1256     1.10351     1.18872  0.00498831
        1257     1.10472     1.18865  0.00498479
        1258     1.10584     1.18859  0.00498126
        1259     1.10686     1.18852  0.00497773
        1260     1.10778     1.18846  0.00497419
        1261     1.10858     1.18839  0.00497065
        1262     1.10925     1.18833  0.00496711
        1263     1.10979     1.18827  0.00496356
        1264     1.11018     1.18821  0.00496002
        1265     1.11041     1.18814  0.00495648
        1266      1.1105     1.18808  0.00495294
        1267     1.11043     1.18802  0.00494941
        1268      1.1102     1.18796  0.00494589
        1269     1.10983      1.1879  0.00494238
        1270     1.10931     1.18784  0.00493887
        1271     1.10865     1.18777  0.00493538
        1272     1.10786     1.18771   0.0049319
        1273     1.10694     1.18765  0.00492843
        1274      1.1059     1.18758  0.00492498
        1275     1.10477     1.18752  0.00492155
        1276     1.10355     1.18745  0.00491813
        1277     1.10226     1.18739  0.00491473
        1278     1.10091     1.18732  0.00491135
        1279     1.09952     1.18725  0.00490799
        1280     1.09811     1.18718  0.00490465
        1281     1.09668     1.18711  0.00490133
        1282     1.09527     1.18704  0.00489803
        1283     1.09388     1.18697  0.00489475
        1284     1.09253     1.18689  0.00489149
        1285     1.09124     1.18682  0.00488825
        1286     1.09001     1.18674  0.00488503
        1287     1.08886     1.18667  0.00488183
        1288     1.08781     1.18659  0.00487864
        1289     1.08686     1.18651  0.00487547
        1290     1.08602     1.18643  0.00487231
        1291     1.08529     1.18636  0.00486917
        1292      1.0847     1.18628  0.00486604
        1293     1.08423      1.1862  0.00486291
        1294     1.08389     1.18612   0.0048598
        1295      1.0837     1.18604  0.00485669
        1296     1.08364     1.18596  0.00485358
        1297     1.08373     1.18588  0.00485048
        1298     1.08395      1.1858  0.00484738
        1299     1.08432     1.18573  0.00484428
        1300     1.08483     1.18565  0.00484117
        1301     1.08549     1.18557  0.00483806
        1302     1.08628      1.1855  0.00483495
        1303     1.08721     1.18542  0.00483183
        1304     1.08829     1.18535   0.0048287
        1305      1.0895     1.18527  0.00482555
        1306     1.09085      1.1852   0.0048224
        1307     1.09235     1.18513  0.00481923
        1308     1.09397     1.18506  0.00481605
        1309     1.09574     1.18499  0.00481286
        1310     1.09763     1.18492  0.00480965
        1311     1.09966     1.18486  0.00480642
        1312     1.10181      1.1848  0.00480317
        1313     1.10408     1.18473  0.00479991
        1314     1.10646     1.18467  0.00479662
        1315     1.10896     1.18462  0.00479332
        1316     1.11155     1.18456     0.00479
        1317     1.11423     1.18451  0.00478666
        1318     1.11699     1.18446   0.0047833
        1319     1.11982     1.18441  0.00477993
        1320     1.12269     1.18436  0.00477653
        1321     1.12561     1.18432  0.00477313
        1322     1.12855     1.18427   0.0047697
        1323     1.13151     1.18423  0.00476626
        1324     1.13446      1.1842  0.00476281
        1325      1.1374     1.18416  0.00475935
        1326     1.14031     1.18413  0.00475587
        1327     1.14318      1.1841  0.00475239
        1328       1.146     1.18407   0.0047489
        1329     1.14876     1.18404   0.0047454
        1330     1.15144     1.18402  0.00474189
        1331     1.15405       1.184  0.00473838
        1332     1.15658     1.18397  0.00473487
        1333     1.15902     1.18396  0.00473136
        1334     1.16138     1.18394  0.00472784
        1335     1.16365     1.18392  0.00472432
        1336     1.16584     1.18391  0.00472081
        1337     1.16794      1.1839  0.00471729
        1338     1.16997     1.18389  0.00471378
        1339     1.17194     1.18388  0.00471026
        1340     1.17384     1.18387  0.00470676
        1341     1.17569     1.18387  0.00470325
        1342      1.1775     1.18386  0.00469975
        1343     1.17927     1.18386  0.00469625
        1344     1.18102     1.18386  0.00469276
        1345     1.18275     1.18385  0.00468927
        1346     1.18448     1.18385  0.00468578
        1347     1.18621     1.18386   0.0046823
        1348     1.18794     1.18386  0.00467883
        1349     1.18969     1.18386  0.00467537
        1350     1.19144     1.18387  0.00467191
        1351     1.19322     1.18388  0.00466845
        1352     1.19501     1.18388  0.00466501
        1353     1.19681     1.18389  0.00466157
        1354     1.19861     1.18391  0.00465814
        1355     1.20042     1.18392  0.00465472
        1356     1.20223     1.18393   0.0046513
        1357     1.20402     1.18395   0.0046479
        1358     1.20578     1.18396   0.0046445
        1359     1.20751     1.18398  0.00464112
        1360     1.20918       1.184  0.00463774
        1361      1.2108     1.18402  0.00463438
        1362     1.21235     1.18404  0.00463102
        1363     1.21381     1.18406  0.00462768
        1364     1.21518     1.18408  0.00462434
        1365     1.21644     1.18411  0.00462101
        1366     1.21758     1.18413  0.00461769
        1367     1.21859     1.18416  0.00461439
        1368     1.21948     1.18418  0.00461108
        1369     1.22022     1.18421  0.00460779
        1370     1.22081     1.18424  0.00460451
        1371     1.22126     1.18426  0.00460123
        1372     1.22154     1.18429  0.00459795
        1373     1.22167     1.18432  0.00459468
        1374     1.22164     1.18434  0.00459142
        1375     1.22145     1.18437  0.00458816
        1376      1.2211      1.1844   0.0045849
        1377      1.2206     1.18442  0.00458165
        1378     1.21995     1.18445   0.0045784
        1379     1.21915     1.18447  0.00457515
        1380      1.2182      1.1845   0.0045719
        1381     1.21711     1.18452  0.00456865
        1382     1.21589     1.18455   0.0045654
        1383     1.21454     1.18457  0.00456215
        1384     1.21306     1.18459   0.0045589
        1385     1.21146     1.18461  0.00455565
        1386     1.20975     1.18463   0.0045524
        1387     1.20793     1.18464  0.00454915
        1388       1.206     1.18466  0.00454589
        1389     1.20397     1.18467  0.00454264
        1390     1.20185     1.18468  0.00453939
        1391     1.19962     1.18469  0.00453614
        1392     1.19731      1.1847  0.00453289
        1393     1.19491     1.18471  0.00452964
        1394     1.19241     1.18472   0.0045264
        1395     1.18984     1.18472  0.00452315
        1396     1.18717     1.18472  0.00451991
        1397     1.18442     1.18472  0.00451668
        1398     1.18158     1.18472  0.00451345
        1399     1.17865     1.18471  0.00451022
        1400     1.17564     1.18471  0.00450701
        1401     1.17254      1.1847   0.0045038
        1402     1.16936     1.18469   0.0045006
        1403     1.16608     1.18468  0.00449741
        1404     1.16271     1.18466  0.00449424
        1405     1.15924     1.18464  0.00449107
        1406     1.15568     1.18462  0.00448793
        1407     1.15203      1.1846   0.0044848
        1408     1.14828     1.18457  0.00448168
        1409     1.14443     1.18454  0.00447859
        1410     1.14048     1.18451  0.00447553
        1411     1.13644     1.18448  0.00447249
        1412     1.13231     1.18444  0.00446947
        1413     1.12809      1.1844  0.00446649
        1414     1.12378     1.18436  0.00446353
        1415      1.1194     1.18431  0.00446061
        1416     1.11496     1.18426  0.00445773
        1417     1.11046     1.18421  0.00445489
        1418     1.10592     1.18416  0.00445209
        1419     1.10136      1.1841  0.00444934
        1420      1.0968     1.18404  0.00444663
        1421     1.09227     1.18397  0.00444397
        1422     1.08778      1.1839  0.00444136
        1423     1.08337     1.18383   0.0044388
        1424     1.07907     1.18376  0.00443629
        1425     1.07491     1.18368  0.00443383
        1426     1.07093      1.1836  0.00443143
        1427     1.06716     1.18352  0.00442908
        1428     1.06362     1.18344  0.00442677
        1429     1.06036     1.18335  0.00442451
        1430      1.0574     1.18326  0.00442229
        1431     1.05476     1.18318  0.00442011
        1432     1.05246     1.18308  0.00441797
        1433      1.0505     1.18299  0.00441586
        1434      1.0489      1.1829  0.00441377
        1435     1.04764      1.1828   0.0044117
        1436     1.04672     1.18271  0.00440964
        1437     1.04613     1.18261   0.0044076
        1438     1.04584     1.18252  0.00440556
        1439     1.04582     1.18242  0.00440352
        1440     1.04606     1.18233  0.00440148
        1441      1.0465     1.18223  0.00439944
        1442     1.04713     1.18214  0.00439738
        1443      1.0479     1.18205  0.00439532
        1444     1.04879     1.18196  0.00439324
        1445     1.04976     1.18186  0.00439116
        1446     1.05078     1.18177  0.00438906
        1447     1.05183     1.18168  0.00438694
        1448     1.05289     1.18159  0.00438481
        1449     1.05394     1.18151  0.00438267
        1450     1.05496     1.18142  0.00438052
        1451     1.05595     1.18133  0.00437835
        1452     1.05688     1.18125  0.00437618
        1453     1.05776     1.18116  0.00437399
        1454     1.05859     1.18108  0.00437179
        1455     1.05937     1.18099  0.00436959
        1456     1.06009     1.18091  0.00436738
        1457     1.06076     1.18083  0.00436516
        1458     1.06138     1.18075  0.00436293
        1459     1.06196     1.18067   0.0043607
        1460     1.06249     1.18058  0.00435847
        1461       1.063      1.1805  0.00435623
        1462     1.06347     1.18042  0.00435398
        1463     1.06392     1.18034  0.00435173
        1464     1.06435     1.18027  0.00434948
        1465     1.06478     1.18019  0.00434723
        1466     1.06519     1.18011  0.00434497
        1467     1.06561     1.18003  0.00434271
        1468     1.06603     1.17995  0.00434045
        1469     1.06647     1.17987  0.00433818
        1470     1.06692      1.1798  0.00433591
        1471     1.06739     1.17972  0.00433363
        1472      1.0679     1.17965  0.00433135
        1473     1.06844     1.17957  0.00432907
        1474     1.06903      1.1795  0.00432678
        1475     1.06966     1.17942  0.00432449
        1476     1.07035     1.17935  0.00432219
        1477      1.0711     1.17927  0.00431989
        1478     1.07191      1.1792  0.00431758
        1479      1.0728     1.17913  0.00431526
        1480     1.07375     1.17906  0.00431293
        1481     1.07479     1.17899  0.00431059
        1482      1.0759     1.17892  0.00430824
        1483      1.0771     1.17885  0.00430588
        1484     1.07837     1.17878  0.00430352
        1485     1.07974     1.17871  0.00430113
        1486     1.08118     1.17865  0.00429874
        1487      1.0827     1.17858  0.00429633
        1488      1.0843     1.17852  0.00429391
        1489     1.08598     1.17846  0.00429148
        1490     1.08772      1.1784  0.00428903
        1491     1.08952     1.17834  0.00428657
        1492     1.09138     1.17828  0.00428409
        1493     1.09328     1.17822   0.0042816
        1494     1.09523     1.17817   0.0042791
        1495     1.09721     1.17811  0.00427658
        1496      1.0992     1.17806  0.00427404
        1497     1.10121     1.17801   0.0042715
        1498     1.10322     1.17796  0.00426894
        1499     1.10522     1.17791  0.00426636
        1500      1.1072     1.17786  0.00426378
        1501     1.10915     1.17782  0.00426119
        1502     1.11106     1.17777  0.00425858
        1503     1.11292     1.17773  0.00425597
        1504     1.11473     1.17769  0.00425334
        1505     1.11647     1.17765  0.00425071
        1506     1.11814     1.17761  0.00424807
        1507     1.11973     1.17757  0.00424543
        1508     1.12123     1.17753  0.00424278
        1509     1.12263      1.1775  0.00424012
        1510     1.12394     1.17746  0.00423746
        1511     1.12514     1.17743   0.0042348
        1512     1.12624     1.17739  0.00423213
        1513     1.12722     1.17736  0.00422946
        1514     1.12808     1.17733   0.0042268
        1515     1.12882     1.17729  0.00422413
        1516     1.12943     1.17726  0.00422146
        1517     1.12991     1.17723  0.00421879
        1518     1.13026      1.1772  0.00421613
        1519     1.13048     1.17717  0.00421346
        1520     1.13055     1.17714   0.0042108
        1521     1.13048     1.17711  0.00420815
        1522     1.13026     1.17708  0.00420549
        1523     1.12989     1.17705  0.00420285
        1524     1.12936     1.17702   0.0042002
        1525     1.12868     1.17698  0.00419757
        1526     1.12784     1.17695  0.00419494
        1527     1.12683     1.17692  0.00419232
        1528     1.12566     1.17689  0.00418971
        1529     1.12432     1.17685  0.00418712
        1530     1.12281     1.17682  0.00418453
        1531     1.12113     1.17678  0.00418195
        1532     1.11928     1.17674  0.00417939
        1533     1.11726      1.1767  0.00417685
        1534     1.11508     1.17666  0.00417432
        1535     1.11274     1.17662   0.0041718
        1536     1.11023     1.17658  0.00416931
        1537     1.10758     1.17653  0.00416684
        1538     1.10478     1.17649  0.00416439
        1539     1.10185     1.17644  0.00416197
        1540      1.0988     1.17639  0.00415957
        1541     1.09565     1.17634   0.0041572
        1542      1.0924     1.17628  0.00415486
        1543     1.08908     1.17622  0.00415255
        1544     1.08571     1.17617  0.00415028
        1545     1.08232      1.1761  0.00414804
        1546     1.07892     1.17604  0.00414583
        1547     1.07554     1.17598  0.00414366
        1548     1.07221     1.17591  0.00414152
        1549     1.06896     1.17584  0.00413943
        1550     1.06582     1.17577  0.00413736
        1551      1.0628      1.1757  0.00413534
        1552     1.05994     1.17562  0.00413335
        1553     1.05727     1.17555  0.00413139
        1554     1.05479     1.17547  0.00412946
        1555     1.05254     1.17539  0.00412756
        1556     1.05052     1.17531  0.00412569
        1557     1.04875     1.17523  0.00412384
        1558     1.04722     1.17515  0.00412201
        1559     1.04595     1.17506   0.0041202
        1560     1.04494     1.17498   0.0041184
        1561     1.04416      1.1749  0.00411662
        1562     1.04362     1.17481  0.00411484
        1563      1.0433     1.17473  0.00411307
        1564     1.04318     1.17464   0.0041113
        1565     1.04326     1.17456  0.00410953
        1566      1.0435     1.17448  0.00410775
        1567      1.0439     1.17439  0.00410598
        1568     1.04443     1.17431   0.0041042
        1569     1.04507     1.17423  0.00410241
        1570     1.04582     1.17415  0.00410061
        1571     1.04665     1.17406   0.0040988
        1572     1.04755     1.17398  0.00409698
        1573     1.04851      1.1739  0.00409516
        1574     1.04952     1.17383  0.00409332
        1575     1.05057     1.17375  0.00409147
        1576     1.05165     1.17367   0.0040896
        1577     1.05277     1.17359  0.00408773
        1578     1.05392     1.17352  0.00408584
        1579     1.05509     1.17344  0.00408394
        1580      1.0563     1.17337  0.00408203
        1581     1.05752     1.17329  0.00408011
        1582     1.05877     1.17322  0.00407817
        1583     1.06004     1.17315  0.00407622
        1584     1.06133     1.17308  0.00407426
        1585     1.06265     1.17301  0.00407228
        1586     1.06398     1.17294   0.0040703
        1587     1.06533     1.17287   0.0040683
        1588     1.06669     1.17281  0.00406628
        1589     1.06806     1.17274  0.00406426
        1590     1.06943     1.17268  0.00406222
        1591      1.0708     1.17261  0.00406017
        1592     1.07217     1.17255  0.00405811
        1593     1.07353     1.17249  0.00405604
        1594     1.07488     1.17243  0.00405396
        1595     1.07621     1.17237  0.00405187
        1596     1.07751     1.17231  0.00404976
        1597      1.0788     1.17225  0.00404765
        1598     1.08006     1.17219  0.00404553
        1599      1.0813     1.17213   0.0040434
        1600     1.08253     1.17208  0.00404126
        1601     1.08374     1.17202  0.00403911
        1602     1.08494     1.17197  0.00403696
        1603     1.08614     1.17191  0.00403479
        1604     1.08735     1.17186  0.00403262
        1605     1.08858     1.17181  0.00403044
        1606     1.08984     1.17176  0.00402826
        1607     1.09114     1.17171  0.00402606
        1608      1.0925     1.17166  0.00402386
        1609     1.09392     1.17161  0.00402165
        1610     1.09543     1.17156  0.00401943
        1611     1.09704     1.17152   0.0040172
        1612     1.09875     1.17147  0.00401496
        1613     1.10059     1.17143  0.00401271
        1614     1.10255     1.17138  0.00401045
        1615     1.10465     1.17134  0.00400818
        1616      1.1069      1.1713   0.0040059
        1617      1.1093     1.17127  0.00400361
        1618     1.11185     1.17123   0.0040013
        1619     1.11456     1.17119  0.00399898
        1620     1.11742     1.17116  0.00399665
        1621     1.12043     1.17113  0.00399431
        1622     1.12359      1.1711  0.00399195
        1623     1.12688     1.17107  0.00398959
        1624     1.13029     1.17105  0.00398721
        1625     1.13382     1.17102  0.00398482
        1626     1.13745       1.171  0.00398242
        1627     1.14117     1.17099  0.00398002
        1628     1.14494     1.17097  0.00397761
        1629     1.14877     1.17096  0.00397519
        1630     1.15262     1.17094  0.00397277
        1631     1.15648     1.17094  0.00397034
        1632     1.16032     1.17093  0.00396791
        1633     1.16413     1.17093  0.00396548
        1634     1.16787     1.17092  0.00396306
        1635     1.17153     1.17092  0.00396063
        1636     1.17507     1.17093  0.00395821
        1637     1.17849     1.17093   0.0039558
        1638     1.18174     1.17094  0.00395339
        1639     1.18481     1.17095  0.00395099
        1640     1.18767     1.17096  0.00394859
        1641      1.1903     1.17097   0.0039462
        1642     1.19267     1.17098  0.00394382
