BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         333    -5.43268    -5.70052   0.0239203
         334    -5.42845    -5.69971   0.0238626
         335    -5.42468    -5.69889   0.0238055
         336    -5.42094    -5.69806    0.023749
         337    -5.41695    -5.69722   0.0236932
         338    -5.41301    -5.69638    0.023638
         339    -5.40901    -5.69554   0.0235835
         340    -5.40496    -5.69468   0.0235296
         341    -5.40134    -5.69382   0.0234763
         342    -5.39816    -5.69296   0.0234236
         343    -5.39546    -5.69209   0.0233713
         344    -5.39263    -5.69122   0.0233196
         345    -5.39032    -5.69035   0.0232683
         346    -5.38823    -5.68947   0.0232174
         347    -5.38518     -5.6886   0.0231671
         348    -5.38361    -5.68772   0.0231171
         349    -5.38171    -5.68684   0.0230675
         350    -5.38024    -5.68597   0.0230182
         351    -5.37938    -5.68509   0.0229692
         352    -5.37852    -5.68422   0.0229204
         353    -5.37812    -5.68336   0.0228719
         354    -5.37788    -5.68249   0.0228235
         355     -5.3784    -5.68164   0.0227753
         356    -5.37894    -5.68079   0.0227272
         357    -5.38009    -5.67994   0.0226792
         358    -5.38093    -5.67911   0.0226312
         359    -5.38282    -5.67828   0.0225832
         360    -5.38423    -5.67747   0.0225352
         361    -5.38621    -5.67666   0.0224872
         362    -5.38829    -5.67586   0.0224392
         363    -5.39075    -5.67508   0.0223911
         364    -5.39313     -5.6743    0.022343
         365    -5.39541    -5.67354   0.0222949
         366    -5.39893    -5.67279   0.0222466
         367    -5.40201    -5.67205   0.0221982
         368    -5.40552    -5.67133   0.0221497
         369    -5.40915    -5.67062    0.022101
         370    -5.41212    -5.66992   0.0220524
         371    -5.41562    -5.66923   0.0220036
         372    -5.41917    -5.66856   0.0219547
         373    -5.42291     -5.6679   0.0219057
         374    -5.42651    -5.66725   0.0218566
         375    -5.43026    -5.66662   0.0218075
         376    -5.43385      -5.666   0.0217583
         377    -5.43724     -5.6654    0.021709
         378    -5.44074     -5.6648   0.0216597
         379    -5.44387    -5.66422   0.0216104
         380    -5.44738    -5.66365   0.0215611
         381     -5.4511    -5.66309   0.0215117
         382    -5.45473    -5.66255   0.0214623
         383     -5.4578    -5.66201   0.0214129
         384     -5.4606    -5.66149   0.0213636
         385    -5.46388    -5.66097   0.0213143
         386    -5.46658    -5.66047    0.021265
         387    -5.46884    -5.65997   0.0212158
         388    -5.47171    -5.65949   0.0211667
         389    -5.47368    -5.65901   0.0211176
         390    -5.47579    -5.65854   0.0210687
         391    -5.47759    -5.65808   0.0210199
         392    -5.47997    -5.65762   0.0209712
         393    -5.48187    -5.65718   0.0209226
         394    -5.48342    -5.65674   0.0208742
         395    -5.48523     -5.6563   0.0208258
         396    -5.48652    -5.65587   0.0207776
         397     -5.4876    -5.65545   0.0207296
         398    -5.48815    -5.65503   0.0206818
         399    -5.48876    -5.65461   0.0206342
         400    -5.48852     -5.6542   0.0205868
         401    -5.48817    -5.65378   0.0205396
         402    -5.48817    -5.65337   0.0204926
         403    -5.48776    -5.65296   0.0204459
         404    -5.48632    -5.65255   0.0203995
         405    -5.48537    -5.65214   0.0203533
         406    -5.48431    -5.65172   0.0203073
         407     -5.4827    -5.65131   0.0202617
         408    -5.48115    -5.65089   0.0202163
         409    -5.47908    -5.65047   0.0201712
         410    -5.47681    -5.65005   0.0201265
         411    -5.47451    -5.64962   0.0200821
         412    -5.47192    -5.64919   0.0200379
         413    -5.46921    -5.64875   0.0199942
         414    -5.46658    -5.64831   0.0199507
         415    -5.46332    -5.64787   0.0199076
         416    -5.46036    -5.64742   0.0198649
         417    -5.45806    -5.64696   0.0198224
         418    -5.45523     -5.6465   0.0197803
         419    -5.45329    -5.64604   0.0197385
         420    -5.45135    -5.64558   0.0196969
         421    -5.44946    -5.64511   0.0196556
         422    -5.44747    -5.64464   0.0196146
         423    -5.44616    -5.64417   0.0195739
         424    -5.44449     -5.6437   0.0195334
         425    -5.44336    -5.64323   0.0194931
         426    -5.44232    -5.64276    0.019453
         427    -5.44134    -5.64229   0.0194132
         428    -5.44071    -5.64182   0.0193736
         429    -5.44056    -5.64135   0.0193341
         430     -5.4401    -5.64088   0.0192948
         431    -5.43991    -5.64041   0.0192556
         432    -5.44009    -5.63995   0.0192167
         433    -5.43985    -5.63949   0.0191778
         434    -5.44008    -5.63903   0.0191391
         435    -5.43967    -5.63857   0.0191006
         436    -5.43979    -5.63811   0.0190623
         437    -5.43983    -5.63766    0.019024
         438    -5.43886    -5.63721    0.018986
         439     -5.4385    -5.63675   0.0189482
         440    -5.43799     -5.6363   0.0189105
         441    -5.43733    -5.63585    0.018873
         442    -5.43636     -5.6354   0.0188357
         443    -5.43492    -5.63495   0.0187986
         444    -5.43378    -5.63449   0.0187617
         445    -5.43234    -5.63404   0.0187251
         446    -5.43075    -5.63358   0.0186886
         447    -5.42888    -5.63313   0.0186524
         448    -5.42674    -5.63267   0.0186165
         449     -5.4242     -5.6322   0.0185808
         450    -5.42219    -5.63173   0.0185454
         451    -5.42011    -5.63127   0.0185102
         452    -5.41723    -5.63079   0.0184753
         453    -5.41492    -5.63032   0.0184407
         454    -5.41291    -5.62984   0.0184063
         455    -5.41029    -5.62935   0.0183721
         456    -5.40814    -5.62887   0.0183382
         457    -5.40587    -5.62838   0.0183046
         458    -5.40364    -5.62789   0.0182712
         459    -5.40145     -5.6274   0.0182381
         460    -5.39918     -5.6269   0.0182052
         461    -5.39712     -5.6264   0.0181725
         462    -5.39514     -5.6259   0.0181401
         463     -5.3934     -5.6254   0.0181078
         464    -5.39174     -5.6249   0.0180758
         465    -5.39019    -5.62439    0.018044
         466    -5.38904    -5.62389   0.0180123
         467    -5.38771    -5.62338   0.0179808
         468    -5.38621    -5.62287   0.0179496
         469    -5.38484    -5.62237   0.0179185
         470    -5.38392    -5.62186   0.0178875
         471    -5.38346    -5.62135   0.0178567
         472    -5.38271    -5.62085    0.017826
         473    -5.38215    -5.62034   0.0177955
         474    -5.38162    -5.61984   0.0177651
         475    -5.38143    -5.61934   0.0177348
         476    -5.38114    -5.61884   0.0177046
         477    -5.38166    -5.61834   0.0176744
         478    -5.38236    -5.61785   0.0176443
         479    -5.38325    -5.61736   0.0176143
         480    -5.38416    -5.61687   0.0175843
         481    -5.38523    -5.61639   0.0175543
         482    -5.38628    -5.61591   0.0175244
         483    -5.38761    -5.61544   0.0174945
         484    -5.38887    -5.61497   0.0174646
         485    -5.39065    -5.61451   0.0174347
         486    -5.39231    -5.61405   0.0174048
         487    -5.39382     -5.6136    0.017375
         488    -5.39499    -5.61315   0.0173452
         489     -5.3964    -5.61271   0.0173153
         490    -5.39742    -5.61227   0.0172856
         491    -5.39877    -5.61183   0.0172558
         492    -5.39938     -5.6114   0.0172262
         493    -5.40041    -5.61097   0.0171965
         494    -5.40125    -5.61055    0.017167
         495    -5.40174    -5.61013   0.0171375
         496    -5.40214    -5.60971   0.0171081
         497    -5.40201    -5.60929   0.0170787
         498    -5.40269    -5.60887   0.0170495
         499     -5.4022    -5.60846   0.0170203
         500    -5.40144    -5.60805   0.0169913
         501    -5.40058    -5.60763   0.0169625
         502    -5.39929    -5.60722   0.0169338
         503    -5.39773     -5.6068   0.0169052
         504    -5.39561    -5.60638   0.0168769
         505    -5.39322    -5.60596   0.0168487
         506    -5.39163    -5.60554   0.0168207
         507    -5.38934    -5.60511    0.016793
         508    -5.38636    -5.60468   0.0167654
         509    -5.38362    -5.60425   0.0167381
         510    -5.38006    -5.60381   0.0167111
         511    -5.37676    -5.60336   0.0166843
         512    -5.37345    -5.60291   0.0166577
         513    -5.36984    -5.60246   0.0166314
         514    -5.36596      -5.602   0.0166055
         515    -5.36182    -5.60153   0.0165798
         516    -5.35852    -5.60106   0.0165543
         517    -5.35412    -5.60058   0.0165292
         518    -5.34984     -5.6001   0.0165044
         519    -5.34618    -5.59961   0.0164798
         520    -5.34239    -5.59911   0.0164555
         521     -5.3385    -5.59861   0.0164316
         522    -5.33408    -5.59811   0.0164079
         523    -5.33064     -5.5976   0.0163845
         524    -5.32685    -5.59708   0.0163614
         525    -5.32302    -5.59656   0.0163385
         526    -5.31914    -5.59603    0.016316
         527    -5.31599     -5.5955   0.0162937
         528     -5.3122    -5.59496   0.0162716
         529    -5.30838    -5.59442   0.0162499
         530    -5.30542    -5.59388   0.0162284
         531    -5.30212    -5.59333   0.0162071
         532    -5.29893    -5.59277   0.0161861
         533    -5.29644    -5.59222   0.0161653
         534    -5.29406    -5.59166   0.0161446
         535    -5.29162     -5.5911   0.0161242
         536    -5.28853    -5.59053    0.016104
         537    -5.28585    -5.58997    0.016084
         538    -5.28403     -5.5894   0.0160642
         539    -5.28158    -5.58883   0.0160445
         540     -5.2797    -5.58825    0.016025
         541    -5.27812    -5.58768   0.0160056
         542    -5.27609    -5.58711   0.0159864
         543    -5.27469    -5.58653   0.0159673
         544    -5.27316    -5.58595   0.0159484
         545    -5.27169    -5.58538   0.0159295
         546    -5.27135     -5.5848   0.0159107
         547    -5.27063    -5.58423    0.015892
         548    -5.27016    -5.58365   0.0158733
         549    -5.27041    -5.58308   0.0158547
         550    -5.27049    -5.58252    0.015836
         551    -5.27023    -5.58195   0.0158174
         552    -5.27133    -5.58139   0.0157988
         553    -5.27212    -5.58083   0.0157801
         554    -5.27334    -5.58027   0.0157614
         555    -5.27486    -5.57972   0.0157426
         556    -5.27652    -5.57918   0.0157237
         557    -5.27877    -5.57864   0.0157047
         558    -5.28129     -5.5781   0.0156856
         559    -5.28423    -5.57758   0.0156664
         560    -5.28728    -5.57706    0.015647
         561    -5.29013    -5.57655   0.0156274
         562    -5.29275    -5.57604   0.0156078
         563    -5.29635    -5.57555    0.015588
         564     -5.3003    -5.57506    0.015568
         565     -5.3043    -5.57458   0.0155478
         566    -5.30831    -5.57411   0.0155274
         567    -5.31279    -5.57365   0.0155069
         568     -5.3171     -5.5732   0.0154862
         569     -5.3223    -5.57276   0.0154652
         570    -5.32686    -5.57232   0.0154441
         571    -5.33182     -5.5719   0.0154228
         572    -5.33733    -5.57149   0.0154013
         573      -5.342    -5.57109   0.0153796
         574    -5.34704     -5.5707   0.0153578
         575    -5.35199    -5.57032   0.0153358
         576    -5.35728    -5.56995   0.0153136
         577    -5.36246    -5.56959   0.0152913
         578    -5.36768    -5.56924   0.0152688
         579    -5.37353     -5.5689   0.0152462
         580     -5.3791    -5.56858   0.0152234
         581    -5.38486    -5.56826   0.0152005
         582    -5.39019    -5.56796   0.0151775
         583      -5.396    -5.56766   0.0151543
         584    -5.40169    -5.56738    0.015131
         585    -5.40727     -5.5671   0.0151076
         586    -5.41258    -5.56684   0.0150841
         587    -5.41823    -5.56659   0.0150606
         588    -5.42393    -5.56634   0.0150369
         589    -5.42982    -5.56611   0.0150132
         590    -5.43561    -5.56589   0.0149893
         591    -5.44098    -5.56568   0.0149655
         592    -5.44716    -5.56548   0.0149415
         593    -5.45291    -5.56529   0.0149175
         594    -5.45899    -5.56511   0.0148935
         595    -5.46523    -5.56494   0.0148694
         596    -5.47073    -5.56478   0.0148453
         597    -5.47681    -5.56464   0.0148212
         598    -5.48211     -5.5645    0.014797
         599    -5.48812    -5.56437   0.0147729
         600    -5.49344    -5.56425   0.0147487
         601    -5.49913    -5.56414   0.0147246
         602    -5.50484    -5.56405   0.0147005
         603    -5.51072    -5.56396   0.0146763
         604    -5.51597    -5.56388   0.0146523
         605    -5.52059    -5.56381   0.0146282
         606    -5.52515    -5.56374   0.0146042
         607    -5.52918    -5.56369   0.0145803
         608    -5.53327    -5.56364   0.0145564
         609    -5.53756    -5.56359   0.0145325
         610    -5.54188    -5.56356   0.0145088
         611    -5.54502    -5.56353    0.014485
         612    -5.54802     -5.5635   0.0144614
         613    -5.55057    -5.56348   0.0144378
         614    -5.55239    -5.56346   0.0144143
         615    -5.55482    -5.56345   0.0143909
         616    -5.55697    -5.56344   0.0143675
         617    -5.55869    -5.56343   0.0143442
         618     -5.5603    -5.56343    0.014321
         619    -5.56135    -5.56342   0.0142979
         620    -5.56276    -5.56342   0.0142748
         621    -5.56304    -5.56342   0.0142518
         622    -5.56357    -5.56342   0.0142289
         623    -5.56406    -5.56342   0.0142061
         624    -5.56407    -5.56342   0.0141833
         625    -5.56394    -5.56342   0.0141606
         626    -5.56413    -5.56342    0.014138
         627    -5.56391    -5.56343   0.0141155
         628    -5.56359    -5.56343    0.014093
         629    -5.56335    -5.56343   0.0140706
         630    -5.56305    -5.56342   0.0140482
         631    -5.56271    -5.56342    0.014026
         632    -5.56278    -5.56342   0.0140038
         633    -5.56193    -5.56342   0.0139817
         634    -5.56151    -5.56342   0.0139596
         635    -5.56049    -5.56341   0.0139376
         636    -5.55976    -5.56341   0.0139157
         637    -5.55948     -5.5634   0.0138939
         638    -5.55906    -5.56339   0.0138721
         639    -5.55878    -5.56339   0.0138504
         640    -5.55821    -5.56338   0.0138288
         641    -5.55779    -5.56337   0.0138072
         642    -5.55722    -5.56336   0.0137857
         643    -5.55695    -5.56335   0.0137642
         644    -5.55638    -5.56334   0.0137429
         645    -5.55566    -5.56333   0.0137216
         646    -5.55539    -5.56332   0.0137003
         647    -5.55421     -5.5633   0.0136792
         648    -5.55334    -5.56329   0.0136581
         649    -5.55323    -5.56327    0.013637
         650    -5.55223    -5.56325   0.0136161
         651    -5.55186    -5.56324   0.0135952
         652    -5.55152    -5.56322   0.0135743
         653    -5.55121     -5.5632   0.0135535
         654    -5.55096    -5.56318   0.0135328
         655    -5.55046    -5.56316   0.0135122
         656    -5.55002    -5.56314   0.0134916
         657    -5.54935    -5.56312   0.0134711
         658    -5.54877     -5.5631   0.0134506
         659    -5.54856    -5.56308   0.0134302
         660    -5.54889    -5.56305   0.0134099
         661    -5.54886    -5.56303   0.0133896
         662     -5.5492    -5.56301   0.0133694
         663    -5.54962    -5.56299   0.0133493
         664    -5.54981    -5.56297   0.0133292
         665    -5.55036    -5.56295   0.0133092
         666     -5.5508    -5.56294   0.0132892
         667    -5.55143    -5.56292   0.0132693
