BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2011     1.06358     1.16001  0.00325276
        2012     1.06309     1.15996   0.0032515
        2013     1.06245     1.15991  0.00325025
        2014     1.06166     1.15987    0.003249
        2015     1.06074     1.15982  0.00324776
        2016     1.05968     1.15977  0.00324653
        2017      1.0585     1.15972  0.00324531
        2018     1.05722     1.15967  0.00324409
        2019     1.05586     1.15961   0.0032429
        2020     1.05445     1.15956  0.00324171
        2021     1.05301     1.15951  0.00324053
        2022     1.05158     1.15946  0.00323937
        2023     1.05019      1.1594  0.00323822
        2024     1.04889     1.15935  0.00323708
        2025     1.04771     1.15929  0.00323595
        2026     1.04668     1.15924  0.00323483
        2027     1.04586     1.15918  0.00323372
        2028     1.04527     1.15912  0.00323261
        2029     1.04494     1.15907  0.00323151
        2030      1.0449     1.15901  0.00323041
        2031     1.04517     1.15896   0.0032293
        2032     1.04576      1.1589  0.00322819
        2033     1.04669     1.15884  0.00322708
        2034     1.04795     1.15879  0.00322595
        2035     1.04953     1.15874  0.00322481
        2036     1.05142     1.15868  0.00322366
        2037      1.0536     1.15863  0.00322249
        2038     1.05604     1.15858   0.0032213
        2039     1.05871     1.15853  0.00322009
        2040     1.06158     1.15849  0.00321887
        2041      1.0646     1.15844  0.00321762
        2042     1.06774      1.1584  0.00321635
        2043     1.07096     1.15835  0.00321506
        2044     1.07423     1.15831  0.00321375
        2045      1.0775     1.15827  0.00321242
        2046     1.08075     1.15823  0.00321107
        2047     1.08394      1.1582  0.00320971
        2048     1.08704     1.15816  0.00320833
        2049     1.09004     1.15813  0.00320694
        2050     1.09291      1.1581  0.00320553
        2051     1.09564     1.15807  0.00320411
        2052     1.09822     1.15804  0.00320268
        2053     1.10063     1.15801  0.00320125
        2054     1.10288     1.15798   0.0031998
        2055     1.10496     1.15796  0.00319835
        2056     1.10687     1.15793  0.00319689
        2057     1.10861     1.15791  0.00319542
        2058     1.11019     1.15789  0.00319395
        2059     1.11161     1.15786  0.00319248
        2060     1.11288     1.15784  0.00319101
        2061     1.11402     1.15782  0.00318953
        2062     1.11502      1.1578  0.00318805
        2063     1.11591     1.15778  0.00318657
        2064     1.11669     1.15776  0.00318509
        2065     1.11738     1.15774  0.00318361
        2066     1.11798     1.15772  0.00318212
        2067     1.11852      1.1577  0.00318064
        2068       1.119     1.15768  0.00317916
        2069     1.11944     1.15766  0.00317767
        2070     1.11986     1.15765  0.00317619
        2071     1.12027     1.15763  0.00317471
        2072     1.12069     1.15761  0.00317323
        2073     1.12112     1.15759  0.00317174
        2074     1.12159     1.15757  0.00317026
        2075     1.12211     1.15756  0.00316878
        2076     1.12269     1.15754   0.0031673
        2077     1.12334     1.15752  0.00316582
        2078     1.12407     1.15751  0.00316433
        2079     1.12488     1.15749  0.00316285
        2080     1.12579     1.15748  0.00316137
        2081      1.1268     1.15746  0.00315988
        2082      1.1279     1.15745   0.0031584
        2083     1.12908     1.15743  0.00315691
        2084     1.13035     1.15742  0.00315542
        2085     1.13169     1.15741  0.00315393
        2086     1.13309      1.1574  0.00315244
        2087     1.13453     1.15739  0.00315095
        2088     1.13601     1.15738  0.00314946
        2089     1.13749     1.15737  0.00314797
        2090     1.13896     1.15736  0.00314647
        2091     1.14041     1.15735  0.00314498
        2092     1.14181     1.15734  0.00314348
        2093     1.14314     1.15734  0.00314199
        2094      1.1444     1.15733  0.00314049
        2095     1.14556     1.15732    0.003139
        2096      1.1466     1.15732  0.00313751
        2097     1.14753     1.15731  0.00313601
        2098     1.14833     1.15731  0.00313452
        2099     1.14899     1.15731  0.00313303
        2100      1.1495      1.1573  0.00313154
        2101     1.14987      1.1573  0.00313005
        2102      1.1501      1.1573  0.00312857
        2103     1.15018     1.15729  0.00312708
        2104     1.15012     1.15729   0.0031256
        2105     1.14993     1.15729  0.00312411
        2106     1.14961     1.15728  0.00312263
        2107     1.14916     1.15728  0.00312115
        2108     1.14859     1.15727  0.00311967
        2109     1.14791     1.15727   0.0031182
        2110     1.14712     1.15726  0.00311672
        2111     1.14623     1.15726  0.00311525
        2112     1.14524     1.15725  0.00311378
        2113     1.14414     1.15725  0.00311231
        2114     1.14295     1.15724  0.00311085
        2115     1.14165     1.15723  0.00310939
        2116     1.14024     1.15723  0.00310793
        2117     1.13872     1.15722  0.00310647
        2118     1.13709     1.15721  0.00310502
        2119     1.13535      1.1572  0.00310357
        2120     1.13349     1.15719  0.00310213
        2121     1.13152     1.15717  0.00310069
        2122     1.12944     1.15716  0.00309926
        2123     1.12726     1.15715  0.00309783
        2124     1.12499     1.15713  0.00309641
        2125     1.12265     1.15711  0.00309499
        2126     1.12026      1.1571  0.00309358
        2127     1.11784     1.15708  0.00309218
        2128     1.11542     1.15706  0.00309079
        2129     1.11301     1.15704  0.00308941
        2130     1.11066     1.15702  0.00308804
        2131     1.10838     1.15699  0.00308667
        2132     1.10622     1.15697  0.00308532
        2133      1.1042     1.15695  0.00308397
        2134     1.10234     1.15692  0.00308263
        2135     1.10067     1.15689   0.0030813
        2136     1.09921     1.15687  0.00307997
        2137     1.09797     1.15684  0.00307866
        2138     1.09696     1.15681  0.00307734
        2139     1.09619     1.15678  0.00307604
        2140     1.09567     1.15675  0.00307473
        2141     1.09539     1.15673  0.00307343
        2142     1.09535      1.1567  0.00307213
        2143     1.09555     1.15667  0.00307083
        2144     1.09597     1.15664  0.00306952
        2145     1.09661     1.15661  0.00306822
        2146     1.09746     1.15658  0.00306692
        2147     1.09851     1.15656  0.00306561
        2148     1.09973     1.15653  0.00306429
        2149     1.10111     1.15651  0.00306298
        2150     1.10264     1.15648  0.00306165
        2151     1.10428     1.15646  0.00306033
        2152     1.10603     1.15643  0.00305899
        2153     1.10786     1.15641  0.00305766
        2154     1.10975     1.15639  0.00305631
        2155     1.11168     1.15637  0.00305497
        2156     1.11361     1.15635  0.00305361
        2157     1.11552     1.15633  0.00305226
        2158     1.11739     1.15631   0.0030509
        2159      1.1192     1.15629  0.00304953
        2160     1.12092     1.15628  0.00304816
        2161     1.12253     1.15626  0.00304679
        2162       1.124     1.15625  0.00304542
        2163     1.12533     1.15623  0.00304404
        2164     1.12649     1.15622  0.00304267
        2165     1.12748     1.15621  0.00304129
        2166     1.12829     1.15619  0.00303992
        2167     1.12891     1.15618  0.00303854
        2168     1.12933     1.15617  0.00303716
        2169     1.12958     1.15615  0.00303579
        2170     1.12964     1.15614  0.00303441
        2171     1.12953     1.15613  0.00303304
        2172     1.12926     1.15612  0.00303167
        2173     1.12884     1.15611   0.0030303
        2174      1.1283     1.15609  0.00302893
        2175     1.12766     1.15608  0.00302757
        2176     1.12693     1.15607  0.00302621
        2177     1.12614     1.15605  0.00302485
        2178     1.12531     1.15604  0.00302349
        2179     1.12447     1.15602  0.00302214
        2180     1.12363     1.15601  0.00302079
        2181     1.12282     1.15599  0.00301944
        2182     1.12205     1.15598   0.0030181
        2183     1.12133     1.15596  0.00301676
        2184     1.12069     1.15595  0.00301542
        2185     1.12011     1.15593  0.00301408
        2186     1.11962     1.15591  0.00301275
        2187      1.1192      1.1559  0.00301142
        2188     1.11885     1.15588  0.00301009
        2189     1.11857     1.15586  0.00300877
        2190     1.11835     1.15585  0.00300744
        2191     1.11817     1.15583  0.00300612
        2192     1.11801     1.15581  0.00300479
        2193     1.11786     1.15579  0.00300347
        2194      1.1177     1.15578  0.00300216
        2195     1.11751     1.15576  0.00300084
        2196     1.11727     1.15574  0.00299952
        2197     1.11695     1.15572  0.00299821
        2198     1.11654     1.15571   0.0029969
        2199     1.11603     1.15569  0.00299559
        2200     1.11538     1.15567  0.00299428
        2201     1.11459     1.15565  0.00299298
        2202     1.11366     1.15563  0.00299168
        2203     1.11256     1.15561  0.00299039
        2204     1.11131     1.15559   0.0029891
        2205      1.1099     1.15557  0.00298782
        2206     1.10833     1.15555  0.00298654
        2207     1.10663     1.15553  0.00298527
        2208      1.1048      1.1555    0.002984
        2209     1.10285     1.15548  0.00298275
        2210     1.10082     1.15546   0.0029815
        2211     1.09872     1.15543  0.00298026
        2212     1.09659      1.1554  0.00297904
        2213     1.09444     1.15538  0.00297782
        2214     1.09231     1.15535  0.00297661
        2215     1.09023     1.15532  0.00297541
        2216     1.08821     1.15529  0.00297422
        2217     1.08629     1.15526  0.00297304
        2218     1.08449     1.15523  0.00297187
        2219     1.08282     1.15519  0.00297071
        2220      1.0813     1.15516  0.00296956
        2221     1.07993     1.15513  0.00296842
        2222     1.07872     1.15509  0.00296728
        2223     1.07767     1.15506  0.00296615
        2224     1.07678     1.15502  0.00296502
        2225     1.07603     1.15499   0.0029639
        2226     1.07543     1.15495  0.00296279
        2227     1.07495     1.15491  0.00296168
        2228     1.07459     1.15488  0.00296057
        2229     1.07434     1.15484  0.00295946
        2230     1.07417     1.15481  0.00295835
        2231     1.07407     1.15477  0.00295725
        2232     1.07404     1.15473  0.00295614
        2233     1.07406      1.1547  0.00295504
        2234     1.07412     1.15466  0.00295394
        2235      1.0742     1.15462  0.00295284
        2236      1.0743     1.15459  0.00295173
        2237     1.07442     1.15455  0.00295063
        2238     1.07454     1.15452  0.00294953
        2239     1.07466     1.15448  0.00294843
        2240     1.07478     1.15445  0.00294733
        2241     1.07489     1.15441  0.00294623
        2242     1.07499     1.15438  0.00294512
        2243     1.07508     1.15434  0.00294402
        2244     1.07516      1.1543  0.00294292
        2245     1.07522     1.15427  0.00294182
        2246     1.07527     1.15423  0.00294072
        2247      1.0753      1.1542  0.00293962
        2248     1.07532     1.15416  0.00293853
        2249     1.07532     1.15413  0.00293743
        2250      1.0753     1.15409  0.00293633
        2251     1.07527     1.15406  0.00293524
        2252     1.07522     1.15402  0.00293414
        2253     1.07515     1.15399  0.00293305
        2254     1.07506     1.15395  0.00293196
        2255     1.07496     1.15392  0.00293086
        2256     1.07485     1.15388  0.00292978
        2257     1.07473     1.15385  0.00292869
        2258     1.07459     1.15381   0.0029276
        2259     1.07445     1.15378  0.00292652
        2260      1.0743     1.15374  0.00292543
        2261     1.07416     1.15371  0.00292435
        2262     1.07402     1.15367  0.00292327
        2263     1.07389     1.15364  0.00292219
        2264     1.07377      1.1536  0.00292111
        2265     1.07368     1.15357  0.00292004
        2266     1.07361     1.15353  0.00291896
        2267     1.07359      1.1535  0.00291789
        2268     1.07361     1.15346  0.00291681
        2269     1.07369     1.15343  0.00291574
        2270     1.07384     1.15339  0.00291466
        2271     1.07406     1.15336  0.00291359
        2272     1.07437     1.15332  0.00291251
        2273     1.07478     1.15329  0.00291144
        2274     1.07531     1.15325  0.00291036
        2275     1.07596     1.15322  0.00290928
        2276     1.07676     1.15318  0.00290819
        2277     1.07771     1.15315  0.00290711
        2278     1.07882     1.15312  0.00290601
        2279     1.08011     1.15309  0.00290491
        2280     1.08159     1.15306  0.00290381
        2281     1.08326     1.15303   0.0029027
        2282     1.08513       1.153  0.00290158
        2283      1.0872     1.15297  0.00290045
        2284     1.08947     1.15294  0.00289931
        2285     1.09194     1.15291  0.00289817
        2286     1.09459     1.15289  0.00289701
        2287     1.09743     1.15286  0.00289585
        2288     1.10044     1.15284  0.00289467
        2289      1.1036     1.15282  0.00289349
        2290     1.10689      1.1528  0.00289229
        2291     1.11028     1.15278  0.00289109
        2292     1.11377     1.15276  0.00288988
        2293     1.11731     1.15275  0.00288866
        2294     1.12088     1.15273  0.00288743
        2295     1.12446     1.15272   0.0028862
        2296     1.12803     1.15271  0.00288497
        2297     1.13154      1.1527  0.00288372
        2298     1.13499     1.15269  0.00288248
        2299     1.13834     1.15269  0.00288123
        2300     1.14157     1.15268  0.00287998
        2301     1.14466     1.15268  0.00287873
        2302     1.14759     1.15268  0.00287749
        2303     1.15034     1.15268  0.00287624
        2304      1.1529     1.15268  0.00287499
        2305     1.15526     1.15268  0.00287374
        2306     1.15739     1.15268   0.0028725
        2307     1.15928     1.15268  0.00287125
        2308     1.16094     1.15268  0.00287001
        2309     1.16235     1.15269  0.00286877
        2310     1.16351     1.15269  0.00286753
        2311      1.1644      1.1527   0.0028663
        2312     1.16504      1.1527  0.00286506
        2313     1.16541     1.15271  0.00286383
        2314     1.16552     1.15272  0.00286259
        2315     1.16537     1.15272  0.00286136
        2316     1.16496     1.15273  0.00286013
        2317      1.1643     1.15273   0.0028589
        2318     1.16339     1.15274  0.00285767
        2319     1.16223     1.15274  0.00285644
        2320     1.16085     1.15274  0.00285521
        2321     1.15924     1.15275  0.00285399
        2322     1.15742     1.15275  0.00285276
        2323     1.15541     1.15275  0.00285153
        2324      1.1532     1.15275   0.0028503
        2325     1.15082     1.15275  0.00284908
        2326     1.14828     1.15275  0.00284785
        2327      1.1456     1.15274  0.00284663
        2328     1.14279     1.15274  0.00284541
        2329     1.13987     1.15273  0.00284419
        2330     1.13687     1.15273  0.00284298
        2331     1.13379     1.15272  0.00284177
        2332     1.13066     1.15271  0.00284057
        2333     1.12749      1.1527  0.00283937
        2334     1.12432     1.15269  0.00283818
        2335     1.12115     1.15267    0.002837
        2336       1.118     1.15266  0.00283582
        2337     1.11491     1.15264  0.00283466
        2338     1.11188     1.15262   0.0028335
        2339     1.10893     1.15261  0.00283235
        2340      1.1061     1.15259  0.00283121
        2341     1.10339     1.15256  0.00283008
        2342     1.10083     1.15254  0.00282895
        2343     1.09844     1.15252  0.00282784
        2344     1.09623      1.1525  0.00282674
        2345     1.09422     1.15247  0.00282564
        2346     1.09243     1.15245  0.00282455
        2347     1.09088     1.15242  0.00282347
        2348     1.08957     1.15239  0.00282239
        2349     1.08854     1.15236  0.00282132
        2350     1.08777     1.15234  0.00282026
        2351      1.0873     1.15231  0.00281919
        2352     1.08712     1.15228  0.00281813
        2353     1.08724     1.15225  0.00281707
        2354     1.08767     1.15223  0.00281601
        2355     1.08841      1.1522  0.00281494
        2356     1.08946     1.15217  0.00281387
        2357     1.09082     1.15215   0.0028128
        2358     1.09248     1.15212  0.00281172
        2359     1.09445      1.1521  0.00281063
        2360      1.0967     1.15207  0.00280954
        2361     1.09923     1.15205  0.00280844
        2362     1.10203     1.15203  0.00280733
        2363     1.10507     1.15201  0.00280621
        2364     1.10836     1.15199  0.00280509
        2365     1.11186     1.15198  0.00280395
        2366     1.11555     1.15196  0.00280281
        2367     1.11942     1.15195  0.00280166
        2368     1.12344     1.15193   0.0028005
        2369     1.12758     1.15192  0.00279934
        2370     1.13181     1.15192  0.00279817
        2371     1.13612     1.15191    0.002797
        2372     1.14046      1.1519  0.00279582
        2373     1.14482      1.1519  0.00279465
        2374     1.14916      1.1519  0.00279347
        2375     1.15345      1.1519  0.00279229
        2376     1.15765      1.1519  0.00279112
        2377     1.16175     1.15191  0.00278995
        2378     1.16572     1.15191  0.00278878
        2379     1.16951     1.15192  0.00278762
        2380     1.17311     1.15193  0.00278646
        2381     1.17649     1.15194  0.00278531
        2382     1.17963     1.15195  0.00278416
        2383     1.18251     1.15196  0.00278303
        2384      1.1851     1.15198  0.00278189
        2385     1.18738     1.15199  0.00278077
        2386     1.18935     1.15201  0.00277964
        2387     1.19098     1.15202  0.00277853
        2388     1.19227     1.15204  0.00277742
        2389     1.19321     1.15206  0.00277631
        2390     1.19379     1.15208   0.0027752
        2391     1.19401     1.15209  0.00277409
        2392     1.19387     1.15211  0.00277299
        2393     1.19337     1.15213  0.00277188
        2394     1.19252     1.15215  0.00277078
        2395      1.1913     1.15216  0.00276967
        2396     1.18975     1.15218  0.00276856
        2397     1.18785     1.15219  0.00276744
        2398     1.18562     1.15221  0.00276632
        2399     1.18306     1.15222   0.0027652
        2400      1.1802     1.15223  0.00276407
        2401     1.17703     1.15224  0.00276294
        2402     1.17357     1.15225  0.00276181
        2403     1.16983     1.15226  0.00276067
        2404     1.16582     1.15226  0.00275952
        2405     1.16156     1.15227  0.00275838
        2406     1.15706     1.15227  0.00275723
        2407     1.15233     1.15227  0.00275609
        2408     1.14739     1.15227  0.00275494
        2409     1.14226     1.15226   0.0027538
        2410     1.13694     1.15226  0.00275267
        2411     1.13146     1.15225  0.00275154
        2412     1.12582     1.15224  0.00275042
        2413     1.12006     1.15222  0.00274931
        2414     1.11418     1.15221  0.00274822
        2415     1.10821     1.15219  0.00274714
        2416     1.10217     1.15217  0.00274608
        2417     1.09607     1.15215  0.00274504
        2418     1.08994     1.15212  0.00274403
        2419      1.0838     1.15209  0.00274304
        2420     1.07766     1.15206  0.00274208
        2421     1.07156     1.15203  0.00274115
        2422      1.0655     1.15199  0.00274025
        2423     1.05952     1.15195  0.00273938
        2424     1.05363     1.15191  0.00273855
        2425     1.04785     1.15187  0.00273776
        2426     1.04221     1.15182  0.00273701
        2427     1.03672     1.15178  0.00273629
        2428     1.03141     1.15173  0.00273561
        2429     1.02629     1.15168  0.00273497
        2430     1.02139     1.15162  0.00273437
        2431     1.01673     1.15157  0.00273381
        2432     1.01232     1.15151  0.00273329
        2433     1.00819     1.15145   0.0027328
        2434     1.00435     1.15139  0.00273234
        2435     1.00082     1.15133  0.00273192
        2436    0.997631     1.15127  0.00273153
        2437    0.994788      1.1512  0.00273116
        2438    0.992313     1.15114  0.00273082
        2439    0.990222     1.15107   0.0027305
        2440     0.98853       1.151  0.00273019
        2441    0.987249     1.15094  0.00272989
        2442    0.986391     1.15087  0.00272961
        2443    0.985964      1.1508  0.00272933
        2444    0.985974     1.15073  0.00272904
        2445    0.986426     1.15067  0.00272875
        2446    0.987321      1.1506  0.00272845
        2447    0.988653     1.15053  0.00272814
        2448    0.990416     1.15047  0.00272781
        2449    0.992598      1.1504  0.00272746
        2450    0.995185     1.15034  0.00272708
        2451    0.998163     1.15028  0.00272668
        2452     1.00151     1.15022  0.00272624
        2453      1.0052     1.15016  0.00272577
        2454     1.00922      1.1501  0.00272526
        2455     1.01353     1.15005  0.00272472
        2456     1.01812     1.14999  0.00272414
        2457     1.02294     1.14994  0.00272352
        2458     1.02798     1.14989  0.00272287
        2459     1.03321     1.14984  0.00272217
        2460     1.03859      1.1498  0.00272144
        2461     1.04411     1.14975  0.00272067
        2462     1.04973     1.14971  0.00271987
        2463     1.05543     1.14968  0.00271904
        2464      1.0612     1.14964  0.00271817
        2465     1.06701     1.14961  0.00271727
        2466     1.07285     1.14958  0.00271635
        2467     1.07869     1.14955   0.0027154
        2468     1.08453     1.14952  0.00271443
        2469     1.09035      1.1495  0.00271344
        2470     1.09613     1.14947  0.00271242
        2471     1.10188     1.14946  0.00271139
        2472     1.10757     1.14944  0.00271035
        2473     1.11321     1.14942  0.00270929
        2474     1.11878     1.14941  0.00270823
        2475     1.12428      1.1494  0.00270715
        2476     1.12969     1.14939  0.00270607
        2477     1.13503     1.14939  0.00270498
        2478     1.14027     1.14938  0.00270389
        2479     1.14541     1.14938   0.0027028
        2480     1.15045     1.14938  0.00270171
        2481     1.15537     1.14939  0.00270063
        2482     1.16018     1.14939  0.00269954
        2483     1.16486      1.1494  0.00269846
        2484     1.16941      1.1494  0.00269739
        2485     1.17381     1.14941  0.00269632
        2486     1.17807     1.14943  0.00269526
        2487     1.18217     1.14944  0.00269421
        2488     1.18609     1.14945  0.00269317
        2489     1.18985     1.14947  0.00269213
        2490     1.19341     1.14949  0.00269111
        2491     1.19678     1.14951   0.0026901
        2492     1.19994     1.14953  0.00268909
        2493     1.20288     1.14955   0.0026881
        2494      1.2056     1.14957  0.00268712
        2495     1.20808     1.14959  0.00268614
        2496     1.21032     1.14962  0.00268518
        2497      1.2123     1.14964  0.00268422
        2498     1.21403     1.14967  0.00268327
        2499      1.2155      1.1497  0.00268232
        2500     1.21669     1.14972  0.00268138
        2501     1.21761     1.14975  0.00268045
        2502     1.21825     1.14978  0.00267952
        2503     1.21861      1.1498  0.00267859
        2504     1.21869     1.14983  0.00267766
        2505     1.21848     1.14986  0.00267673
        2506     1.21799     1.14989   0.0026758
        2507     1.21722     1.14991  0.00267487
        2508     1.21617     1.14994  0.00267393
        2509     1.21485     1.14997  0.00267299
        2510     1.21327     1.14999  0.00267204
        2511     1.21143     1.15001  0.00267109
        2512     1.20934     1.15004  0.00267013
        2513     1.20701     1.15006  0.00266917
        2514     1.20446     1.15008  0.00266819
        2515      1.2017      1.1501  0.00266721
        2516     1.19873     1.15012  0.00266622
        2517     1.19559     1.15014  0.00266522
        2518     1.19227     1.15016  0.00266422
        2519      1.1888     1.15017   0.0026632
        2520      1.1852     1.15019  0.00266218
        2521     1.18148      1.1502  0.00266116
        2522     1.17766     1.15021  0.00266012
        2523     1.17377     1.15022  0.00265909
        2524     1.16983     1.15023  0.00265804
        2525     1.16585     1.15023    0.002657
        2526     1.16185     1.15024  0.00265595
        2527     1.15787     1.15024   0.0026549
        2528     1.15392     1.15024  0.00265385
        2529     1.15003     1.15024   0.0026528
        2530     1.14622     1.15024  0.00265175
        2531     1.14251     1.15024  0.00265071
        2532     1.13892     1.15023  0.00264966
        2533     1.13548     1.15023  0.00264862
        2534     1.13222     1.15022  0.00264759
        2535     1.12914     1.15021  0.00264656
        2536     1.12628      1.1502  0.00264553
        2537     1.12365     1.15019  0.00264451
        2538     1.12127     1.15018  0.00264349
        2539     1.11914     1.15017  0.00264248
        2540     1.11729     1.15016  0.00264147
        2541     1.11572     1.15014  0.00264046
        2542     1.11444     1.15013  0.00263946
        2543     1.11344     1.15011  0.00263847
        2544     1.11272      1.1501  0.00263747
        2545     1.11229     1.15008  0.00263647
        2546     1.11212     1.15007  0.00263548
        2547     1.11222     1.15005  0.00263449
        2548     1.11255     1.15004   0.0026335
        2549     1.11311     1.15002   0.0026325
        2550     1.11387     1.15001  0.00263151
        2551     1.11481        1.15  0.00263051
        2552      1.1159     1.14998  0.00262952
        2553     1.11713     1.14997  0.00262852
        2554     1.11846     1.14996  0.00262752
        2555     1.11988     1.14995  0.00262651
        2556     1.12135     1.14994  0.00262551
        2557     1.12286     1.14992  0.00262451
        2558     1.12439     1.14991   0.0026235
        2559     1.12592     1.14991  0.00262249
        2560     1.12743      1.1499  0.00262148
        2561     1.12891     1.14989  0.00262047
        2562     1.13034     1.14988  0.00261946
        2563     1.13172     1.14987  0.00261845
        2564     1.13304     1.14987  0.00261743
        2565     1.13429     1.14986  0.00261642
        2566     1.13548     1.14986  0.00261541
        2567     1.13659     1.14985  0.00261439
        2568     1.13762     1.14985  0.00261338
        2569     1.13859     1.14984  0.00261236
        2570     1.13948     1.14984  0.00261135
        2571     1.14031     1.14983  0.00261034
        2572     1.14107     1.14983  0.00260933
        2573     1.14177     1.14983  0.00260831
        2574     1.14241     1.14982   0.0026073
        2575       1.143     1.14982  0.00260629
        2576     1.14354     1.14982  0.00260528
        2577     1.14403     1.14982  0.00260427
        2578     1.14448     1.14981  0.00260326
        2579     1.14488     1.14981  0.00260225
        2580     1.14524     1.14981  0.00260124
        2581     1.14555     1.14981  0.00260024
        2582     1.14583     1.14981  0.00259923
        2583     1.14607     1.14981  0.00259822
        2584     1.14626      1.1498  0.00259722
        2585     1.14642      1.1498  0.00259621
        2586     1.14653      1.1498  0.00259521
        2587     1.14661      1.1498  0.00259421
        2588     1.14664      1.1498  0.00259321
        2589     1.14663      1.1498   0.0025922
        2590     1.14658      1.1498   0.0025912
        2591     1.14649      1.1498   0.0025902
        2592     1.14636     1.14979   0.0025892
        2593     1.14618     1.14979  0.00258821
        2594     1.14597     1.14979  0.00258721
        2595      1.1457     1.14979  0.00258621
        2596      1.1454     1.14979  0.00258522
        2597     1.14504     1.14979  0.00258422
        2598     1.14464     1.14978  0.00258323
        2599     1.14418     1.14978  0.00258224
        2600     1.14366     1.14978  0.00258124
        2601     1.14308     1.14978  0.00258025
        2602     1.14245     1.14977  0.00257926
        2603     1.14174     1.14977  0.00257827
        2604     1.14095     1.14977  0.00257729
        2605     1.14009     1.14976   0.0025763
        2606     1.13915     1.14976  0.00257531
        2607     1.13811     1.14976  0.00257433
        2608     1.13699     1.14975  0.00257335
        2609     1.13577     1.14975  0.00257237
        2610     1.13446     1.14974  0.00257139
        2611     1.13305     1.14973  0.00257041
        2612     1.13155     1.14973  0.00256944
        2613     1.12996     1.14972  0.00256846
        2614     1.12829     1.14971  0.00256749
        2615     1.12655      1.1497  0.00256653
        2616     1.12475     1.14969  0.00256556
        2617      1.1229     1.14968   0.0025646
        2618       1.121     1.14967  0.00256365
        2619     1.11909     1.14966   0.0025627
        2620     1.11718     1.14965  0.00256175
        2621     1.11527     1.14963   0.0025608
        2622      1.1134     1.14962  0.00255986
        2623     1.11159     1.14961  0.00255893
        2624     1.10985     1.14959    0.002558
        2625      1.1082     1.14958  0.00255707
        2626     1.10667     1.14956  0.00255615
        2627     1.10526     1.14954  0.00255523
        2628     1.10401     1.14952  0.00255432
        2629     1.10291     1.14951  0.00255341
        2630     1.10199     1.14949   0.0025525
        2631     1.10126     1.14947   0.0025516
        2632     1.10072     1.14945   0.0025507
        2633     1.10037     1.14943   0.0025498
        2634     1.10022     1.14941   0.0025489
        2635     1.10027      1.1494    0.002548
        2636      1.1005     1.14938   0.0025471
        2637     1.10093     1.14936   0.0025462
        2638     1.10152     1.14934   0.0025453
        2639     1.10227     1.14932   0.0025444
        2640     1.10316     1.14931  0.00254349
        2641     1.10417     1.14929  0.00254259
        2642     1.10529     1.14927  0.00254168
        2643     1.10648     1.14926  0.00254077
        2644     1.10773     1.14924  0.00253986
        2645     1.10902     1.14922  0.00253894
        2646     1.11032     1.14921  0.00253802
        2647     1.11159      1.1492  0.00253711
        2648     1.11283     1.14918  0.00253618
        2649     1.11401     1.14917  0.00253526
        2650     1.11511     1.14916  0.00253434
        2651      1.1161     1.14914  0.00253341
        2652     1.11697     1.14913  0.00253249
        2653      1.1177     1.14912  0.00253156
        2654     1.11827     1.14911  0.00253063
        2655     1.11867      1.1491  0.00252971
        2656      1.1189     1.14908  0.00252878
        2657     1.11894     1.14907  0.00252785
        2658     1.11879     1.14906  0.00252693
        2659     1.11844     1.14905    0.002526
        2660     1.11789     1.14904  0.00252508
        2661     1.11714     1.14903  0.00252416
        2662     1.11619     1.14901  0.00252324
        2663     1.11504       1.149  0.00252233
        2664     1.11371     1.14899  0.00252141
        2665     1.11219     1.14897  0.00252051
        2666     1.11049     1.14896   0.0025196
        2667     1.10863     1.14895   0.0025187
        2668     1.10661     1.14893  0.00251781
        2669     1.10445     1.14891  0.00251692
        2670     1.10215      1.1489  0.00251604
        2671     1.09974     1.14888  0.00251516
        2672     1.09723     1.14886   0.0025143
        2673     1.09462     1.14884  0.00251344
        2674     1.09195     1.14882  0.00251259
        2675     1.08923     1.14879  0.00251175
        2676     1.08648     1.14877  0.00251092
        2677     1.08371     1.14875   0.0025101
        2678     1.08094     1.14872  0.00250929
        2679      1.0782     1.14869  0.00250849
        2680      1.0755     1.14867   0.0025077
        2681     1.07286     1.14864  0.00250693
        2682     1.07031     1.14861  0.00250616
        2683     1.06787     1.14858  0.00250541
        2684     1.06554     1.14855  0.00250466
        2685     1.06336     1.14852  0.00250393
        2686     1.06135     1.14848  0.00250321
        2687     1.05952     1.14845   0.0025025
        2688     1.05789     1.14842  0.00250179
        2689     1.05648     1.14838   0.0025011
        2690      1.0553     1.14835  0.00250041
        2691     1.05438     1.14831  0.00249972
        2692     1.05372     1.14828  0.00249904
        2693     1.05334     1.14824  0.00249836
        2694     1.05325     1.14821  0.00249768
        2695     1.05346     1.14817    0.002497
        2696     1.05397     1.14814  0.00249632
        2697      1.0548      1.1481  0.00249564
        2698     1.05595     1.14807  0.00249494
        2699     1.05741     1.14804  0.00249425
        2700     1.05918       1.148  0.00249354
        2701     1.06127     1.14797  0.00249282
        2702     1.06365     1.14794   0.0024921
        2703     1.06632     1.14791  0.00249136
        2704     1.06926     1.14788   0.0024906
        2705     1.07246     1.14785  0.00248984
        2706      1.0759     1.14783  0.00248906
        2707     1.07957      1.1478  0.00248827
        2708     1.08343     1.14778  0.00248746
        2709     1.08747     1.14775  0.00248665
