BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         999    -5.53873    -5.53365  0.00918325
        1000    -5.54116    -5.53366  0.00917407
        1001    -5.54324    -5.53367  0.00916491
        1002    -5.54468    -5.53368  0.00915577
        1003    -5.54639    -5.53369  0.00914665
        1004    -5.54659     -5.5337  0.00913755
        1005    -5.54665    -5.53372  0.00912847
        1006    -5.54703    -5.53373   0.0091194
        1007    -5.54627    -5.53374  0.00911036
        1008    -5.54542    -5.53375  0.00910133
        1009    -5.54421    -5.53376  0.00909231
        1010    -5.54251    -5.53377  0.00908331
        1011    -5.54064    -5.53378  0.00907433
        1012    -5.53831    -5.53378  0.00906537
        1013     -5.5357    -5.53378  0.00905642
        1014    -5.53388    -5.53378  0.00904749
        1015    -5.53105    -5.53378  0.00903857
        1016    -5.52767    -5.53378  0.00902968
        1017    -5.52421    -5.53377   0.0090208
        1018    -5.52022    -5.53375  0.00901195
        1019    -5.51615    -5.53374  0.00900312
        1020    -5.51187    -5.53371  0.00899432
        1021    -5.50753    -5.53369  0.00898555
        1022    -5.50283    -5.53366  0.00897681
        1023    -5.49824    -5.53362   0.0089681
        1024    -5.49345    -5.53358  0.00895943
        1025    -5.48817    -5.53354   0.0089508
        1026    -5.48287    -5.53349  0.00894221
        1027    -5.47755    -5.53344  0.00893367
        1028    -5.47209    -5.53338  0.00892518
        1029    -5.46619    -5.53331  0.00891674
        1030    -5.45974    -5.53324  0.00890837
        1031     -5.4535    -5.53316  0.00890007
        1032    -5.44735    -5.53308  0.00889183
        1033    -5.44147    -5.53299  0.00888367
        1034     -5.4356     -5.5329  0.00887557
        1035    -5.42991     -5.5328  0.00886756
        1036    -5.42401    -5.53269  0.00885962
        1037    -5.41822    -5.53258  0.00885176
        1038    -5.41259    -5.53247  0.00884399
        1039    -5.40761    -5.53235  0.00883629
        1040    -5.40241    -5.53222  0.00882868
        1041     -5.3978    -5.53209  0.00882114
        1042    -5.39337    -5.53196  0.00881368
        1043    -5.38869    -5.53182   0.0088063
        1044    -5.38471    -5.53168    0.008799
        1045    -5.38132    -5.53154  0.00879175
        1046     -5.3787    -5.53139  0.00878456
        1047    -5.37627    -5.53124  0.00877742
        1048    -5.37361    -5.53109  0.00877033
        1049    -5.37224    -5.53094  0.00876328
        1050    -5.37158    -5.53079  0.00875625
        1051    -5.37133    -5.53064  0.00874923
        1052    -5.37149    -5.53049  0.00874222
        1053    -5.37221    -5.53034  0.00873521
        1054    -5.37394    -5.53019  0.00872818
        1055    -5.37622    -5.53004  0.00872113
        1056    -5.37916     -5.5299  0.00871404
        1057     -5.3823    -5.52976  0.00870692
        1058    -5.38545    -5.52962  0.00869976
        1059    -5.38965    -5.52949  0.00869255
        1060    -5.39394    -5.52936  0.00868529
        1061     -5.3989    -5.52924  0.00867797
        1062    -5.40418    -5.52912   0.0086706
        1063    -5.40929    -5.52901  0.00866317
        1064    -5.41433     -5.5289   0.0086557
        1065    -5.41973     -5.5288  0.00864818
        1066    -5.42619     -5.5287   0.0086406
        1067    -5.43216    -5.52861  0.00863298
        1068    -5.43805    -5.52853  0.00862531
        1069    -5.44413    -5.52845  0.00861761
        1070    -5.44975    -5.52837  0.00860987
        1071    -5.45565    -5.52831  0.00860209
        1072    -5.46223    -5.52825  0.00859429
        1073    -5.46843    -5.52819  0.00858646
        1074    -5.47436    -5.52814  0.00857861
        1075       -5.48    -5.52809  0.00857075
        1076    -5.48609    -5.52806  0.00856287
        1077    -5.49156    -5.52802  0.00855499
        1078    -5.49684    -5.52799   0.0085471
        1079    -5.50224    -5.52797  0.00853921
        1080    -5.50698    -5.52795  0.00853133
        1081    -5.51135    -5.52793  0.00852345
        1082    -5.51581    -5.52792  0.00851558
        1083     -5.5196    -5.52792  0.00850772
        1084    -5.52331    -5.52791  0.00849988
        1085    -5.52665    -5.52791  0.00849204
        1086    -5.52962    -5.52791  0.00848422
        1087    -5.53283    -5.52792  0.00847642
        1088    -5.53551    -5.52792  0.00846863
        1089    -5.53859    -5.52793  0.00846086
        1090    -5.54085    -5.52794  0.00845311
        1091    -5.54321    -5.52796  0.00844537
        1092    -5.54566    -5.52797  0.00843765
        1093    -5.54762    -5.52799  0.00842995
        1094    -5.54954    -5.52801  0.00842227
        1095    -5.55126    -5.52803   0.0084146
        1096    -5.55251    -5.52806  0.00840695
        1097    -5.55372    -5.52808  0.00839932
        1098    -5.55461     -5.5281  0.00839171
        1099    -5.55502    -5.52813  0.00838411
        1100    -5.55556    -5.52815  0.00837652
        1101    -5.55609    -5.52818  0.00836895
        1102    -5.55645     -5.5282   0.0083614
        1103    -5.55665    -5.52823  0.00835386
        1104    -5.55684    -5.52826  0.00834633
        1105    -5.55672    -5.52828  0.00833882
        1106    -5.55629    -5.52831  0.00833132
        1107     -5.5557    -5.52833  0.00832383
        1108    -5.55525    -5.52836  0.00831635
        1109    -5.55494    -5.52838  0.00830889
        1110    -5.55415     -5.5284  0.00830143
        1111    -5.55305    -5.52843  0.00829399
        1112    -5.55148    -5.52845  0.00828656
        1113    -5.55019    -5.52847  0.00827914
        1114    -5.54782    -5.52848  0.00827172
        1115    -5.54589     -5.5285  0.00826432
        1116    -5.54453    -5.52851  0.00825693
        1117     -5.5424    -5.52853  0.00824954
        1118    -5.54039    -5.52854  0.00824217
        1119    -5.53806    -5.52854  0.00823481
        1120     -5.5357    -5.52855  0.00822746
        1121    -5.53318    -5.52855  0.00822012
        1122    -5.53019    -5.52856  0.00821279
        1123    -5.52674    -5.52855  0.00820548
        1124     -5.5233    -5.52855  0.00819818
        1125    -5.51986    -5.52854   0.0081909
        1126    -5.51613    -5.52853  0.00818363
        1127    -5.51213    -5.52852  0.00817638
        1128    -5.50832     -5.5285  0.00816915
        1129    -5.50472    -5.52848  0.00816195
        1130    -5.50087    -5.52845  0.00815476
        1131     -5.4968    -5.52843   0.0081476
        1132    -5.49252    -5.52839  0.00814046
        1133    -5.48849    -5.52836  0.00813335
        1134    -5.48428    -5.52832  0.00812627
        1135     -5.4805    -5.52828  0.00811922
        1136    -5.47642    -5.52823   0.0081122
        1137    -5.47218    -5.52818  0.00810522
        1138    -5.46719    -5.52813  0.00809827
        1139    -5.46314    -5.52807  0.00809137
        1140    -5.45926    -5.52801  0.00808449
        1141    -5.45557    -5.52795  0.00807766
        1142    -5.45101    -5.52788  0.00807086
        1143    -5.44709    -5.52781  0.00806411
        1144    -5.44338    -5.52774   0.0080574
        1145    -5.43941    -5.52766  0.00805073
        1146    -5.43519    -5.52758  0.00804411
        1147    -5.43193    -5.52749  0.00803753
        1148    -5.42813    -5.52741    0.008031
        1149    -5.42409    -5.52732  0.00802451
        1150    -5.42072    -5.52723  0.00801807
        1151    -5.41773    -5.52713  0.00801167
        1152    -5.41407    -5.52703  0.00800531
        1153    -5.41051    -5.52693  0.00799901
        1154     -5.4075    -5.52683  0.00799275
        1155    -5.40476    -5.52672  0.00798652
        1156    -5.40155    -5.52661  0.00798035
        1157    -5.39819     -5.5265  0.00797422
        1158    -5.39513    -5.52639  0.00796814
        1159    -5.39241    -5.52627  0.00796211
        1160    -5.38973    -5.52616  0.00795611
        1161     -5.3874    -5.52604  0.00795016
        1162    -5.38515    -5.52592  0.00794424
        1163    -5.38328    -5.52579  0.00793836
        1164    -5.38151    -5.52567  0.00793251
        1165     -5.3809    -5.52554  0.00792667
        1166    -5.38026    -5.52542  0.00792085
        1167    -5.37988     -5.5253  0.00791504
        1168    -5.37962    -5.52517  0.00790925
        1169    -5.37932    -5.52505  0.00790347
        1170    -5.37914    -5.52492   0.0078977
        1171    -5.37997     -5.5248  0.00789192
        1172    -5.38014    -5.52467  0.00788615
        1173    -5.38116    -5.52455  0.00788038
        1174    -5.38239    -5.52443   0.0078746
        1175    -5.38382    -5.52431  0.00786881
        1176    -5.38528    -5.52419    0.007863
        1177     -5.3869    -5.52408  0.00785719
        1178    -5.38864    -5.52396  0.00785136
        1179    -5.39049    -5.52385  0.00784552
        1180    -5.39242    -5.52374  0.00783966
        1181    -5.39455    -5.52363  0.00783378
        1182    -5.39639    -5.52352  0.00782789
        1183    -5.39793    -5.52341    0.007822
        1184    -5.40004    -5.52331  0.00781608
        1185    -5.40195    -5.52321  0.00781016
        1186    -5.40317    -5.52311  0.00780423
        1187    -5.40491    -5.52301  0.00779829
        1188     -5.4064    -5.52291  0.00779234
        1189    -5.40807    -5.52281  0.00778639
        1190    -5.40977    -5.52272  0.00778042
        1191    -5.41151    -5.52262  0.00777445
        1192    -5.41282    -5.52253  0.00776848
        1193    -5.41386    -5.52244   0.0077625
        1194    -5.41466    -5.52235  0.00775652
        1195    -5.41536    -5.52226  0.00775055
        1196    -5.41689    -5.52217  0.00774457
        1197    -5.41776    -5.52208  0.00773859
        1198    -5.41782      -5.522  0.00773262
        1199    -5.41847    -5.52191  0.00772665
        1200    -5.41927    -5.52183  0.00772069
        1201    -5.41992    -5.52174  0.00771472
        1202     -5.4206    -5.52166  0.00770876
        1203    -5.42131    -5.52157  0.00770281
        1204    -5.42193    -5.52149  0.00769686
        1205    -5.42291    -5.52141   0.0076909
        1206    -5.42366    -5.52133  0.00768495
        1207    -5.42508    -5.52125    0.007679
        1208    -5.42658    -5.52117  0.00767304
        1209    -5.42754    -5.52109  0.00766709
        1210    -5.42888    -5.52102  0.00766113
        1211    -5.42998    -5.52094  0.00765517
        1212     -5.4316    -5.52087  0.00764921
        1213    -5.43268    -5.52079  0.00764325
        1214    -5.43411    -5.52072  0.00763729
        1215    -5.43544    -5.52065  0.00763132
        1216    -5.43771    -5.52058  0.00762535
        1217    -5.43882    -5.52052  0.00761938
        1218     -5.4404    -5.52045  0.00761341
        1219     -5.4414    -5.52039  0.00760744
        1220    -5.44273    -5.52032  0.00760147
        1221    -5.44407    -5.52026   0.0075955
        1222    -5.44603     -5.5202  0.00758953
        1223    -5.44769    -5.52014  0.00758356
        1224    -5.44922    -5.52008  0.00757758
        1225    -5.45135    -5.52003   0.0075716
        1226    -5.45349    -5.51997  0.00756562
        1227    -5.45518    -5.51992  0.00755964
        1228    -5.45764    -5.51987  0.00755366
        1229    -5.45919    -5.51982  0.00754767
        1230    -5.46104    -5.51977  0.00754169
        1231    -5.46275    -5.51972   0.0075357
        1232    -5.46431    -5.51968  0.00752972
        1233    -5.46557    -5.51964  0.00752374
        1234    -5.46714    -5.51959  0.00751776
        1235    -5.46917    -5.51955  0.00751179
        1236    -5.47105    -5.51951  0.00750581
        1237    -5.47247    -5.51948  0.00749984
        1238    -5.47419    -5.51944  0.00749387
        1239    -5.47576     -5.5194  0.00748791
        1240    -5.47777    -5.51937  0.00748194
        1241    -5.47961    -5.51934  0.00747598
        1242    -5.48127    -5.51931  0.00747003
        1243    -5.48201    -5.51928  0.00746408
        1244    -5.48315    -5.51925  0.00745813
        1245    -5.48441    -5.51922  0.00745219
        1246    -5.48577    -5.51919  0.00744626
        1247    -5.48738    -5.51917  0.00744033
        1248    -5.48877    -5.51914  0.00743441
        1249    -5.48978    -5.51912   0.0074285
        1250    -5.49072     -5.5191  0.00742259
        1251    -5.49217    -5.51908  0.00741669
        1252    -5.49337    -5.51906  0.00741079
        1253    -5.49463    -5.51904   0.0074049
        1254    -5.49562    -5.51902  0.00739902
        1255     -5.4962      -5.519  0.00739315
        1256    -5.49681    -5.51898  0.00738728
        1257      -5.497    -5.51896  0.00738143
        1258    -5.49721    -5.51895  0.00737558
        1259    -5.49775    -5.51893  0.00736974
        1260    -5.49786    -5.51891  0.00736391
        1261    -5.49739     -5.5189  0.00735809
        1262    -5.49679    -5.51888  0.00735228
        1263    -5.49593    -5.51886  0.00734648
        1264    -5.49585    -5.51884  0.00734069
        1265    -5.49474    -5.51882  0.00733491
        1266    -5.49443     -5.5188  0.00732915
        1267    -5.49387    -5.51878  0.00732339
        1268     -5.4938    -5.51876  0.00731764
        1269    -5.49304    -5.51874   0.0073119
        1270    -5.49204    -5.51872  0.00730617
        1271    -5.49111     -5.5187  0.00730046
        1272    -5.49041    -5.51868  0.00729475
        1273    -5.48921    -5.51866  0.00728906
        1274    -5.48779    -5.51863  0.00728338
        1275    -5.48664    -5.51861  0.00727771
        1276    -5.48501    -5.51858  0.00727205
        1277     -5.4835    -5.51855  0.00726641
        1278    -5.48168    -5.51852  0.00726078
        1279    -5.48001    -5.51849  0.00725517
        1280     -5.4788    -5.51846  0.00724956
        1281    -5.47747    -5.51843  0.00724398
        1282    -5.47602     -5.5184   0.0072384
        1283    -5.47492    -5.51836  0.00723284
        1284    -5.47341    -5.51833  0.00722729
        1285    -5.47198    -5.51829  0.00722176
        1286    -5.47168    -5.51826  0.00721623
        1287    -5.47056    -5.51822  0.00721072
        1288    -5.46999    -5.51818  0.00720522
        1289    -5.46908    -5.51814  0.00719973
        1290    -5.46842    -5.51811  0.00719425
        1291    -5.46789    -5.51807  0.00718878
        1292    -5.46779    -5.51803  0.00718332
        1293    -5.46783    -5.51799  0.00717787
        1294    -5.46754    -5.51795  0.00717243
        1295    -5.46786    -5.51791    0.007167
        1296    -5.46831    -5.51787  0.00716157
        1297     -5.4689    -5.51783  0.00715615
        1298    -5.46979     -5.5178  0.00715073
        1299    -5.47035    -5.51776  0.00714532
        1300    -5.47119    -5.51773  0.00713991
        1301    -5.47199    -5.51769  0.00713451
        1302    -5.47306    -5.51766  0.00712911
        1303    -5.47407    -5.51762  0.00712372
        1304    -5.47547    -5.51759  0.00711833
        1305    -5.47694    -5.51756  0.00711294
        1306    -5.47771    -5.51753  0.00710756
        1307    -5.47942     -5.5175  0.00710219
        1308    -5.48086    -5.51747  0.00709681
        1309    -5.48199    -5.51744  0.00709144
        1310    -5.48342    -5.51742  0.00708608
        1311    -5.48436    -5.51739  0.00708072
        1312    -5.48555    -5.51737  0.00707536
        1313    -5.48683    -5.51735  0.00707001
        1314    -5.48819    -5.51732  0.00706466
        1315     -5.4893     -5.5173  0.00705932
        1316       -5.49    -5.51728  0.00705399
        1317    -5.49044    -5.51726  0.00704866
        1318    -5.49166    -5.51724  0.00704334
        1319    -5.49259    -5.51722  0.00703803
        1320    -5.49294     -5.5172  0.00703272
        1321     -5.4933    -5.51719  0.00702742
        1322    -5.49322    -5.51717  0.00702213
        1323      -5.493    -5.51715  0.00701684
        1324     -5.4928    -5.51713  0.00701157
        1325    -5.49247    -5.51711   0.0070063
        1326    -5.49232    -5.51709  0.00700104
        1327    -5.49175    -5.51708  0.00699579
        1328    -5.49078    -5.51706  0.00699055
        1329    -5.49047    -5.51704  0.00698532
        1330    -5.48933    -5.51701   0.0069801
        1331    -5.48858    -5.51699  0.00697489
        1332    -5.48732    -5.51697  0.00696969
        1333    -5.48663    -5.51695  0.00696449
        1334    -5.48546    -5.51692  0.00695931
        1335    -5.48474     -5.5169  0.00695414
        1336    -5.48402    -5.51688  0.00694898
        1337    -5.48333    -5.51685  0.00694383
        1338    -5.48221    -5.51682  0.00693869
        1339    -5.48113     -5.5168  0.00693356
        1340    -5.47966    -5.51677  0.00692844
        1341    -5.47885    -5.51674  0.00692333
        1342    -5.47752    -5.51671  0.00691823
        1343    -5.47658    -5.51668  0.00691314
        1344    -5.47558    -5.51665  0.00690807
        1345    -5.47513    -5.51662    0.006903
        1346    -5.47524    -5.51659  0.00689794
        1347    -5.47531    -5.51656  0.00689289
        1348    -5.47564    -5.51653  0.00688784
        1349    -5.47504     -5.5165  0.00688281
        1350    -5.47548    -5.51647  0.00687777
        1351    -5.47558    -5.51644  0.00687275
        1352    -5.47582    -5.51641  0.00686773
        1353    -5.47604    -5.51638  0.00686272
        1354     -5.4764    -5.51635  0.00685772
        1355    -5.47736    -5.51632  0.00685271
        1356    -5.47861    -5.51629  0.00684772
        1357     -5.4794    -5.51627  0.00684273
        1358     -5.4808    -5.51624  0.00683774
        1359    -5.48235    -5.51621  0.00683275
        1360    -5.48391    -5.51619  0.00682777
        1361    -5.48563    -5.51617  0.00682279
        1362    -5.48768    -5.51615  0.00681781
        1363     -5.4899    -5.51613  0.00681284
        1364    -5.49214    -5.51611  0.00680786
        1365    -5.49442    -5.51609  0.00680289
        1366    -5.49689    -5.51608  0.00679793
        1367    -5.49939    -5.51607  0.00679297
        1368    -5.50285    -5.51606  0.00678801
        1369     -5.5062    -5.51605  0.00678305
        1370     -5.5102    -5.51605   0.0067781
        1371    -5.51365    -5.51605  0.00677316
        1372    -5.51743    -5.51605  0.00676822
        1373     -5.5214    -5.51605   0.0067633
        1374    -5.52525    -5.51606  0.00675838
        1375    -5.53034    -5.51607  0.00675347
        1376    -5.53468    -5.51608  0.00674857
        1377    -5.53961     -5.5161   0.0067437
        1378    -5.54453    -5.51612  0.00673883
        1379    -5.54956    -5.51614  0.00673399
        1380    -5.55422    -5.51617  0.00672917
        1381    -5.55924     -5.5162  0.00672437
        1382    -5.56431    -5.51624  0.00671959
        1383    -5.56968    -5.51627  0.00671484
        1384    -5.57429    -5.51632  0.00671012
        1385    -5.57944    -5.51636  0.00670543
        1386    -5.58467    -5.51641  0.00670078
        1387    -5.58903    -5.51646  0.00669615
        1388    -5.59354    -5.51652  0.00669155
        1389    -5.59818    -5.51658    0.006687
        1390    -5.60291    -5.51664  0.00668247
        1391    -5.60695    -5.51671  0.00667798
        1392    -5.61041    -5.51677  0.00667353
        1393    -5.61358    -5.51684   0.0066691
        1394    -5.61642    -5.51691   0.0066647
        1395    -5.61922    -5.51699  0.00666032
        1396    -5.62073    -5.51706  0.00665597
        1397    -5.62305    -5.51714  0.00665163
        1398    -5.62482    -5.51721  0.00664732
        1399    -5.62571    -5.51729  0.00664302
        1400    -5.62662    -5.51737  0.00663874
        1401    -5.62678    -5.51745  0.00663446
        1402    -5.62695    -5.51753  0.00663018
        1403    -5.62621     -5.5176  0.00662591
        1404    -5.62518    -5.51768  0.00662163
        1405    -5.62356    -5.51776  0.00661735
        1406     -5.6215    -5.51783  0.00661306
        1407    -5.61901     -5.5179  0.00660875
        1408    -5.61627    -5.51797  0.00660442
        1409    -5.61329    -5.51804  0.00660008
        1410    -5.60963     -5.5181  0.00659572
        1411    -5.60578    -5.51817  0.00659134
        1412    -5.60175    -5.51823  0.00658694
        1413    -5.59712    -5.51828  0.00658251
        1414    -5.59208    -5.51833  0.00657806
        1415     -5.5868    -5.51838  0.00657359
        1416    -5.58116    -5.51843   0.0065691
        1417     -5.5758    -5.51847  0.00656459
        1418    -5.57029     -5.5185  0.00656006
        1419    -5.56468    -5.51854  0.00655552
        1420     -5.5584    -5.51856  0.00655096
        1421    -5.55222    -5.51859  0.00654639
        1422    -5.54694    -5.51861  0.00654182
        1423    -5.54109    -5.51862  0.00653724
        1424    -5.53573    -5.51863  0.00653266
        1425    -5.52986    -5.51864  0.00652808
        1426     -5.5244    -5.51865  0.00652351
        1427    -5.51878    -5.51865  0.00651894
        1428    -5.51362    -5.51864  0.00651437
        1429    -5.50895    -5.51864  0.00650982
        1430    -5.50433    -5.51863  0.00650527
        1431    -5.49994    -5.51861  0.00650074
        1432    -5.49563     -5.5186  0.00649622
        1433    -5.49128    -5.51858  0.00649171
        1434     -5.4872    -5.51856  0.00648722
        1435    -5.48415    -5.51853  0.00648275
        1436    -5.48124    -5.51851  0.00647828
        1437    -5.47817    -5.51848  0.00647384
        1438    -5.47585    -5.51845   0.0064694
        1439    -5.47337    -5.51842  0.00646498
        1440    -5.47089    -5.51838  0.00646058
        1441      -5.469    -5.51835  0.00645618
        1442     -5.4677    -5.51832   0.0064518
        1443      -5.467    -5.51828  0.00644743
        1444    -5.46581    -5.51824  0.00644307
        1445     -5.4649    -5.51821  0.00643871
        1446    -5.46469    -5.51817  0.00643437
        1447    -5.46489    -5.51813  0.00643003
        1448    -5.46502     -5.5181  0.00642569
        1449    -5.46537    -5.51806  0.00642136
        1450    -5.46638    -5.51802  0.00641703
        1451    -5.46699    -5.51799   0.0064127
        1452    -5.46868    -5.51795  0.00640838
        1453    -5.47009    -5.51792  0.00640405
        1454    -5.47105    -5.51789  0.00639973
        1455    -5.47244    -5.51786  0.00639541
        1456    -5.47259    -5.51783  0.00639109
        1457    -5.47436     -5.5178  0.00638677
        1458    -5.47621    -5.51777  0.00638246
        1459    -5.47829    -5.51774  0.00637814
        1460    -5.47997    -5.51772  0.00637382
        1461    -5.48183    -5.51769  0.00636951
        1462    -5.48415    -5.51767  0.00636519
        1463    -5.48542    -5.51765  0.00636088
        1464    -5.48697    -5.51763  0.00635657
        1465    -5.48849    -5.51761  0.00635226
        1466    -5.49055    -5.51759  0.00634795
        1467    -5.49209    -5.51757  0.00634365
        1468    -5.49399    -5.51755  0.00633935
        1469    -5.49594    -5.51754  0.00633505
        1470    -5.49701    -5.51752  0.00633076
        1471    -5.49795    -5.51751  0.00632647
        1472    -5.49933     -5.5175  0.00632218
        1473     -5.4998    -5.51749   0.0063179
        1474    -5.50116    -5.51748  0.00631362
        1475    -5.50142    -5.51747  0.00630935
        1476     -5.5021    -5.51745  0.00630509
        1477    -5.50197    -5.51744  0.00630083
        1478    -5.50118    -5.51743  0.00629657
        1479    -5.50063    -5.51742  0.00629233
        1480    -5.50018    -5.51741  0.00628809
        1481    -5.49922     -5.5174  0.00628385
        1482    -5.49805    -5.51739  0.00627963
        1483    -5.49699    -5.51737  0.00627541
        1484    -5.49604    -5.51736  0.00627119
        1485    -5.49399    -5.51734  0.00626699
        1486    -5.49239    -5.51732   0.0062628
        1487    -5.49062    -5.51731  0.00625861
        1488    -5.48856    -5.51729  0.00625443
        1489    -5.48669    -5.51727  0.00625027
        1490    -5.48486    -5.51724  0.00624611
        1491    -5.48309    -5.51722  0.00624196
        1492    -5.48097     -5.5172  0.00623783
        1493    -5.47895    -5.51717   0.0062337
        1494    -5.47661    -5.51714  0.00622959
        1495    -5.47413    -5.51712  0.00622549
        1496    -5.47212    -5.51709   0.0062214
        1497    -5.46986    -5.51705  0.00621732
        1498    -5.46812    -5.51702  0.00621326
        1499    -5.46572    -5.51699  0.00620921
        1500    -5.46402    -5.51695  0.00620517
        1501    -5.46291    -5.51692  0.00620114
        1502    -5.46102    -5.51688  0.00619712
        1503    -5.45959    -5.51684  0.00619312
        1504    -5.45772     -5.5168  0.00618912
        1505    -5.45616    -5.51676  0.00618514
        1506    -5.45524    -5.51672  0.00618117
        1507    -5.45479    -5.51668   0.0061772
        1508    -5.45407    -5.51664  0.00617325
        1509    -5.45337     -5.5166   0.0061693
        1510    -5.45315    -5.51655  0.00616536
        1511    -5.45323    -5.51651  0.00616142
        1512    -5.45315    -5.51647  0.00615749
        1513    -5.45276    -5.51643  0.00615356
        1514    -5.45308    -5.51639  0.00614964
        1515    -5.45319    -5.51634  0.00614572
        1516    -5.45353     -5.5163  0.00614181
        1517    -5.45407    -5.51626  0.00613789
        1518    -5.45448    -5.51622  0.00613399
        1519    -5.45474    -5.51618  0.00613008
        1520    -5.45481    -5.51614  0.00612618
        1521    -5.45469     -5.5161  0.00612229
        1522    -5.45493    -5.51606   0.0061184
        1523    -5.45507    -5.51602  0.00611451
        1524    -5.45492    -5.51598  0.00611063
        1525    -5.45447    -5.51594  0.00610676
        1526    -5.45445     -5.5159  0.00610289
        1527    -5.45378    -5.51586  0.00609903
        1528     -5.4532    -5.51582  0.00609517
        1529    -5.45226    -5.51578  0.00609133
        1530    -5.45109    -5.51573  0.00608749
        1531    -5.44939    -5.51569  0.00608367
        1532    -5.44746    -5.51565  0.00607986
        1533    -5.44577     -5.5156  0.00607607
        1534    -5.44402    -5.51555  0.00607229
        1535    -5.44193    -5.51551  0.00606852
        1536    -5.43952    -5.51546  0.00606477
        1537    -5.43667     -5.5154  0.00606104
        1538    -5.43401    -5.51535  0.00605733
        1539    -5.43127     -5.5153  0.00605364
        1540    -5.42834    -5.51524  0.00604997
        1541      -5.426    -5.51518  0.00604633
        1542    -5.42323    -5.51512   0.0060427
        1543    -5.42038    -5.51506  0.00603909
        1544    -5.41778      -5.515  0.00603551
        1545    -5.41499    -5.51493  0.00603195
        1546    -5.41281    -5.51487  0.00602841
        1547    -5.41065     -5.5148  0.00602489
        1548    -5.40897    -5.51473  0.00602139
        1549    -5.40719    -5.51466   0.0060179
        1550    -5.40576    -5.51459  0.00601443
        1551    -5.40438    -5.51452  0.00601097
        1552    -5.40245    -5.51445  0.00600753
        1553    -5.40191    -5.51438   0.0060041
        1554    -5.40096     -5.5143  0.00600068
        1555    -5.40032    -5.51423  0.00599727
        1556    -5.39999    -5.51416  0.00599386
        1557     -5.3995    -5.51408  0.00599047
        1558    -5.39899    -5.51401  0.00598708
        1559    -5.39949    -5.51394  0.00598369
        1560    -5.39994    -5.51386   0.0059803
        1561    -5.40003    -5.51379  0.00597691
        1562    -5.40035    -5.51372  0.00597353
        1563    -5.40028    -5.51364  0.00597014
        1564    -5.40073    -5.51357  0.00596676
        1565    -5.40124     -5.5135  0.00596338
        1566     -5.4015    -5.51343     0.00596
        1567    -5.40212    -5.51336  0.00595662
        1568     -5.4025    -5.51329  0.00595324
        1569    -5.40263    -5.51322  0.00594987
        1570    -5.40373    -5.51315  0.00594649
        1571     -5.4043    -5.51308   0.0059431
        1572     -5.4048    -5.51301  0.00593972
        1573    -5.40537    -5.51294  0.00593634
        1574    -5.40649    -5.51287  0.00593296
        1575     -5.4071    -5.51281  0.00592957
        1576    -5.40812    -5.51274  0.00592618
        1577    -5.40926    -5.51267  0.00592278
        1578    -5.41052    -5.51261  0.00591938
        1579    -5.41221    -5.51255  0.00591598
        1580    -5.41358    -5.51248  0.00591256
        1581    -5.41508    -5.51242  0.00590914
        1582    -5.41718    -5.51236  0.00590572
        1583    -5.41942     -5.5123  0.00590228
        1584    -5.42164    -5.51225  0.00589883
        1585      -5.424    -5.51219  0.00589537
        1586    -5.42649    -5.51214   0.0058919
        1587    -5.42895    -5.51208  0.00588842
        1588    -5.43167    -5.51203  0.00588493
        1589    -5.43465    -5.51198  0.00588143
        1590    -5.43742    -5.51194  0.00587792
        1591    -5.44071    -5.51189  0.00587439
        1592    -5.44392    -5.51185  0.00587086
        1593    -5.44687    -5.51181  0.00586731
        1594    -5.44941    -5.51177  0.00586376
        1595    -5.45226    -5.51173  0.00586021
        1596    -5.45511     -5.5117  0.00585664
        1597    -5.45779    -5.51166  0.00585307
        1598    -5.46119    -5.51163  0.00584949
        1599    -5.46348     -5.5116  0.00584591
        1600    -5.46661    -5.51157  0.00584233
        1601    -5.46981    -5.51155  0.00583874
        1602    -5.47276    -5.51152  0.00583514
        1603     -5.4753     -5.5115  0.00583155
        1604    -5.47817    -5.51148  0.00582795
        1605    -5.48032    -5.51146  0.00582435
        1606    -5.48278    -5.51144  0.00582075
        1607     -5.4848    -5.51143  0.00581715
        1608    -5.48653    -5.51141  0.00581355
        1609    -5.48826     -5.5114  0.00580996
        1610    -5.48999    -5.51138  0.00580636
        1611    -5.49188    -5.51137  0.00580277
        1612    -5.49332    -5.51136  0.00579918
        1613    -5.49523    -5.51135   0.0057956
        1614     -5.4958    -5.51134  0.00579201
        1615    -5.49685    -5.51133  0.00578844
        1616    -5.49778    -5.51132  0.00578486
        1617    -5.49875    -5.51131  0.00578129
        1618    -5.49977    -5.51131  0.00577772
        1619    -5.50071     -5.5113  0.00577415
        1620    -5.50096    -5.51129  0.00577059
        1621    -5.50177    -5.51129  0.00576704
        1622    -5.50237    -5.51128  0.00576348
        1623    -5.50277    -5.51128  0.00575993
        1624    -5.50315    -5.51127  0.00575639
        1625    -5.50367    -5.51127  0.00575285
        1626    -5.50433    -5.51126  0.00574931
        1627    -5.50439    -5.51126  0.00574578
        1628    -5.50477    -5.51126  0.00574225
        1629    -5.50502    -5.51125  0.00573873
        1630    -5.50559    -5.51125  0.00573521
        1631    -5.50665    -5.51125  0.00573169
        1632    -5.50714    -5.51124  0.00572818
        1633    -5.50767    -5.51124  0.00572467
