BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3028     1.73383     1.73378  0.00339548
        3029     1.73076     1.73378  0.00339436
        3030     1.72757     1.73378  0.00339324
        3031     1.72426     1.73377  0.00339212
        3032     1.72085     1.73377    0.003391
        3033     1.71733     1.73376  0.00338989
        3034     1.71374     1.73376  0.00338878
        3035     1.71007     1.73375  0.00338767
        3036     1.70635     1.73374  0.00338657
        3037     1.70258     1.73373  0.00338547
        3038      1.6988     1.73372  0.00338437
        3039     1.69502      1.7337  0.00338328
        3040     1.69126     1.73369   0.0033822
        3041     1.68754     1.73368  0.00338112
        3042     1.68388     1.73366  0.00338005
        3043     1.68031     1.73364  0.00337898
        3044     1.67683     1.73362  0.00337793
        3045     1.67348      1.7336  0.00337687
        3046     1.67027     1.73358  0.00337583
        3047     1.66721     1.73356  0.00337479
        3048     1.66433     1.73354  0.00337376
        3049     1.66163     1.73351  0.00337274
        3050     1.65912     1.73349  0.00337172
        3051     1.65683     1.73347  0.00337071
        3052     1.65474     1.73344   0.0033697
        3053     1.65288     1.73341   0.0033687
        3054     1.65123     1.73339  0.00336771
        3055      1.6498     1.73336  0.00336672
        3056     1.64859     1.73333  0.00336573
        3057     1.64759      1.7333  0.00336474
        3058     1.64678     1.73327  0.00336376
        3059     1.64617     1.73325  0.00336278
        3060     1.64574     1.73322  0.00336181
        3061     1.64548     1.73319  0.00336083
        3062     1.64537     1.73316  0.00335985
        3063      1.6454     1.73313  0.00335888
        3064     1.64554      1.7331  0.00335791
        3065      1.6458     1.73307  0.00335693
        3066     1.64614     1.73305  0.00335596
        3067     1.64657     1.73302  0.00335498
        3068     1.64705     1.73299    0.003354
        3069     1.64759     1.73296  0.00335303
        3070     1.64815     1.73293  0.00335205
        3071     1.64875     1.73291  0.00335107
        3072     1.64935     1.73288  0.00335009
        3073     1.64997     1.73285  0.00334911
        3074     1.65058     1.73283  0.00334812
        3075     1.65119      1.7328  0.00334714
        3076      1.6518     1.73277  0.00334616
        3077      1.6524     1.73275  0.00334517
        3078     1.65299     1.73272  0.00334418
        3079     1.65358      1.7327   0.0033432
        3080     1.65417     1.73267  0.00334221
        3081     1.65476     1.73264  0.00334122
        3082     1.65536     1.73262  0.00334023
        3083     1.65597     1.73259  0.00333924
        3084     1.65659     1.73257  0.00333825
        3085     1.65723     1.73255  0.00333725
        3086      1.6579     1.73252  0.00333626
        3087     1.65859      1.7325  0.00333526
        3088     1.65931     1.73247  0.00333427
        3089     1.66005     1.73245  0.00333327
        3090     1.66083     1.73243  0.00333227
        3091     1.66163      1.7324  0.00333127
        3092     1.66245     1.73238  0.00333027
        3093      1.6633     1.73236  0.00332927
        3094     1.66417     1.73234  0.00332827
        3095     1.66506     1.73232  0.00332726
        3096     1.66596     1.73229  0.00332626
        3097     1.66687     1.73227  0.00332525
        3098     1.66779     1.73225  0.00332424
        3099     1.66871     1.73223  0.00332323
        3100     1.66964     1.73221  0.00332222
        3101     1.67059     1.73219  0.00332121
        3102     1.67154     1.73217   0.0033202
        3103     1.67252     1.73215  0.00331918
        3104     1.67354     1.73213  0.00331817
        3105     1.67461     1.73212  0.00331715
        3106     1.67574      1.7321  0.00331613
        3107     1.67696     1.73208  0.00331511
        3108      1.6783     1.73206  0.00331409
        3109     1.67976     1.73205  0.00331307
        3110     1.68138     1.73203  0.00331204
        3111     1.68319     1.73201  0.00331102
        3112     1.68519       1.732  0.00330999
        3113     1.68742     1.73198  0.00330895
        3114     1.68989     1.73197  0.00330792
        3115     1.69261     1.73196  0.00330688
        3116     1.69559     1.73195  0.00330584
        3117     1.69882     1.73194   0.0033048
        3118     1.70231     1.73193  0.00330375
        3119     1.70604     1.73192   0.0033027
        3120        1.71     1.73191  0.00330165
        3121     1.71416     1.73191   0.0033006
        3122      1.7185      1.7319  0.00329954
        3123     1.72299      1.7319  0.00329849
        3124     1.72759      1.7319  0.00329743
        3125     1.73227      1.7319  0.00329638
        3126     1.73699      1.7319  0.00329532
        3127     1.74173      1.7319  0.00329427
        3128     1.74643     1.73191  0.00329322
        3129     1.75108     1.73191  0.00329217
        3130     1.75564     1.73192  0.00329113
        3131     1.76009     1.73193  0.00329009
        3132      1.7644     1.73194  0.00328906
        3133     1.76856     1.73195  0.00328803
        3134     1.77255     1.73196  0.00328701
        3135     1.77636     1.73198  0.00328599
        3136     1.77999     1.73199  0.00328498
        3137     1.78342     1.73201  0.00328397
        3138     1.78665     1.73203  0.00328297
        3139      1.7897     1.73205  0.00328197
        3140     1.79256     1.73206  0.00328099
        3141     1.79523     1.73208     0.00328
        3142     1.79773     1.73211  0.00327903
        3143     1.80007     1.73213  0.00327805
        3144     1.80224     1.73215  0.00327709
        3145     1.80427     1.73217  0.00327613
        3146     1.80615      1.7322  0.00327517
        3147     1.80789     1.73222  0.00327422
        3148     1.80951     1.73224  0.00327327
        3149       1.811     1.73227  0.00327232
        3150     1.81238      1.7323  0.00327138
        3151     1.81363     1.73232  0.00327045
        3152     1.81476     1.73235  0.00326951
        3153     1.81577     1.73237  0.00326858
        3154     1.81666      1.7324  0.00326766
        3155     1.81742     1.73243  0.00326673
        3156     1.81804     1.73245  0.00326581
        3157     1.81852     1.73248  0.00326489
        3158     1.81886     1.73251  0.00326397
        3159     1.81903     1.73254  0.00326305
        3160     1.81905     1.73256  0.00326213
        3161      1.8189     1.73259  0.00326122
        3162     1.81858     1.73262   0.0032603
        3163     1.81808     1.73265  0.00325938
        3164     1.81742     1.73267  0.00325846
        3165     1.81659      1.7327  0.00325754
        3166     1.81558     1.73272  0.00325661
        3167     1.81442     1.73275  0.00325569
        3168     1.81311     1.73278  0.00325476
        3169     1.81165      1.7328  0.00325383
        3170     1.81005     1.73283  0.00325289
        3171     1.80833     1.73285  0.00325195
        3172      1.8065     1.73287  0.00325101
        3173     1.80458     1.73289  0.00325007
        3174     1.80257     1.73292  0.00324912
        3175     1.80052     1.73294  0.00324816
        3176     1.79841     1.73296   0.0032472
        3177     1.79629     1.73298  0.00324624
        3178     1.79416       1.733  0.00324528
        3179     1.79205     1.73302  0.00324431
        3180     1.78997     1.73303  0.00324334
        3181     1.78795     1.73305  0.00324237
        3182     1.78601     1.73307  0.00324139
        3183     1.78417     1.73308  0.00324041
        3184     1.78245      1.7331  0.00323943
        3185     1.78086     1.73311  0.00323845
        3186     1.77943     1.73313  0.00323747
        3187     1.77819     1.73314  0.00323648
        3188     1.77714     1.73316  0.00323549
        3189      1.7763     1.73317  0.00323451
        3190     1.77571     1.73318  0.00323352
        3191     1.77536      1.7332  0.00323254
        3192     1.77528     1.73321  0.00323155
        3193     1.77548     1.73322  0.00323056
        3194     1.77597     1.73324  0.00322958
        3195     1.77676     1.73325   0.0032286
        3196     1.77785     1.73326  0.00322762
        3197     1.77924     1.73328  0.00322664
        3198     1.78094     1.73329  0.00322567
        3199     1.78293     1.73331   0.0032247
        3200     1.78519     1.73333  0.00322373
        3201     1.78772     1.73334  0.00322277
        3202     1.79049     1.73336  0.00322181
        3203     1.79346     1.73338  0.00322086
        3204     1.79662      1.7334  0.00321991
        3205     1.79991     1.73342  0.00321898
        3206     1.80331     1.73344  0.00321805
        3207     1.80676     1.73346  0.00321712
        3208     1.81023     1.73349  0.00321621
        3209     1.81367     1.73351   0.0032153
        3210     1.81702     1.73354  0.00321441
        3211     1.82024     1.73357  0.00321352
        3212     1.82329     1.73359  0.00321264
        3213     1.82611     1.73362  0.00321177
        3214     1.82867     1.73365  0.00321091
        3215     1.83092     1.73368  0.00321005
        3216     1.83283     1.73371   0.0032092
        3217     1.83436     1.73375  0.00320836
        3218     1.83549     1.73378  0.00320751
        3219     1.83619     1.73381  0.00320668
        3220     1.83645     1.73384  0.00320584
        3221     1.83624     1.73387    0.003205
        3222     1.83557      1.7339  0.00320416
        3223     1.83442     1.73394  0.00320332
        3224     1.83281     1.73397  0.00320247
        3225     1.83074       1.734  0.00320162
        3226     1.82821     1.73402  0.00320076
        3227     1.82525     1.73405  0.00319989
        3228     1.82188     1.73408  0.00319902
        3229     1.81812     1.73411  0.00319813
        3230     1.81399     1.73413  0.00319724
        3231     1.80951     1.73415  0.00319633
        3232     1.80473     1.73418  0.00319542
        3233     1.79968      1.7342   0.0031945
        3234     1.79439     1.73422  0.00319356
        3235     1.78889     1.73423  0.00319262
        3236     1.78321     1.73425  0.00319167
        3237      1.7774     1.73426  0.00319071
        3238     1.77149     1.73427  0.00318975
        3239     1.76551     1.73428  0.00318878
        3240      1.7595     1.73429   0.0031878
        3241     1.75348      1.7343  0.00318682
        3242     1.74749      1.7343  0.00318584
        3243     1.74157      1.7343  0.00318486
        3244     1.73572      1.7343  0.00318388
        3245        1.73      1.7343   0.0031829
        3246      1.7244      1.7343  0.00318192
        3247     1.71897     1.73429  0.00318094
        3248     1.71371     1.73429  0.00317997
        3249     1.70865     1.73428    0.003179
        3250     1.70381     1.73427  0.00317804
        3251     1.69919     1.73426  0.00317708
        3252     1.69482     1.73425  0.00317612
        3253     1.69071     1.73423  0.00317518
        3254     1.68688     1.73422  0.00317423
        3255     1.68334      1.7342   0.0031733
        3256     1.68011     1.73419  0.00317237
        3257     1.67721     1.73417  0.00317144
        3258     1.67466     1.73415  0.00317052
        3259     1.67247     1.73413   0.0031696
        3260     1.67069     1.73411  0.00316869
        3261     1.66933     1.73409  0.00316778
        3262     1.66842     1.73407  0.00316687
        3263       1.668     1.73405  0.00316597
        3264     1.66807     1.73403  0.00316506
        3265     1.66867     1.73401  0.00316416
        3266     1.66982     1.73399  0.00316325
        3267     1.67152     1.73397  0.00316234
        3268      1.6738     1.73395  0.00316142
        3269     1.67664     1.73394  0.00316051
        3270     1.68004     1.73392  0.00315958
        3271     1.68397     1.73391  0.00315865
        3272     1.68842     1.73389  0.00315772
        3273     1.69333     1.73388  0.00315678
        3274     1.69867     1.73387  0.00315583
        3275     1.70437     1.73386  0.00315488
        3276     1.71038     1.73385  0.00315393
        3277     1.71663     1.73385  0.00315297
        3278     1.72305     1.73384  0.00315201
        3279     1.72956     1.73384  0.00315105
        3280      1.7361     1.73384  0.00315009
        3281      1.7426     1.73385  0.00314913
        3282     1.74899     1.73385  0.00314817
        3283     1.75521     1.73386  0.00314722
        3284     1.76121     1.73386  0.00314627
        3285     1.76694     1.73388  0.00314533
        3286     1.77238     1.73389  0.00314439
        3287     1.77748      1.7339  0.00314347
        3288     1.78222     1.73391  0.00314254
        3289      1.7866     1.73393  0.00314163
        3290     1.79059     1.73395  0.00314072
        3291     1.79419     1.73397  0.00313982
        3292     1.79741     1.73399  0.00313893
        3293     1.80025     1.73401  0.00313804
        3294     1.80273     1.73403  0.00313715
        3295     1.80486     1.73405  0.00313628
        3296     1.80666     1.73407   0.0031354
        3297     1.80814     1.73409  0.00313453
        3298     1.80934     1.73412  0.00313366
        3299     1.81028     1.73414   0.0031328
        3300     1.81098     1.73416  0.00313194
        3301     1.81147     1.73419  0.00313107
        3302     1.81178     1.73421  0.00313021
        3303     1.81193     1.73423  0.00312936
        3304     1.81196     1.73426   0.0031285
        3305     1.81189     1.73428  0.00312764
        3306     1.81174      1.7343  0.00312678
        3307     1.81155     1.73433  0.00312592
        3308     1.81134     1.73435  0.00312506
        3309     1.81113     1.73437  0.00312421
        3310     1.81094      1.7344  0.00312335
        3311     1.81081     1.73442  0.00312249
        3312     1.81074     1.73444  0.00312163
        3313     1.81077     1.73446  0.00312077
        3314      1.8109     1.73449  0.00311992
        3315     1.81117     1.73451  0.00311906
        3316     1.81159     1.73453  0.00311821
        3317     1.81218     1.73456  0.00311736
        3318     1.81294     1.73458  0.00311651
        3319     1.81389     1.73461  0.00311566
        3320     1.81505     1.73463  0.00311481
        3321     1.81642     1.73465  0.00311397
        3322     1.81801     1.73468  0.00311314
        3323     1.81982      1.7347  0.00311231
        3324     1.82186     1.73473  0.00311148
        3325     1.82412     1.73476  0.00311066
        3326      1.8266     1.73479  0.00310985
        3327     1.82929     1.73481  0.00310904
        3328     1.83217     1.73484  0.00310825
        3329     1.83523     1.73487  0.00310746
        3330     1.83846      1.7349  0.00310668
        3331     1.84183     1.73494  0.00310591
        3332     1.84533     1.73497  0.00310516
        3333     1.84892       1.735  0.00310442
        3334     1.85258     1.73504  0.00310368
        3335     1.85628     1.73508  0.00310297
        3336        1.86     1.73511  0.00310226
        3337     1.86371     1.73515  0.00310157
        3338     1.86738     1.73519   0.0031009
        3339     1.87098     1.73523  0.00310023
        3340      1.8745     1.73527  0.00309959
        3341      1.8779     1.73532  0.00309895
        3342     1.88118     1.73536  0.00309833
        3343      1.8843      1.7354  0.00309773
        3344     1.88726     1.73545  0.00309713
        3345     1.89003      1.7355  0.00309655
        3346     1.89262     1.73554  0.00309598
        3347     1.89502     1.73559  0.00309542
        3348     1.89722     1.73564  0.00309488
        3349     1.89921     1.73569  0.00309434
        3350     1.90101     1.73574  0.00309381
        3351     1.90262     1.73579  0.00309328
        3352     1.90403     1.73584  0.00309277
        3353     1.90527     1.73589  0.00309226
        3354     1.90633     1.73594  0.00309175
        3355     1.90723     1.73599  0.00309125
        3356     1.90798     1.73604  0.00309076
        3357      1.9086     1.73609  0.00309026
        3358     1.90911     1.73614  0.00308977
        3359     1.90952      1.7362  0.00308929
        3360     1.90985     1.73625   0.0030888
        3361     1.91012      1.7363  0.00308831
        3362     1.91034     1.73635  0.00308783
        3363     1.91053      1.7364  0.00308734
        3364      1.9107     1.73645  0.00308686
        3365     1.91086     1.73651  0.00308638
        3366     1.91102     1.73656   0.0030859
        3367     1.91117     1.73661  0.00308542
        3368     1.91131     1.73666  0.00308494
        3369     1.91145     1.73671  0.00308446
        3370     1.91156     1.73677  0.00308398
        3371     1.91164     1.73682   0.0030835
        3372     1.91166     1.73687  0.00308302
        3373      1.9116     1.73692  0.00308254
        3374     1.91144     1.73697  0.00308206
        3375     1.91115     1.73702  0.00308158
        3376     1.91071     1.73708   0.0030811
        3377     1.91009     1.73713  0.00308061
        3378     1.90927     1.73718  0.00308012
        3379     1.90823     1.73723  0.00307963
        3380     1.90695     1.73728  0.00307912
        3381     1.90542     1.73733  0.00307861
        3382     1.90364     1.73738   0.0030781
        3383     1.90161     1.73743  0.00307757
        3384     1.89933     1.73747  0.00307703
        3385     1.89684     1.73752  0.00307648
        3386     1.89413     1.73757  0.00307592
        3387     1.89125     1.73761  0.00307535
        3388     1.88822     1.73766  0.00307476
        3389     1.88508      1.7377  0.00307416
        3390     1.88187     1.73774  0.00307355
        3391     1.87864     1.73778  0.00307292
        3392     1.87542     1.73782  0.00307229
        3393     1.87225     1.73786  0.00307164
        3394     1.86917      1.7379  0.00307097
        3395     1.86622     1.73794   0.0030703
        3396     1.86342     1.73798  0.00306962
        3397     1.86081     1.73801  0.00306893
        3398     1.85841     1.73805  0.00306823
        3399     1.85623     1.73808  0.00306753
        3400     1.85428     1.73812  0.00306681
        3401     1.85257     1.73815   0.0030661
        3402      1.8511     1.73819  0.00306538
        3403     1.84988     1.73822  0.00306465
        3404     1.84889     1.73825  0.00306392
        3405     1.84814     1.73828  0.00306319
        3406     1.84762     1.73832  0.00306246
        3407     1.84733     1.73835  0.00306173
        3408     1.84724     1.73838    0.003061
        3409     1.84737     1.73841  0.00306027
        3410     1.84769     1.73844  0.00305954
        3411      1.8482     1.73848  0.00305881
        3412     1.84888     1.73851  0.00305808
        3413     1.84974     1.73854  0.00305736
        3414     1.85074     1.73857  0.00305664
        3415     1.85189     1.73861  0.00305593
        3416     1.85315     1.73864  0.00305522
        3417     1.85453     1.73867  0.00305451
        3418     1.85599     1.73871  0.00305381
        3419     1.85752     1.73874  0.00305312
        3420     1.85908     1.73878  0.00305243
        3421     1.86067     1.73881  0.00305174
        3422     1.86224     1.73885  0.00305106
        3423     1.86378     1.73889  0.00305039
        3424     1.86525     1.73892  0.00304972
        3425     1.86663     1.73896  0.00304906
        3426     1.86789       1.739   0.0030484
        3427       1.869     1.73904  0.00304775
        3428     1.86992     1.73907   0.0030471
        3429     1.87063     1.73911  0.00304645
        3430     1.87109     1.73915  0.00304581
        3431     1.87129     1.73919  0.00304516
        3432     1.87119     1.73923  0.00304452
        3433     1.87076     1.73927  0.00304387
        3434     1.86998      1.7393  0.00304322
        3435     1.86882     1.73934  0.00304257
        3436     1.86727     1.73938  0.00304191
        3437     1.86531     1.73942  0.00304125
        3438     1.86291     1.73945  0.00304058
        3439     1.86007     1.73949  0.00303989
        3440     1.85676     1.73952   0.0030392
        3441     1.85298     1.73955   0.0030385
        3442     1.84872     1.73959  0.00303778
        3443     1.84397     1.73962  0.00303705
        3444     1.83875     1.73964   0.0030363
        3445     1.83306     1.73967  0.00303554
        3446     1.82691      1.7397  0.00303477
        3447     1.82031     1.73972  0.00303398
        3448     1.81328     1.73974  0.00303317
        3449     1.80586     1.73976  0.00303235
        3450     1.79807     1.73978  0.00303152
        3451     1.78994     1.73979  0.00303068
        3452     1.78152      1.7398  0.00302982
        3453     1.77286     1.73981  0.00302896
        3454     1.76399     1.73982  0.00302809
        3455     1.75498     1.73983  0.00302722
        3456     1.74587     1.73983  0.00302634
        3457     1.73673     1.73983  0.00302547
        3458     1.72762     1.73982   0.0030246
        3459     1.71859     1.73982  0.00302373
        3460     1.70971     1.73981  0.00302287
        3461     1.70102      1.7398  0.00302201
        3462     1.69261     1.73978  0.00302117
        3463      1.6845     1.73977  0.00302034
        3464     1.67676     1.73975  0.00301952
        3465     1.66943     1.73973  0.00301872
        3466     1.66256     1.73971  0.00301793
        3467     1.65619     1.73968  0.00301716
        3468     1.65034     1.73966   0.0030164
        3469     1.64505     1.73963  0.00301565
        3470     1.64032      1.7396  0.00301492
        3471     1.63618     1.73957   0.0030142
        3472     1.63264     1.73954  0.00301349
        3473     1.62969     1.73951  0.00301279
        3474     1.62732     1.73948  0.00301209
        3475     1.62555     1.73944   0.0030114
        3476     1.62434     1.73941  0.00301072
        3477     1.62367     1.73938  0.00301004
        3478     1.62353     1.73934  0.00300936
        3479     1.62389     1.73931  0.00300867
        3480     1.62472     1.73928  0.00300799
        3481     1.62598     1.73925   0.0030073
        3482     1.62764     1.73921  0.00300661
        3483     1.62967     1.73918  0.00300591
        3484     1.63201     1.73915   0.0030052
        3485     1.63464     1.73912  0.00300449
        3486     1.63751     1.73909  0.00300377
        3487     1.64059     1.73906  0.00300304
        3488     1.64382     1.73904  0.00300231
        3489     1.64718     1.73901  0.00300156
        3490     1.65062     1.73898  0.00300081
        3491     1.65412     1.73896  0.00300005
        3492     1.65762     1.73894  0.00299928
        3493      1.6611     1.73891   0.0029985
        3494     1.66453     1.73889  0.00299772
        3495     1.66788     1.73887  0.00299693
        3496     1.67113     1.73885  0.00299614
        3497     1.67425     1.73884  0.00299534
        3498     1.67721     1.73882  0.00299453
        3499        1.68      1.7388  0.00299372
        3500     1.68261     1.73878  0.00299291
        3501     1.68502     1.73877  0.00299209
        3502     1.68721     1.73875  0.00299128
        3503     1.68919     1.73874  0.00299046
        3504     1.69095     1.73873  0.00298963
        3505     1.69248     1.73871  0.00298881
        3506     1.69378      1.7387  0.00298798
        3507     1.69487     1.73869  0.00298716
        3508     1.69574     1.73868  0.00298633
        3509      1.6964     1.73866  0.00298551
        3510     1.69686     1.73865  0.00298468
        3511     1.69713     1.73864  0.00298385
        3512     1.69724     1.73863  0.00298303
        3513     1.69719     1.73862   0.0029822
        3514       1.697      1.7386  0.00298137
        3515      1.6967     1.73859  0.00298055
        3516      1.6963     1.73858  0.00297973
        3517     1.69583     1.73857   0.0029789
        3518     1.69532     1.73856  0.00297808
        3519     1.69478     1.73854  0.00297726
        3520     1.69425     1.73853  0.00297644
        3521     1.69375     1.73852  0.00297563
        3522     1.69331     1.73851  0.00297481
        3523     1.69294     1.73849  0.00297399
        3524     1.69268     1.73848  0.00297318
        3525     1.69255     1.73847  0.00297236
        3526     1.69256     1.73845  0.00297155
        3527     1.69274     1.73844  0.00297073
        3528     1.69309     1.73843  0.00296992
        3529     1.69364     1.73842   0.0029691
        3530     1.69437      1.7384  0.00296829
        3531     1.69532     1.73839  0.00296747
        3532     1.69646     1.73838  0.00296666
        3533     1.69781     1.73837  0.00296584
        3534     1.69935     1.73836  0.00296502
        3535     1.70107     1.73835   0.0029642
        3536     1.70295     1.73834  0.00296338
        3537     1.70499     1.73833  0.00296256
        3538     1.70715     1.73832  0.00296173
        3539     1.70942     1.73831  0.00296091
        3540     1.71177      1.7383  0.00296008
        3541     1.71418     1.73829  0.00295925
        3542     1.71661     1.73829  0.00295842
        3543     1.71905     1.73828  0.00295759
        3544     1.72146     1.73828  0.00295676
        3545     1.72381     1.73827  0.00295593
        3546     1.72609     1.73827   0.0029551
        3547     1.72827     1.73827  0.00295427
        3548     1.73034     1.73827  0.00295344
        3549     1.73228     1.73826   0.0029526
        3550     1.73407     1.73826  0.00295177
        3551      1.7357     1.73826  0.00295094
        3552     1.73718     1.73826  0.00295011
        3553     1.73849     1.73826  0.00294928
        3554     1.73964     1.73826  0.00294845
        3555     1.74063     1.73826  0.00294762
        3556     1.74146     1.73826  0.00294679
        3557     1.74215     1.73827  0.00294596
        3558     1.74272     1.73827  0.00294514
        3559     1.74317     1.73827  0.00294431
        3560     1.74351     1.73827  0.00294348
        3561     1.74378     1.73827  0.00294266
        3562     1.74398     1.73827  0.00294183
        3563     1.74413     1.73827  0.00294101
        3564     1.74425     1.73828  0.00294018
        3565     1.74435     1.73828  0.00293936
        3566     1.74444     1.73828  0.00293853
        3567     1.74453     1.73828  0.00293771
        3568     1.74464     1.73828  0.00293689
        3569     1.74476     1.73828  0.00293606
        3570     1.74489     1.73829  0.00293524
        3571     1.74504     1.73829  0.00293442
        3572     1.74519     1.73829   0.0029336
        3573     1.74535     1.73829  0.00293278
        3574     1.74549     1.73829  0.00293196
        3575      1.7456      1.7383  0.00293114
        3576     1.74568      1.7383  0.00293032
        3577     1.74571      1.7383   0.0029295
        3578     1.74566      1.7383  0.00292868
        3579     1.74552      1.7383  0.00292787
        3580     1.74527     1.73831  0.00292705
        3581      1.7449     1.73831  0.00292623
        3582     1.74438     1.73831  0.00292542
        3583     1.74371     1.73831   0.0029246
        3584     1.74287     1.73831  0.00292379
        3585     1.74185     1.73831  0.00292297
        3586     1.74065     1.73831  0.00292215
        3587     1.73924     1.73831  0.00292134
        3588     1.73764     1.73831  0.00292053
        3589     1.73583     1.73831  0.00291971
        3590     1.73382     1.73831   0.0029189
        3591     1.73161     1.73831  0.00291809
        3592     1.72921     1.73831  0.00291728
        3593     1.72661      1.7383  0.00291647
        3594     1.72384      1.7383  0.00291566
        3595      1.7209      1.7383  0.00291485
        3596      1.7178     1.73829  0.00291404
        3597     1.71456     1.73828  0.00291324
        3598     1.71119     1.73828  0.00291244
        3599      1.7077     1.73827  0.00291165
        3600     1.70413     1.73826  0.00291085
        3601     1.70048     1.73825  0.00291006
        3602     1.69678     1.73824  0.00290928
        3603     1.69305     1.73822   0.0029085
        3604     1.68932     1.73821  0.00290772
        3605      1.6856      1.7382  0.00290695
        3606     1.68193     1.73818  0.00290619
        3607     1.67832     1.73816  0.00290543
        3608     1.67479     1.73815  0.00290468
        3609     1.67138     1.73813  0.00290393
        3610     1.66811     1.73811  0.00290319
        3611     1.66499     1.73809  0.00290246
        3612     1.66204     1.73807  0.00290173
        3613     1.65929     1.73804  0.00290101
        3614     1.65675     1.73802  0.00290029
        3615     1.65443       1.738  0.00289958
        3616     1.65235     1.73798  0.00289888
        3617     1.65051     1.73795  0.00289818
        3618     1.64893     1.73793  0.00289748
        3619     1.64759      1.7379  0.00289679
        3620     1.64651     1.73788   0.0028961
        3621     1.64567     1.73785  0.00289541
        3622     1.64507     1.73783  0.00289472
        3623     1.64471      1.7378  0.00289404
        3624     1.64456     1.73777  0.00289336
        3625     1.64462     1.73775  0.00289267
        3626     1.64487     1.73772  0.00289199
        3627     1.64528      1.7377   0.0028913
        3628     1.64585     1.73767  0.00289062
        3629     1.64654     1.73765  0.00288993
        3630     1.64734     1.73762  0.00288924
        3631     1.64822      1.7376  0.00288855
        3632     1.64916     1.73757  0.00288786
        3633     1.65015     1.73755  0.00288716
        3634     1.65117     1.73753  0.00288646
        3635     1.65219      1.7375  0.00288577
        3636      1.6532     1.73748  0.00288507
        3637     1.65419     1.73746  0.00288436
        3638     1.65514     1.73743  0.00288366
        3639     1.65606     1.73741  0.00288295
        3640     1.65691     1.73739  0.00288225
        3641     1.65771     1.73737  0.00288154
        3642     1.65844     1.73734  0.00288083
        3643     1.65911     1.73732  0.00288012
        3644     1.65969      1.7373  0.00287941
        3645      1.6602     1.73728  0.00287869
        3646     1.66063     1.73726  0.00287798
        3647     1.66097     1.73724  0.00287727
        3648     1.66121     1.73722  0.00287655
        3649     1.66137      1.7372  0.00287584
        3650     1.66143     1.73718  0.00287513
        3651     1.66138     1.73716  0.00287442
        3652     1.66123     1.73714   0.0028737
        3653     1.66096     1.73711  0.00287299
        3654     1.66058     1.73709  0.00287228
        3655     1.66007     1.73707  0.00287157
        3656     1.65945     1.73705  0.00287087
        3657      1.6587     1.73703  0.00287016
        3658     1.65783     1.73701  0.00286946
        3659     1.65684     1.73699  0.00286876
        3660     1.65573     1.73696  0.00286806
        3661     1.65451     1.73694  0.00286737
        3662     1.65319     1.73692  0.00286667
        3663     1.65178      1.7369  0.00286599
        3664     1.65029     1.73687   0.0028653
        3665     1.64874     1.73685  0.00286462
        3666     1.64715     1.73682  0.00286394
        3667     1.64553      1.7368  0.00286327
        3668     1.64391     1.73677   0.0028626
        3669      1.6423     1.73675  0.00286194
        3670     1.64074     1.73672  0.00286128
        3671     1.63925     1.73669  0.00286062
        3672     1.63786     1.73667  0.00285997
        3673     1.63657     1.73664  0.00285932
        3674     1.63542     1.73661  0.00285867
        3675     1.63442     1.73658  0.00285803
        3676      1.6336     1.73656  0.00285739
        3677     1.63296     1.73653  0.00285675
        3678     1.63252      1.7365  0.00285612
        3679     1.63228     1.73647  0.00285548
        3680     1.63223     1.73644  0.00285484
        3681     1.63239     1.73642  0.00285421
        3682     1.63273     1.73639  0.00285357
        3683     1.63325     1.73636  0.00285294
        3684     1.63393     1.73633   0.0028523
        3685     1.63475      1.7363  0.00285166
        3686     1.63568     1.73628  0.00285101
        3687      1.6367     1.73625  0.00285037
        3688     1.63777     1.73622  0.00284972
        3689     1.63886      1.7362  0.00284907
        3690     1.63994     1.73617  0.00284842
        3691     1.64097     1.73614  0.00284776
        3692     1.64191     1.73612   0.0028471
        3693     1.64273     1.73609  0.00284645
        3694      1.6434     1.73607  0.00284579
        3695     1.64387     1.73604  0.00284513
        3696     1.64412     1.73602  0.00284446
        3697     1.64413     1.73599   0.0028438
        3698     1.64385     1.73597  0.00284314
        3699     1.64328     1.73594  0.00284249
        3700     1.64238     1.73592  0.00284183
        3701     1.64116     1.73589  0.00284118
        3702     1.63958     1.73587  0.00284053
        3703     1.63765     1.73584  0.00283989
        3704     1.63537     1.73581  0.00283925
        3705     1.63272     1.73579  0.00283862
        3706     1.62972     1.73576    0.002838
        3707     1.62638     1.73573  0.00283738
        3708     1.62271      1.7357  0.00283678
        3709     1.61872     1.73567  0.00283619
        3710     1.61444     1.73563  0.00283562
        3711     1.60989      1.7356  0.00283506
        3712      1.6051     1.73556  0.00283451
        3713      1.6001     1.73553  0.00283398
        3714     1.59493     1.73549  0.00283347
        3715     1.58962     1.73545  0.00283298
        3716     1.58423     1.73541  0.00283251
        3717      1.5788     1.73537  0.00283206
        3718     1.57336     1.73532  0.00283163
        3719     1.56799     1.73528  0.00283123
        3720     1.56272     1.73523  0.00283085
        3721     1.55762     1.73518  0.00283049
        3722     1.55273     1.73514  0.00283016
        3723     1.54811     1.73509  0.00282984
        3724     1.54382     1.73503  0.00282955
        3725      1.5399     1.73498  0.00282927
        3726     1.53641     1.73493  0.00282901
