BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       10102     2.19555     2.16464 0.000459685
       10103     2.19553     2.16465 0.000459649
       10104     2.19548     2.16465 0.000459614
       10105     2.19539     2.16465 0.000459578
       10106     2.19526     2.16465 0.000459543
       10107     2.19509     2.16466 0.000459507
       10108     2.19489     2.16466 0.000459472
       10109     2.19464     2.16466 0.000459436
       10110     2.19435     2.16467   0.0004594
       10111     2.19402     2.16467 0.000459363
       10112     2.19365     2.16467 0.000459327
       10113     2.19324     2.16467  0.00045929
       10114     2.19279     2.16468 0.000459253
       10115     2.19229     2.16468 0.000459216
       10116     2.19176     2.16468 0.000459178
       10117     2.19119     2.16469  0.00045914
       10118     2.19058     2.16469 0.000459102
       10119     2.18993     2.16469 0.000459064
       10120     2.18925     2.16469 0.000459025
       10121     2.18854      2.1647 0.000458985
       10122     2.18779      2.1647 0.000458946
       10123     2.18702      2.1647 0.000458906
       10124     2.18621      2.1647 0.000458865
       10125     2.18538      2.1647 0.000458824
       10126     2.18452     2.16471 0.000458783
       10127     2.18363     2.16471 0.000458742
       10128     2.18273     2.16471   0.0004587
       10129      2.1818     2.16471 0.000458658
       10130     2.18085     2.16471 0.000458615
       10131     2.17988     2.16471 0.000458572
       10132     2.17889     2.16472 0.000458529
       10133     2.17788     2.16472 0.000458486
       10134     2.17685     2.16472 0.000458442
       10135      2.1758     2.16472 0.000458398
       10136     2.17473     2.16472 0.000458354
       10137     2.17364     2.16472  0.00045831
       10138     2.17253     2.16472 0.000458265
       10139      2.1714     2.16472  0.00045822
       10140     2.17024     2.16472 0.000458176
       10141     2.16906     2.16472 0.000458131
       10142     2.16785     2.16472 0.000458086
       10143     2.16663     2.16472  0.00045804
       10144     2.16538     2.16472 0.000457995
       10145     2.16411     2.16472  0.00045795
       10146     2.16282     2.16472 0.000457905
       10147     2.16152     2.16472  0.00045786
       10148     2.16021     2.16472 0.000457815
       10149      2.1589     2.16472  0.00045777
       10150      2.1576     2.16472 0.000457726
       10151     2.15632     2.16472 0.000457681
       10152     2.15507     2.16472 0.000457637
       10153     2.15387     2.16472 0.000457594
       10154     2.15272     2.16472  0.00045755
       10155     2.15166     2.16472 0.000457507
       10156     2.15069     2.16472 0.000457464
       10157     2.14983     2.16471 0.000457421
       10158     2.14912     2.16471 0.000457379
       10159     2.14855     2.16471 0.000457336
       10160     2.14816     2.16471 0.000457294
       10161     2.14796     2.16471 0.000457252
       10162     2.14795     2.16471  0.00045721
       10163     2.14817      2.1647 0.000457168
       10164      2.1486      2.1647 0.000457126
       10165     2.14926      2.1647 0.000457083
       10166     2.15014      2.1647 0.000457041
       10167     2.15124      2.1647 0.000456998
       10168     2.15256      2.1647 0.000456954
       10169     2.15408      2.1647 0.000456911
       10170     2.15579      2.1647 0.000456867
       10171     2.15766     2.16469 0.000456822
       10172     2.15968     2.16469 0.000456777
       10173     2.16182     2.16469 0.000456733
       10174     2.16407     2.16469 0.000456688
       10175     2.16639     2.16469 0.000456643
       10176     2.16877     2.16469 0.000456598
       10177     2.17118      2.1647 0.000456554
       10178      2.1736      2.1647  0.00045651
       10179     2.17601      2.1647 0.000456466
       10180     2.17839      2.1647 0.000456423
       10181     2.18072      2.1647 0.000456381
       10182     2.18299      2.1647  0.00045634
       10183     2.18519      2.1647   0.0004563
       10184     2.18731     2.16471  0.00045626
       10185     2.18934     2.16471 0.000456222
       10186     2.19127     2.16471 0.000456185
       10187     2.19311     2.16471 0.000456148
       10188     2.19484     2.16472 0.000456113
       10189     2.19647     2.16472 0.000456079
       10190       2.198     2.16472 0.000456046
       10191     2.19942     2.16473 0.000456014
       10192     2.20074     2.16473 0.000455983
       10193     2.20197     2.16473 0.000455953
       10194     2.20309     2.16474 0.000455923
       10195     2.20413     2.16474 0.000455895
       10196     2.20508     2.16475 0.000455868
       10197     2.20594     2.16475 0.000455841
       10198     2.20673     2.16475 0.000455815
       10199     2.20744     2.16476 0.000455789
       10200     2.20807     2.16476 0.000455764
       10201     2.20864     2.16477  0.00045574
       10202     2.20915     2.16477 0.000455716
       10203     2.20959     2.16477 0.000455693
       10204     2.20998     2.16478 0.000455669
       10205     2.21032     2.16478 0.000455647
       10206     2.21061     2.16479 0.000455624
       10207     2.21085     2.16479 0.000455602
       10208     2.21105      2.1648  0.00045558
       10209      2.2112      2.1648 0.000455558
       10210     2.21132     2.16481 0.000455536
       10211      2.2114     2.16481 0.000455514
       10212     2.21144     2.16482 0.000455492
       10213     2.21145     2.16482 0.000455471
       10214     2.21143     2.16482 0.000455449
       10215     2.21138     2.16483 0.000455427
       10216      2.2113     2.16483 0.000455405
       10217     2.21119     2.16484 0.000455383
       10218     2.21106     2.16484 0.000455361
       10219     2.21089     2.16485 0.000455339
       10220      2.2107     2.16485 0.000455317
       10221     2.21048     2.16486 0.000455294
       10222     2.21024     2.16486 0.000455271
       10223     2.20997     2.16487 0.000455248
       10224     2.20967     2.16487 0.000455224
       10225     2.20935     2.16487 0.000455201
       10226       2.209     2.16488 0.000455177
       10227     2.20863     2.16488 0.000455152
       10228     2.20824     2.16489 0.000455127
       10229     2.20782     2.16489 0.000455102
       10230     2.20738      2.1649 0.000455077
       10231     2.20692      2.1649 0.000455051
       10232     2.20644      2.1649 0.000455024
       10233     2.20594     2.16491 0.000454998
       10234     2.20542     2.16491  0.00045497
       10235      2.2049     2.16492 0.000454943
       10236     2.20436     2.16492 0.000454915
       10237     2.20382     2.16492 0.000454886
       10238     2.20327     2.16493 0.000454857
       10239     2.20273     2.16493 0.000454828
       10240     2.20219     2.16493 0.000454798
       10241     2.20166     2.16494 0.000454767
       10242     2.20115     2.16494 0.000454737
       10243     2.20066     2.16494 0.000454706
       10244     2.20019     2.16495 0.000454674
       10245     2.19976     2.16495 0.000454643
       10246     2.19937     2.16495 0.000454611
       10247     2.19903     2.16496 0.000454579
       10248     2.19873     2.16496 0.000454546
       10249      2.1985     2.16496 0.000454514
       10250     2.19832     2.16497 0.000454481
       10251     2.19821     2.16497 0.000454448
       10252     2.19817     2.16497 0.000454415
       10253      2.1982     2.16498 0.000454383
       10254     2.19831     2.16498  0.00045435
       10255      2.1985     2.16498 0.000454317
       10256     2.19877     2.16499 0.000454285
       10257     2.19912     2.16499 0.000454253
       10258     2.19954     2.16499 0.000454221
       10259     2.20004       2.165  0.00045419
       10260     2.20062       2.165 0.000454159
       10261     2.20126       2.165 0.000454128
       10262     2.20197     2.16501 0.000454098
       10263     2.20274     2.16501 0.000454069
       10264     2.20357     2.16502  0.00045404
       10265     2.20445     2.16502 0.000454012
       10266     2.20537     2.16502 0.000453985
       10267     2.20634     2.16503 0.000453959
       10268     2.20733     2.16503 0.000453933
       10269     2.20834     2.16504 0.000453908
       10270     2.20938     2.16504 0.000453885
       10271     2.21043     2.16504 0.000453862
       10272     2.21148     2.16505  0.00045384
       10273     2.21254     2.16505  0.00045382
       10274     2.21359     2.16506   0.0004538
       10275     2.21463     2.16506 0.000453782
       10276     2.21565     2.16507 0.000453764
       10277     2.21666     2.16507 0.000453748
       10278     2.21764     2.16508 0.000453732
       10279      2.2186     2.16508 0.000453718
       10280     2.21952     2.16509 0.000453705
       10281     2.22042     2.16509 0.000453693
       10282     2.22128      2.1651 0.000453682
       10283     2.22211     2.16511 0.000453671
       10284      2.2229     2.16511 0.000453662
       10285     2.22365     2.16512 0.000453654
       10286     2.22437     2.16512 0.000453646
       10287     2.22504     2.16513 0.000453639
       10288     2.22567     2.16513 0.000453633
       10289     2.22627     2.16514 0.000453628
       10290     2.22682     2.16515 0.000453624
       10291     2.22734     2.16515  0.00045362
       10292     2.22781     2.16516 0.000453617
       10293     2.22824     2.16516 0.000453614
       10294     2.22864     2.16517 0.000453612
       10295     2.22899     2.16518  0.00045361
       10296     2.22931     2.16518 0.000453609
       10297     2.22959     2.16519 0.000453608
       10298     2.22983      2.1652 0.000453607
       10299     2.23003      2.1652 0.000453607
       10300      2.2302     2.16521 0.000453607
       10301     2.23034     2.16521 0.000453607
       10302     2.23044     2.16522 0.000453607
       10303      2.2305     2.16523 0.000453607
       10304     2.23054     2.16523 0.000453607
       10305     2.23054     2.16524 0.000453608
       10306     2.23051     2.16525 0.000453608
       10307     2.23045     2.16525 0.000453608
       10308     2.23036     2.16526 0.000453608
       10309     2.23025     2.16526 0.000453608
       10310      2.2301     2.16527 0.000453607
       10311     2.22993     2.16528 0.000453607
       10312     2.22974     2.16528 0.000453606
       10313     2.22953     2.16529 0.000453605
       10314     2.22929      2.1653 0.000453603
       10315     2.22903      2.1653 0.000453601
       10316     2.22876     2.16531 0.000453599
       10317     2.22846     2.16531 0.000453596
       10318     2.22816     2.16532 0.000453593
       10319     2.22784     2.16533  0.00045359
       10320      2.2275     2.16533 0.000453586
       10321     2.22716     2.16534 0.000453581
       10322     2.22681     2.16534 0.000453577
       10323     2.22646     2.16535 0.000453571
       10324      2.2261     2.16536 0.000453565
       10325     2.22574     2.16536 0.000453559
       10326     2.22538     2.16537 0.000453553
       10327     2.22502     2.16537 0.000453545
       10328     2.22467     2.16538 0.000453538
       10329     2.22432     2.16539  0.00045353
       10330     2.22398     2.16539 0.000453521
       10331     2.22364      2.1654 0.000453513
       10332     2.22332      2.1654 0.000453503
       10333       2.223     2.16541 0.000453494
       10334      2.2227     2.16541 0.000453484
       10335      2.2224     2.16542 0.000453473
       10336     2.22212     2.16542 0.000453463
       10337     2.22184     2.16543 0.000453452
       10338     2.22158     2.16544  0.00045344
       10339     2.22132     2.16544 0.000453429
       10340     2.22107     2.16545 0.000453417
       10341     2.22082     2.16545 0.000453404
       10342     2.22058     2.16546 0.000453392
       10343     2.22033     2.16546 0.000453379
       10344     2.22008     2.16547 0.000453366
       10345     2.21983     2.16547 0.000453353
       10346     2.21956     2.16548 0.000453339
       10347     2.21929     2.16548 0.000453325
       10348     2.21899     2.16549 0.000453311
       10349     2.21868     2.16549 0.000453296
       10350     2.21834      2.1655 0.000453281
       10351     2.21797      2.1655 0.000453266
       10352     2.21757     2.16551  0.00045325
       10353     2.21713     2.16551 0.000453233
       10354     2.21665     2.16552 0.000453216
       10355     2.21612     2.16552 0.000453199
       10356     2.21556     2.16553 0.000453181
       10357     2.21494     2.16553 0.000453162
       10358     2.21427     2.16554 0.000453143
       10359     2.21354     2.16554 0.000453123
       10360     2.21277     2.16555 0.000453102
       10361     2.21194     2.16555 0.000453081
       10362     2.21105     2.16556 0.000453058
       10363     2.21012     2.16556 0.000453035
       10364     2.20914     2.16556 0.000453011
       10365     2.20811     2.16557 0.000452985
       10366     2.20705     2.16557 0.000452959
       10367     2.20595     2.16558 0.000452933
       10368     2.20482     2.16558 0.000452905
       10369     2.20367     2.16558 0.000452876
       10370     2.20251     2.16559 0.000452846
       10371     2.20135     2.16559 0.000452816
       10372      2.2002     2.16559 0.000452784
       10373     2.19906      2.1656 0.000452752
       10374     2.19796      2.1656 0.000452719
       10375     2.19689      2.1656 0.000452686
       10376     2.19587     2.16561 0.000452651
       10377     2.19492     2.16561 0.000452617
       10378     2.19403     2.16561 0.000452581
       10379     2.19322     2.16561 0.000452545
       10380      2.1925     2.16562 0.000452509
       10381     2.19187     2.16562 0.000452473
       10382     2.19135     2.16562 0.000452436
       10383     2.19092     2.16562 0.000452399
       10384     2.19061     2.16563 0.000452362
       10385      2.1904     2.16563 0.000452325
       10386      2.1903     2.16563 0.000452287
       10387     2.19031     2.16563  0.00045225
       10388     2.19043     2.16564 0.000452213
       10389     2.19064     2.16564 0.000452176
       10390     2.19096     2.16564 0.000452139
       10391     2.19136     2.16564 0.000452102
       10392     2.19185     2.16565 0.000452065
       10393     2.19242     2.16565 0.000452029
       10394     2.19307     2.16565 0.000451993
       10395     2.19378     2.16565 0.000451958
       10396     2.19456     2.16566 0.000451923
       10397     2.19538     2.16566 0.000451889
       10398     2.19626     2.16566 0.000451855
       10399     2.19718     2.16567 0.000451822
       10400     2.19813     2.16567 0.000451789
       10401     2.19911     2.16567 0.000451757
       10402     2.20012     2.16568 0.000451726
       10403     2.20115     2.16568 0.000451695
       10404      2.2022     2.16568 0.000451665
       10405     2.20326     2.16569 0.000451636
       10406     2.20433     2.16569 0.000451608
       10407     2.20541     2.16569 0.000451581
       10408     2.20648      2.1657 0.000451555
       10409     2.20756      2.1657 0.000451529
       10410     2.20864     2.16571 0.000451505
       10411      2.2097     2.16571 0.000451481
       10412     2.21076     2.16571 0.000451458
       10413     2.21181     2.16572 0.000451437
       10414     2.21285     2.16572 0.000451416
       10415     2.21386     2.16573 0.000451396
       10416     2.21486     2.16573 0.000451378
       10417     2.21584     2.16574  0.00045136
       10418      2.2168     2.16574 0.000451343
       10419     2.21773     2.16575 0.000451327
       10420     2.21864     2.16575 0.000451313
       10421     2.21951     2.16576 0.000451299
       10422     2.22036     2.16576 0.000451286
       10423     2.22117     2.16577 0.000451274
       10424     2.22195     2.16577 0.000451263
       10425      2.2227     2.16578 0.000451253
       10426      2.2234     2.16578 0.000451243
       10427     2.22407     2.16579 0.000451235
       10428     2.22471      2.1658 0.000451227
       10429      2.2253      2.1658 0.000451219
       10430     2.22586     2.16581 0.000451213
       10431     2.22637     2.16581 0.000451207
       10432     2.22684     2.16582 0.000451202
       10433     2.22728     2.16582 0.000451197
       10434     2.22767     2.16583 0.000451193
       10435     2.22802     2.16584 0.000451189
       10436     2.22833     2.16584 0.000451185
       10437     2.22861     2.16585 0.000451182
       10438     2.22884     2.16585 0.000451179
       10439     2.22903     2.16586 0.000451177
       10440     2.22918     2.16587 0.000451174
       10441     2.22929     2.16587 0.000451172
       10442     2.22936     2.16588  0.00045117
       10443     2.22939     2.16588 0.000451167
       10444     2.22938     2.16589 0.000451165
       10445     2.22933      2.1659 0.000451163
       10446     2.22925      2.1659  0.00045116
       10447     2.22912     2.16591 0.000451158
       10448     2.22895     2.16592 0.000451155
       10449     2.22874     2.16592 0.000451152
       10450     2.22849     2.16593 0.000451148
       10451      2.2282     2.16593 0.000451145
       10452     2.22786     2.16594  0.00045114
       10453     2.22748     2.16594 0.000451136
       10454     2.22706     2.16595  0.00045113
       10455     2.22659     2.16596 0.000451124
       10456     2.22608     2.16596 0.000451118
       10457     2.22552     2.16597 0.000451111
       10458     2.22492     2.16597 0.000451103
       10459     2.22427     2.16598 0.000451094
       10460     2.22358     2.16598 0.000451085
       10461     2.22284     2.16599 0.000451074
       10462     2.22206       2.166 0.000451063
       10463     2.22123       2.166 0.000451051
       10464     2.22037     2.16601 0.000451038
       10465     2.21946     2.16601 0.000451023
       10466     2.21852     2.16602 0.000451008
       10467     2.21754     2.16602 0.000450992
       10468     2.21653     2.16603 0.000450975
       10469     2.21549     2.16603 0.000450956
       10470     2.21443     2.16604 0.000450937
       10471     2.21336     2.16604 0.000450917
       10472     2.21227     2.16604 0.000450895
       10473     2.21117     2.16605 0.000450873
       10474     2.21007     2.16605 0.000450849
       10475     2.20898     2.16606 0.000450825
       10476      2.2079     2.16606 0.000450799
       10477     2.20684     2.16606 0.000450773
       10478     2.20581     2.16607 0.000450746
       10479     2.20481     2.16607 0.000450718
       10480     2.20386     2.16608  0.00045069
       10481     2.20297     2.16608  0.00045066
       10482     2.20213     2.16608 0.000450631
       10483     2.20136     2.16609   0.0004506
       10484     2.20067     2.16609 0.000450569
       10485     2.20006     2.16609 0.000450538
       10486     2.19954      2.1661 0.000450506
       10487     2.19911      2.1661 0.000450474
       10488     2.19879      2.1661 0.000450442
       10489     2.19857     2.16611  0.00045041
       10490     2.19846     2.16611 0.000450377
       10491     2.19846     2.16611 0.000450345
       10492     2.19858     2.16611 0.000450313
       10493     2.19881     2.16612 0.000450281
       10494     2.19915     2.16612 0.000450249
       10495     2.19961     2.16612 0.000450217
       10496     2.20017     2.16613 0.000450186
       10497     2.20084     2.16613 0.000450155
       10498     2.20162     2.16613 0.000450125
       10499     2.20249     2.16614 0.000450095
       10500     2.20346     2.16614 0.000450067
       10501     2.20451     2.16614 0.000450039
       10502     2.20564     2.16615 0.000450011
       10503     2.20685     2.16615 0.000449985
       10504     2.20813     2.16616  0.00044996
       10505     2.20947     2.16616 0.000449936
       10506     2.21086     2.16616 0.000449914
       10507      2.2123     2.16617 0.000449892
       10508     2.21378     2.16617 0.000449872
       10509      2.2153     2.16618 0.000449854
       10510     2.21684     2.16618 0.000449837
       10511     2.21841     2.16619 0.000449821
       10512     2.21999     2.16619 0.000449808
       10513     2.22159      2.1662 0.000449796
       10514     2.22318      2.1662 0.000449786
       10515     2.22478     2.16621 0.000449777
       10516     2.22637     2.16621 0.000449771
       10517     2.22795     2.16622 0.000449766
       10518     2.22952     2.16623 0.000449764
       10519     2.23106     2.16623 0.000449763
       10520     2.23258     2.16624 0.000449765
       10521     2.23407     2.16625 0.000449768
       10522     2.23553     2.16625 0.000449774
       10523     2.23694     2.16626 0.000449781
       10524     2.23832     2.16627 0.000449791
       10525     2.23964     2.16627 0.000449802
       10526     2.24092     2.16628 0.000449815
       10527     2.24214     2.16629  0.00044983
       10528     2.24329     2.16629 0.000449847
       10529     2.24439      2.1663 0.000449865
       10530     2.24541     2.16631 0.000449885
       10531     2.24637     2.16632 0.000449907
       10532     2.24724     2.16632  0.00044993
       10533     2.24804     2.16633 0.000449954
       10534     2.24876     2.16634 0.000449979
       10535     2.24939     2.16635 0.000450005
       10536     2.24993     2.16636 0.000450033
       10537     2.25038     2.16636 0.000450061
       10538     2.25073     2.16637 0.000450089
       10539       2.251     2.16638 0.000450118
       10540     2.25116     2.16639 0.000450147
       10541     2.25123      2.1664 0.000450176
       10542      2.2512      2.1664 0.000450206
       10543     2.25107     2.16641 0.000450234
       10544     2.25085     2.16642 0.000450263
       10545     2.25053     2.16643 0.000450291
       10546     2.25011     2.16644 0.000450318
       10547      2.2496     2.16644 0.000450344
       10548       2.249     2.16645  0.00045037
       10549     2.24832     2.16646 0.000450394
       10550     2.24755     2.16647 0.000450417
       10551      2.2467     2.16647 0.000450438
       10552     2.24579     2.16648 0.000450458
       10553      2.2448     2.16649 0.000450477
       10554     2.24376      2.1665 0.000450494
       10555     2.24267      2.1665 0.000450509
       10556     2.24154     2.16651 0.000450522
       10557     2.24038     2.16652 0.000450534
       10558     2.23919     2.16653 0.000450544
       10559     2.23799     2.16653 0.000450552
       10560     2.23678     2.16654 0.000450558
       10561     2.23559     2.16655 0.000450563
       10562     2.23442     2.16655 0.000450566
       10563     2.23328     2.16656 0.000450568
       10564     2.23218     2.16656 0.000450568
       10565     2.23113     2.16657 0.000450567
       10566     2.23015     2.16658 0.000450564
       10567     2.22924     2.16658 0.000450561
       10568     2.22841     2.16659 0.000450556
       10569     2.22768     2.16659 0.000450551
       10570     2.22704      2.1666 0.000450544
       10571     2.22651     2.16661 0.000450537
       10572     2.22609     2.16661  0.00045053
       10573     2.22578     2.16662 0.000450522
       10574     2.22559     2.16662 0.000450514
       10575     2.22552     2.16663 0.000450506
       10576     2.22557     2.16663 0.000450497
       10577     2.22573     2.16664  0.00045049
       10578     2.22601     2.16664 0.000450482
       10579     2.22641     2.16665 0.000450475
       10580     2.22691     2.16666 0.000450468
       10581     2.22751     2.16666 0.000450462
       10582     2.22821     2.16667 0.000450457
       10583       2.229     2.16667 0.000450453
       10584     2.22988     2.16668  0.00045045
       10585     2.23083     2.16669 0.000450448
       10586     2.23184     2.16669 0.000450448
       10587     2.23291      2.1667 0.000450449
       10588     2.23404      2.1667 0.000450451
       10589      2.2352     2.16671 0.000450455
       10590     2.23639     2.16672 0.000450461
       10591     2.23761     2.16672 0.000450468
       10592     2.23884     2.16673 0.000450477
       10593     2.24008     2.16674 0.000450487
       10594     2.24132     2.16674   0.0004505
       10595     2.24255     2.16675 0.000450514
       10596     2.24376     2.16676  0.00045053
       10597     2.24495     2.16677 0.000450548
       10598     2.24612     2.16677 0.000450568
       10599     2.24725     2.16678 0.000450589
       10600     2.24835     2.16679 0.000450613
       10601      2.2494      2.1668 0.000450637
       10602     2.25041      2.1668 0.000450664
       10603     2.25137     2.16681 0.000450692
       10604     2.25228     2.16682 0.000450722
       10605     2.25314     2.16683 0.000450753
       10606     2.25394     2.16684 0.000450785
       10607     2.25469     2.16685 0.000450818
       10608     2.25537     2.16685 0.000450853
       10609     2.25601     2.16686 0.000450889
       10610     2.25658     2.16687 0.000450926
       10611      2.2571     2.16688 0.000450963
       10612     2.25756     2.16689 0.000451002
       10613     2.25796      2.1669 0.000451041
       10614     2.25832      2.1669 0.000451081
       10615     2.25861     2.16691 0.000451121
       10616     2.25886     2.16692 0.000451162
       10617     2.25906     2.16693 0.000451203
       10618      2.2592     2.16694 0.000451244
       10619     2.25931     2.16695 0.000451285
       10620     2.25937     2.16696 0.000451327
       10621     2.25939     2.16697 0.000451368
       10622     2.25936     2.16697 0.000451409
       10623     2.25931     2.16698  0.00045145
       10624     2.25922     2.16699 0.000451491
       10625      2.2591       2.167 0.000451532
       10626     2.25895     2.16701 0.000451573
       10627     2.25878     2.16702 0.000451613
       10628     2.25859     2.16703 0.000451652
       10629     2.25838     2.16703 0.000451692
       10630     2.25815     2.16704  0.00045173
       10631     2.25792     2.16705 0.000451769
       10632     2.25767     2.16706 0.000451807
       10633     2.25743     2.16707 0.000451844
       10634     2.25718     2.16708 0.000451881
       10635     2.25693     2.16709 0.000451918
       10636      2.2567     2.16709 0.000451954
       10637     2.25647      2.1671 0.000451989
       10638     2.25625     2.16711 0.000452024
       10639     2.25605     2.16712 0.000452059
       10640     2.25587     2.16713 0.000452094
       10641     2.25571     2.16714 0.000452128
       10642     2.25558     2.16714 0.000452162
       10643     2.25547     2.16715 0.000452195
       10644      2.2554     2.16716 0.000452229
       10645     2.25536     2.16717 0.000452262
       10646     2.25535     2.16718 0.000452296
       10647     2.25538     2.16719 0.000452329
       10648     2.25544     2.16719 0.000452363
       10649     2.25554      2.1672 0.000452396
       10650     2.25568     2.16721  0.00045243
       10651     2.25586     2.16722 0.000452464
       10652     2.25608     2.16723 0.000452498
       10653     2.25634     2.16724 0.000452533
       10654     2.25664     2.16724 0.000452569
       10655     2.25697     2.16725 0.000452604
       10656     2.25734     2.16726 0.000452641
       10657     2.25774     2.16727 0.000452678
       10658     2.25818     2.16728 0.000452716
       10659     2.25865     2.16729 0.000452755
       10660     2.25914      2.1673 0.000452794
       10661     2.25967      2.1673 0.000452835
       10662     2.26021     2.16731 0.000452876
       10663     2.26078     2.16732 0.000452918
       10664     2.26136     2.16733 0.000452962
       10665     2.26196     2.16734 0.000453006
       10666     2.26258     2.16735 0.000453052
       10667      2.2632     2.16736 0.000453098
       10668     2.26382     2.16737 0.000453146
       10669     2.26445     2.16738 0.000453195
       10670     2.26508     2.16738 0.000453245
       10671      2.2657     2.16739 0.000453296
       10672     2.26631      2.1674 0.000453348
       10673     2.26692     2.16741 0.000453402
       10674      2.2675     2.16742 0.000453456
       10675     2.26807     2.16743 0.000453512
       10676     2.26862     2.16744 0.000453568
       10677     2.26915     2.16745 0.000453626
       10678     2.26965     2.16746 0.000453684
       10679     2.27011     2.16747 0.000453744
       10680     2.27055     2.16748 0.000453804
       10681     2.27094     2.16749 0.000453865
       10682      2.2713      2.1675 0.000453926
       10683     2.27161     2.16751 0.000453988
       10684     2.27188     2.16752 0.000454051
       10685      2.2721     2.16753 0.000454114
       10686     2.27227     2.16754 0.000454177
       10687     2.27238     2.16755 0.000454241
       10688     2.27243     2.16756 0.000454304
       10689     2.27243     2.16757 0.000454368
       10690     2.27236     2.16758 0.000454431
       10691     2.27222     2.16759 0.000454494
       10692     2.27202      2.1676 0.000454556
       10693     2.27174     2.16761 0.000454618
       10694     2.27139     2.16762 0.000454679
       10695     2.27097     2.16763 0.000454739
       10696     2.27046     2.16763 0.000454798
       10697     2.26987     2.16764 0.000454856
       10698      2.2692     2.16765 0.000454913
       10699     2.26844     2.16766 0.000454968
       10700     2.26759     2.16767 0.000455021
       10701     2.26665     2.16768 0.000455073
       10702     2.26562     2.16769 0.000455122
       10703      2.2645      2.1677 0.000455169
       10704     2.26328     2.16771 0.000455214
       10705     2.26197     2.16772 0.000455257
       10706     2.26057     2.16773 0.000455297
       10707     2.25907     2.16774 0.000455335
       10708     2.25748     2.16774 0.000455369
       10709      2.2558     2.16775 0.000455401
       10710     2.25402     2.16776  0.00045543
       10711     2.25217     2.16777 0.000455455
       10712     2.25023     2.16778 0.000455478
       10713     2.24822     2.16778 0.000455497
       10714     2.24614     2.16779 0.000455513
       10715     2.24399      2.1678 0.000455526
       10716     2.24179      2.1678 0.000455536
       10717     2.23954     2.16781 0.000455543
       10718     2.23725     2.16782 0.000455546
       10719     2.23494     2.16782 0.000455547
       10720     2.23262     2.16783 0.000455544
       10721     2.23029     2.16784 0.000455539
       10722     2.22798     2.16784 0.000455531
       10723     2.22569     2.16785 0.000455521
       10724     2.22344     2.16785 0.000455508
       10725     2.22124     2.16786 0.000455492
       10726     2.21912     2.16786 0.000455475
       10727     2.21707     2.16787 0.000455456
       10728     2.21512     2.16787 0.000455435
       10729     2.21329     2.16787 0.000455412
       10730     2.21157     2.16788 0.000455388
       10731     2.20998     2.16788 0.000455362
       10732     2.20853     2.16789 0.000455335
       10733     2.20722     2.16789 0.000455308
       10734     2.20606     2.16789 0.000455279
       10735     2.20506      2.1679  0.00045525
       10736     2.20421      2.1679  0.00045522
       10737     2.20352      2.1679  0.00045519
       10738     2.20297     2.16791 0.000455159
       10739     2.20257     2.16791 0.000455128
       10740     2.20231     2.16791 0.000455097
       10741     2.20218     2.16792 0.000455066
       10742     2.20218     2.16792 0.000455035
       10743     2.20228     2.16792 0.000455004
       10744     2.20249     2.16793 0.000454973
       10745     2.20279     2.16793 0.000454942
       10746     2.20318     2.16793 0.000454911
       10747     2.20363     2.16794 0.000454881
       10748     2.20415     2.16794 0.000454851
       10749     2.20471     2.16794 0.000454822
       10750     2.20532     2.16795 0.000454793
       10751     2.20597     2.16795 0.000454764
       10752     2.20664     2.16795 0.000454736
       10753     2.20734     2.16796 0.000454709
       10754     2.20805     2.16796 0.000454682
       10755     2.20877     2.16796 0.000454655
       10756     2.20951     2.16797 0.000454629
       10757     2.21025     2.16797 0.000454604
       10758     2.21099     2.16798 0.000454579
       10759     2.21174     2.16798 0.000454555
       10760     2.21249     2.16798 0.000454532
       10761     2.21323     2.16799 0.000454509
       10762     2.21398     2.16799 0.000454487
       10763     2.21472       2.168 0.000454465
       10764     2.21546       2.168 0.000454445
       10765     2.21619     2.16801 0.000454424
       10766     2.21691     2.16801 0.000454405
       10767     2.21763     2.16802 0.000454386
       10768     2.21833     2.16802 0.000454368
       10769     2.21902     2.16803  0.00045435
       10770     2.21968     2.16803 0.000454334
       10771     2.22033     2.16803 0.000454317
       10772     2.22095     2.16804 0.000454302
       10773     2.22154     2.16804 0.000454287
       10774      2.2221     2.16805 0.000454272
       10775     2.22262     2.16805 0.000454258
       10776      2.2231     2.16806 0.000454245
       10777     2.22353     2.16806 0.000454232
       10778     2.22392     2.16807 0.000454219
       10779     2.22426     2.16808 0.000454207
       10780     2.22456     2.16808 0.000454195
       10781      2.2248     2.16809 0.000454183
       10782       2.225     2.16809 0.000454172
       10783     2.22515      2.1681 0.000454161
       10784     2.22526      2.1681  0.00045415
       10785     2.22533     2.16811 0.000454138
       10786     2.22537     2.16811 0.000454127
       10787     2.22539     2.16812 0.000454116
       10788      2.2254     2.16812 0.000454105
       10789      2.2254     2.16813 0.000454094
       10790      2.2254     2.16813 0.000454083
       10791     2.22543     2.16814 0.000454072
       10792     2.22548     2.16814 0.000454061
       10793     2.22558     2.16815  0.00045405
       10794     2.22573     2.16815 0.000454039
       10795     2.22594     2.16816 0.000454029
       10796     2.22623     2.16817 0.000454019
       10797      2.2266     2.16817 0.000454009
       10798     2.22707     2.16818    0.000454
       10799     2.22763     2.16818 0.000453991
       10800      2.2283     2.16819 0.000453983
